Iteration,q_l_0,q_l_1,q_l_2,q_l_3,q_l_4,q_l_5,q_l_6,translation_goal_l_0,translation_goal_l_1,translation_goal_l_2,translation_l_0,translation_l_1,translation_l_2,ecart_q_l_0,ecart_q_l_1,ecart_q_l_2,ecart_q_l_3,ecart_q_l_4,ecart_q_l_5,ecart_q_l_6,Ecart_pos_l,Ecart_rot_l
69,0.03893285244703293,0.6498152613639832,0.15155480802059176,-1.3286406993865967,0.10592450201511383,-0.15218017995357516,0.4943425655364991,0.4,0.335,-0.3,0.4000000264159506,0.3349997866462077,-0.2999998315024238,0.0033074356615543365,0.015023469924926758,0.031085297465324374,0.025208353996276855,0.030362971127033234,0.024510726332664462,0.00982671976089472,2.7314662053471036e-07,7.126836840143369e-05
70,0.042240288108587265,0.6648387312889099,0.18264010548591614,-1.3034323453903198,0.0755615308880806,-0.17669090628623962,0.5041692852973938,0.4,0.35,-0.3,0.40000003053039224,0.3499997862570428,-0.2999998444260661,0.001157715916633606,0.01554495096206665,0.029139339923858643,0.028382539749145508,0.029956497251987457,0.025754302740097046,0.008648097515106201,2.661229142651785e-07,7.200101504167833e-05
71,0.04339800402522087,0.6803836822509766,0.21177944540977478,-1.2750498056411743,0.04560503363609314,-0.20244520902633667,0.5128173828125,0.4,0.365,-0.3,0.40000003070437395,0.36499979520786774,-0.29999987269733325,0.0011012256145477295,0.016187071800232045,0.027002945542335538,0.031659603118896484,0.029574619606137276,0.027002528309822083,0.007351577281951904,2.430813546336063e-07,6.836589471959087e-05
72,0.04229677841067314,0.6965707540512086,0.23878239095211032,-1.2433902025222778,0.016030414029955864,-0.22944773733615875,0.5201689600944519,0.4,0.38,-0.3,0.40000003798463796,0.37999978721637834,-0.29999987382380416,0.003496188670396805,0.016944289207458496,0.02465815842151639,0.035071372985839844,0.029235322028398514,0.028269723057746887,0.0059348344802856445,2.5028011259709954e-07,6.92136133011445e-05
73,0.03880058974027634,0.7135150432586671,0.2634405493736267,-1.208318829536438,-0.01320490799844265,-0.25771746039390564,0.5261037945747375,0.4,0.395,-0.3,0.40000004534168476,0.39499976970412926,-0.2999998705029048,0.0060669369995594025,0.017811596393585094,0.02207610011100769,0.03865969181060791,0.028958549723029137,0.029574930667877197,0.0043906569480896,2.6807005452683546e-07,7.135014510595283e-05
74,0.032733652740716934,0.7313266396522522,0.2855166494846344,-1.16965913772583,-0.042163457721471786,-0.28729239106178284,0.5304944515228271,0.4,0.41000000000000003,-0.3,0.4000000429979676,0.40999979022144534,-0.2999999024999878,0.008870692923665047,0.018785297870635986,0.019212484359741266,0.042479872703552246,0.028767313808202744,0.03094336390495306,0.0027059316635131836,2.352915629580046e-07,6.663811325324787e-05
75,0.023862959817051888,0.7501119375228882,0.30472913384437567,-1.1271792650222778,-0.07093077152967453,-0.3182357549667359,0.5332003831863403,0.4,0.425,-0.3,0.40000004785424725,0.4249997831441633,-0.29999991515526997,0.011989041231572628,0.0198630690574646,0.016001284122466986,0.04660606384277344,0.028689458966255188,0.03240886330604548,0.0008589029312133789,2.3772907077363067e-07,6.78306908525883e-05
76,0.01187391858547926,0.7699750065803528,0.32073041796684265,-1.0805732011795044,-0.09962023049592972,-0.35064461827278137,0.5340592861175537,0.4,0.44,-0.3,0.4000000519474528,0.4399997761640648,-0.2999999282454613,0.015539088752120733,0.021044492721557617,0.012344777584075928,0.05114173889160156,0.02876047044992447,0.03401744365692139,0.0011845827102661133,2.4072760030949503e-07,6.806669898651307e-05
77,-0.0036651701666414738,0.7910194993019104,0.3330751955509186,-1.0294314622879028,-0.1283807009458542,-0.38466206192970276,0.5328747034072876,0.4,0.455,-0.3,0.4000000629277897,0.45499976514793605,-0.29999992135365905,0.019692237954586744,0.022331297397613525,0.008096128702163696,0.05623441934585571,0.029028430581092834,0.03583419322967535,0.003477334976196289,2.555399100091255e-07,6.936089891951269e-05
78,-0.023357408121228218,0.8133507966995239,0.3411713242530823,-0.9731970429420471,-0.15740913152694702,-0.4204962551593781,0.5293973684310913,0.4,0.47000000000000003,-0.3,0.40000007311248803,0.4699997607904801,-0.29999992048822444,0.024707449600100517,0.02372705936431896,0.003029853105545044,0.06210428476333618,0.02956262230873108,0.0379547774791717,0.006102085113525391,2.6246666983057677e-07,6.931884922778409e-05
79,-0.048064857721328735,0.8370778560638429,0.3442011773586273,-0.9110927581787109,-0.1869717538356781,-0.4584510326385498,0.5232952833175659,0.4,0.485,-0.3,0.4000000808158214,0.4849997387203796,-0.29999993926715457,0.030994132161140442,0.02523648738861073,0.003214508295059204,0.06909751892089844,0.030470162630081177,0.04052865505218506,0.009193241596221924,2.801548063554827e-07,7.260590678015433e-05
