Iteration,q_l_0,q_l_1,q_l_2,q_l_3,q_l_4,q_l_5,q_l_6,translation_goal_l_0,translation_goal_l_1,translation_goal_l_2,translation_l_0,translation_l_1,translation_l_2,ecart_q_l_0,ecart_q_l_1,ecart_q_l_2,ecart_q_l_3,ecart_q_l_4,ecart_q_l_5,ecart_q_l_6,Ecart_pos_l,Ecart_rot_l,Iteration,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r
30,-0.0181082263588905,0.8334513306617737,0.4632432460784912,-1.7605490684509275,-0.2813246846199035,0.3537605404853821,0.6928980350494385,0.4,0.35,-0.1,0.3999999465027378,0.3499998566389798,-0.099999861399082,0.0118978451937437,0.0145246982574462,0.0394334495067595,0.030780553817749,0.0318767577409744,0.0366098582744598,0.0143278837203978,2.0645714718030598e-07,6.940292308854623e-05,30,-0.0181082263588905,-0.8334513306617737,-0.4632432460784912,-1.7605490684509275,0.2813246846199035,0.3537605404853821,-0.6928980350494385,0.4,-0.35,-0.1,0.3999999058878641,-0.3499998444913528,-0.0999997589362257,0.0118978451937437,0.0145246982574462,0.0394334495067595,0.030780553817749,0.0318767577409744,0.0366098582744598,0.0143278837203978,3.019135252008488e-07,6.231962811398262e-05
31,-0.0300060715526342,0.8189266324043274,0.4238097965717316,-1.7913296222686768,-0.2494479268789291,0.3903703987598419,0.6785701513290406,0.4,0.3349999999999999,-0.1,0.3999999460307676,0.3349998711053688,-0.0999998677408417,0.0138899479061365,0.0140843987464904,0.0420351624488831,0.0280324220657348,0.034051775932312,0.0359132587909698,0.0172445178031922,1.9240319366142838e-07,6.828054404195427e-05,31,-0.0300060715526342,-0.8189266324043274,-0.4238097965717316,-1.7913296222686768,0.2494479268789291,0.3903703987598419,-0.6785701513290406,0.4,-0.3349999999999999,-0.1,0.3999999059073048,-0.3349998622611608,-0.0999997812249472,0.0138899479061365,0.0140843987464904,0.0420351624488831,0.0280324220657348,0.034051775932312,0.0359132587909698,0.0172445178031922,2.7511442494741004e-07,6.118644949992813e-05
32,-0.0438960194587707,0.8048422336578369,0.3817746341228485,-1.819362044334412,-0.2153961509466171,0.4262836575508117,0.6613256335258484,0.4,0.32,-0.1,0.3999999349690467,0.319999860511352,-0.0999998508395407,0.0158628933131694,0.0137984752655028,0.0445231795310974,0.0252512693405153,0.0364049673080444,0.0350257158279418,0.0202621221542358,2.1432440460015979e-07,7.126836840143369e-05,32,-0.0438960194587707,-0.8048422336578369,-0.3817746341228485,-1.819362044334412,0.2153961509466171,0.4262836575508117,-0.6613256335258484,0.4,-0.32,-0.1,0.399999895950029,-0.3199998559739227,-0.0999997804894118,0.0158628933131694,0.0137984752655028,0.0445231795310974,0.0252512693405153,0.0364049673080444,0.0350257158279418,0.0202621221542358,2.8240893346744905e-07,6.070804920454975e-05
33,-0.0597589127719402,0.7910437583923341,0.3372514545917511,-1.844613313674927,-0.1789911836385727,0.4613093733787536,0.6410635113716125,0.4,0.305,-0.1,0.3999999386459671,0.3049998823253684,-0.0999998565061059,0.0178017131984233,0.0136815905570985,0.0468668639659881,0.0224295854568479,0.0389141887426376,0.033917486667633,0.0233608484268188,1.954536617090759e-07,6.984265030496317e-05,33,-0.0597589127719402,-0.7910437583923341,-0.3372514545917511,-1.844613313674927,0.1789911836385727,0.4613093733787536,-0.6410635113716125,0.4,-0.305,-0.1,0.3999999014200169,-0.3049998830396682,-0.0999998024816129,0.0178017131984233,0.0136815905570985,0.0468668639659881,0.0224295854568479,0.0389141887426376,0.033917486667633,0.0233608484268188,2.49822427933034e-07,5.920044543472613e-05
34,-0.0775606259703636,0.7773621678352356,0.2903845906257629,-1.867042899131775,-0.140076994895935,0.4952268600463867,0.6177026629447937,0.4,0.29,-0.1,0.3999999231921064,0.2899998708036558,-0.0999998235654292,0.0196839570999145,0.0137466788291931,0.0490291118621826,0.0195636749267578,0.041545033454895,0.0325620174407959,0.026507794857025,2.31776412987982e-07,7.384031556512127e-05,34,-0.0775606259703636,-0.7773621678352356,-0.2903845906257629,-1.867042899131775,0.140076994895935,0.4952268600463867,-0.6177026629447937,0.4,-0.29,-0.1,0.3999998885143675,-0.2899998776442364,-0.099999785954034,0.0196839570999145,0.0137466788291931,0.0490291118621826,0.0195636749267578,0.041545033454895,0.0325620174407959,0.026507794857025,2.70583914342207e-07,6.259971775079975e-05
35,-0.0972445830702781,0.7636154890060425,0.2413554787635803,-1.8866065740585327,-0.09853196144104,0.5277888774871826,0.5911948680877687,0.4,0.275,-0.1,0.3999999152243298,0.2749998745372889,-0.0999998096574213,0.0214808732271194,0.0140033960342407,0.0509679764509201,0.0166517496109008,0.0442486740648746,0.0309380292892456,0.0296548604965211,2.432243889281746e-07,7.551916269221692e-05,35,-0.0972445830702781,-0.7636154890060425,-0.2413554787635803,-1.8866065740585327,0.09853196144104,0.5277888774871826,-0.5911948680877687,0.4,-0.275,-0.1,0.3999998839035588,-0.274999888294923,-0.099999788460485,0.0214808732271194,0.0140033960342407,0.0509679764509201,0.0166517496109008,0.0442486740648746,0.0309380292892456,0.0296548604965211,2.659048218062455e-07,6.231962811398262e-05
36,-0.1187254562973976,0.7496120929718018,0.1903875023126602,-1.9032583236694336,-0.0542832873761653,0.5587269067764282,0.5615400075912476,0.4,0.26,-0.1,0.3999999105229691,0.2599998792427017,-0.0999998098634525,0.0231591686606407,0.0144569277763365,0.0526392608880996,0.0136954784393312,0.0469601433724164,0.0290319919586181,0.0327378511428833,2.423641286364292e-07,7.513208089449108e-05,36,-0.1187254562973976,-0.7496120929718018,-0.1903875023126602,-1.9032583236694336,0.0542832873761653,0.5587269067764282,-0.5615400075912476,0.4,-0.26,-0.1,0.3999998834046704,-0.2599999006103127,-0.0999998049838754,0.0231591686606407,0.0144569277763365,0.0526392608880996,0.0136954784393312,0.0469601433724164,0.0290319919586181,0.0327378511428833,2.4800014042264173e-07,6.170840612185202e-05
37,-0.1418846249580383,0.7351551651954652,0.1377482414245605,-1.9169538021087649,-0.0073231440037488,0.5877588987350464,0.5288021564483643,0.4,0.245,-0.1,0.3999998971775205,0.2449998710963814,-0.0999997974288815,0.0246833562850952,0.0151063799858094,0.0539995282888412,0.0106989145278928,0.0495980139821767,0.0268410444259643,0.0356755554676055,2.611965987269752e-07,7.830551987808576e-05,37,-0.1418846249580383,-0.7351551651954652,-0.1377482414245605,-1.9169538021087649,0.0073231440037488,0.5877588987350464,-0.5288021564483643,0.4,-0.245,-0.1,0.3999998751234712,-0.2449999006561453,-0.0999998086611852,0.0246833562850952,0.0151063799858094,0.0539995282888412,0.0106989145278928,0.0495980139821767,0.0268410444259643,0.0356755554676055,2.491463243994152e-07,5.855667410514798e-05
38,-0.1665679812431335,0.7200487852096558,0.0837487131357193,-1.9276527166366575,0.0422748699784278,0.6145999431610107,0.4931266009807586,0.4,0.2299999999999999,-0.1,0.3999998980216187,0.2299998830716495,-0.0999998026181293,0.026018664240837,0.0159443020820617,0.0550093539059162,0.007668137550354,0.0520661994814872,0.0243752002716065,0.0383728444576263,2.51060614695681e-07,7.682065307790253e-05,38,-0.1665679812431335,-0.7200487852096558,-0.0837487131357193,-1.9276527166366575,-0.0422748699784278,0.6145999431610107,-0.4931266009807586,0.4,-0.2299999999999999,-0.1,0.3999998818866594,-0.2299999212848876,-0.0999998296420599,0.026018664240837,0.0159443020820617,0.0550093539059162,0.007668137550354,0.0520661994814872,0.0243752002716065,0.0383728444576263,2.2174006825374466e-07,5.7602836761816434e-05
39,-0.1925866454839706,0.704104483127594,0.028739359229803,-1.935320854187012,0.0943410694599151,0.6389751434326173,0.4547537565231323,0.4,0.215,-0.1,0.399999902591432,0.2149998983370207,-0.0999998047259527,0.0271342098712921,0.0169561505317688,0.0556370355188846,0.0046116113662721,0.0542584210634231,0.0216594934463499,0.0407242178916931,2.407399925894015e-07,7.588506156253061e-05,39,-0.1925866454839706,-0.704104483127594,-0.028739359229803,-1.935320854187012,-0.0943410694599151,0.6389751434326173,-0.4547537565231323,0.4,-0.215,-0.1,0.3999998931990018,-0.2149999455382149,-0.099999847105095,0.0271342098712921,0.0169561505317688,0.0556370355188846,0.0046116113662721,0.0542584210634231,0.0216594934463499,0.0407242178916931,1.942920255470372e-07,5.78553712671237e-05
40,-0.2197208553552627,0.6871483325958252,-0.0268976762890815,-1.939932465553284,0.1485994905233383,0.6606346368789673,0.4140295386314392,0.4,0.2,-0.1,0.3999998853905938,0.1999998865916501,-0.0999997772381607,0.0280059725046158,0.0181207060813903,0.055861547589302,0.0015391111373899,0.0560655742883682,0.0187343955039979,0.0426221787929534,2.749901941404688e-07,8.135526599062359e-05,40,-0.2197208553552627,-0.6871483325958252,0.0268976762890815,-1.939932465553284,-0.1485994905233383,0.6606346368789673,-0.4140295386314392,0.4,-0.2,-0.1,0.3999998835087895,-0.1999999429879526,-0.09999983442395,0.0280059725046158,0.0181207060813903,0.055861547589302,0.0015391111373899,0.0560655742883682,0.0187343955039979,0.0426221787929534,2.1032356974620426e-07,5.810680818285618e-05
41,-0.2477268278598785,0.6690276265144348,-0.0827592238783836,-1.9414715766906736,0.2046650648117065,0.6793690323829652,0.3714073598384858,0.4,0.2,-0.11,0.3999998876994474,0.1999998804528277,-0.1099997735758904,0.0243782550096512,0.0068929195404052,0.0028310194611549,0.0143293142318725,0.0123812854290008,0.0347106456756592,0.0064286887645721,2.795904467775197e-07,8.267068659506549e-05,41,-0.2477268278598785,-0.6690276265144348,0.0827592238783836,-1.9414715766906736,-0.2046650648117065,0.6793690323829652,-0.3714073598384858,0.4,-0.2,-0.11,0.3999998833529033,-0.1999999377974008,-0.1099998270084633,0.0243782550096512,0.0068929195404052,0.0028310194611549,0.0143293142318725,0.0123812854290008,0.0347106456756592,0.0064286887645721,2.177194990660821e-07,5.70433257962577e-05
42,-0.2233485728502273,0.6621347069740295,-0.0799282044172287,-1.9271422624588013,0.2170463502407074,0.6446583867073059,0.3649786710739136,0.4,0.2,-0.12,0.3999999052793208,0.1999998930591327,-0.1199997873111943,0.0227210223674774,0.0069427490234373,0.0020061433315277,0.0156069993972778,0.0114721357822418,0.0347859859466552,0.0053379535675048,2.5621257626531165e-07,7.765117078406547e-05,42,-0.2233485728502273,-0.6621347069740295,0.0799282044172287,-1.9271422624588013,-0.2170463502407074,0.6446583867073059,-0.3649786710739136,0.4,-0.2,-0.12,0.3999998989538132,-0.1999999520444565,-0.1199998369987603,0.0227210223674774,0.0069427490234373,0.0020061433315277,0.0156069993972778,0.0114721357822418,0.0347859859466552,0.0053379535675048,1.9768528051059405e-07,5.6787180255923886e-05
43,-0.2006275504827499,0.6551919579505922,-0.0779220610857009,-1.9115352630615237,0.2285184860229492,0.6098724007606506,0.3596407175064087,0.4,0.2,-0.13,0.3999999094075367,0.1999998851692887,-0.1299997935153193,0.0210696756839752,0.0069695711135865,0.0012160316109657,0.0168668031692504,0.0106639564037322,0.0348102450370788,0.0043340623378754,2.5303954235522945e-07,7.723702816520017e-05,43,-0.2006275504827499,-0.6551919579505922,0.0779220610857009,-1.9115352630615237,-0.2285184860229492,0.6098724007606506,-0.3596407175064087,0.4,-0.2,-0.13,0.3999999015739228,-0.1999999464884566,-0.1299998394900862,0.0210696756839752,0.0069695711135865,0.0012160316109657,0.0168668031692504,0.0106639564037322,0.0348102450370788,0.0043340623378754,1.9574118206301333e-07,5.410527359117623e-05
44,-0.1795578747987747,0.6482223868370056,-0.0767060294747352,-1.894668459892273,0.2391824424266815,0.5750621557235718,0.3553066551685333,0.4,0.2,-0.14,0.399999917509498,0.1999998903874283,-0.1399997995986912,0.0194296687841415,0.006976842880249,0.0004617720842361,0.0181096792221069,0.0099471658468246,0.0347909927368164,0.0034071207046508,2.4285856654217004e-07,7.517087874475692e-05,44,-0.1795578747987747,-0.6482223868370056,0.0767060294747352,-1.894668459892273,-0.2391824424266815,0.5750621557235718,-0.3553066551685333,0.4,-0.2,-0.14,0.3999999086212967,-0.1999999547330418,-0.1399998419134977,0.0194296687841415,0.006976842880249,0.0004617720842361,0.0181096792221069,0.0099471658468246,0.0347909927368164,0.0034071207046508,1.8812364844186121e-07,5.388928360616774e-05
45,-0.1601282060146332,0.6412455439567566,-0.0762442573904991,-1.876558780670166,0.2491296082735061,0.5402711629867554,0.3518995344638824,0.4,0.2,-0.15,0.3999999139992505,0.1999998807168196,-0.1499997728785689,0.0178055763244629,0.0069683790206908,0.0002562403678894,0.0193365812301635,0.0093132108449935,0.0347354412078857,0.0025480985641479,2.705711560471496e-07,7.815643732556055e-05,45,-0.1601282060146332,-0.6412455439567566,0.0762442573904991,-1.876558780670166,-0.2491296082735061,0.5402711629867554,-0.3518995344638824,0.4,-0.2,-0.15,0.3999999044908038,-0.1999999487798844,-0.1499998116037091,0.0178055763244629,0.0069683790206908,0.0002562403678894,0.0193365812301635,0.0093132108449935,0.0347354412078857,0.0025480985641479,2.173445863631217e-07,5.564613422848197e-05
46,-0.1423226296901703,0.6342771649360658,-0.0765004977583885,-1.8572221994400024,0.2584428191184997,0.5055357217788696,0.3493514358997345,0.4,0.2,-0.16,0.3999999166251547,0.1999998781434648,-0.159999756936109,0.0162011235952377,0.0069476366043091,0.0009381622076034,0.0205492973327634,0.0087544620037078,0.0346504747867584,0.0017488002777099,2.843948576626228e-07,7.832413524511139e-05,46,-0.1423226296901703,-0.6342771649360658,0.0765004977583885,-1.8572221994400024,-0.2584428191184997,0.5055357217788696,-0.3493514358997345,0.4,-0.2,-0.16,0.3999999069102969,-0.1999999506126421,-0.1599997921561626,0.0162011235952377,0.0069476366043091,0.0009381622076034,0.0205492973327634,0.0087544620037078,0.0346504747867584,0.0017488002777099,2.3303189627519337e-07,5.793091690975416e-05
47,-0.1261215060949325,0.6273295283317566,-0.0774386599659919,-1.836672902107239,0.2671972811222076,0.4708852469921112,0.3476026356220245,0.4,0.2,-0.1699999999999999,0.3999999323789409,0.1999998812718832,-0.1699997823641014,0.014619156718254,0.0069179534912109,0.0015847086906433,0.0217497348785402,0.0082640349864959,0.0345426797866821,0.001001626253128,2.569715114277557e-07,7.576970546097073e-05,47,-0.1261215060949325,-0.6273295283317566,0.0774386599659919,-1.836672902107239,-0.2671972811222076,0.4708852469921112,-0.3476026356220245,0.4,-0.2,-0.1699999999999999,0.3999999228501451,-0.1999999588327852,-0.1699998141750674,0.014619156718254,0.0069179534912109,0.0015847086906433,0.0217497348785402,0.0082640349864959,0.0345426797866821,0.001001626253128,2.0537221148126053e-07,5.472149604202059e-05
48,-0.1115023493766784,0.6204115748405457,-0.0790233686566352,-1.8149231672286987,0.2754613161087036,0.4363425672054291,0.3466010093688965,0.4,0.2,-0.18,0.3999999293093282,0.1999998667285006,-0.1799997628155477,0.0130617395043373,0.0068824291229248,0.0021969750523567,0.022939920425415,0.0078360438346863,0.0344182848930358,0.0002998411655426,2.810959409965709e-07,7.839855248903405e-05,48,-0.1115023493766784,-0.6204115748405457,0.0790233686566352,-1.8149231672286987,-0.2754613161087036,0.4363425672054291,-0.3466010093688965,0.4,-0.2,-0.18,0.3999999203371803,-0.1999999500629949,-0.1799997913222073,0.0130617395043373,0.0068824291229248,0.0021969750523567,0.022939920425415,0.0078360438346863,0.0344182848930358,0.0002998411655426,2.288805157055711e-07,5.556748243407128e-05
49,-0.0984406098723411,0.6135291457176208,-0.081220343708992,-1.7919832468032837,0.2832973599433899,0.4019242823123932,0.3463011682033539,0.4,0.2,-0.19,0.399999934650895,0.199999866237987,-0.1899997569728756,0.0115301311016082,0.0068439841270446,0.0027764365077018,0.0241230726242065,0.0074651837348937,0.0342830419540405,0.0003629624843597,2.849999382907266e-07,7.789485636067184e-05,49,-0.0984406098723411,-0.6135291457176208,0.081220343708992,-1.7919832468032837,-0.2832973599433899,0.4019242823123932,-0.3463011682033539,0.4,-0.2,-0.19,0.3999999265839189,-0.199999956023991,-0.1899997822862623,0.0115301311016082,0.0068439841270446,0.0027764365077018,0.0241230726242065,0.0074651837348937,0.0342830419540405,0.0003629624843597,2.339296516061547e-07,5.611573016039984e-05
50,-0.0869104787707328,0.6066851615905762,-0.0839967802166938,-1.7678601741790771,0.2907625436782837,0.3676412403583526,0.3466641306877136,0.4,0.2,-0.2,0.399999942844081,0.199999863617515,-0.1999997718674343,0.0100249275565147,0.0068054795265197,0.0033247917890548,0.0253021717071533,0.0071468651294708,0.0341424643993377,0.0009925365447998,2.718666011275631e-07,7.710478911349128e-05,50,-0.0869104787707328,-0.6066851615905762,0.0839967802166938,-1.7678601741790771,-0.2907625436782837,0.3676412403583526,-0.3466641306877136,0.4,-0.2,-0.2,0.3999999360087717,-0.1999999605286029,-0.1999997941026739,0.0100249275565147,0.0068054795265197,0.0033247917890548,0.0253021717071533,0.0071468651294708,0.0341424643993377,0.0009925365447998,2.191952950900864e-07,5.388928360616774e-05
51,-0.0768855512142181,0.5998796820640564,-0.0873215720057487,-1.7425580024719238,0.2979094088077545,0.3334987759590149,0.3476566672325134,0.4,0.2,-0.21,0.3999999535256576,0.1999998696887112,-0.2099997859497125,0.0085460096597671,0.006769299507141,0.0038440153002738,0.0264807939529418,0.0068772435188293,0.0340016484260559,0.0015943050384521,2.548694215840273e-07,7.384031556512127e-05,51,-0.0768855512142181,-0.5998796820640564,0.0873215720057487,-1.7425580024719238,-0.2979094088077545,0.3334987759590149,-0.3476566672325134,0.4,-0.2,-0.21,0.3999999482266886,-0.1999999743939186,-0.2099998052240712,0.0085460096597671,0.006769299507141,0.0038440153002738,0.0264807939529418,0.0068772435188293,0.0340016484260559,0.0015943050384521,2.0315956684324778e-07,5.3672424428441445e-05
52,-0.0683395415544509,0.5931103825569154,-0.0911655873060226,-1.716077208518982,0.3047866523265839,0.299497127532959,0.3492509722709656,0.4,0.2,-0.2199999999999999,0.3999999569960416,0.1999998635670808,-0.2199997861959041,0.0070926658809185,0.0067379474639893,0.0043361783027648,0.0276629924774169,0.0066529214382171,0.0338654816150665,0.0021733939647674,2.572459392688129e-07,7.362281786527092e-05,52,-0.0683395415544509,-0.5931103825569154,0.0911655873060226,-1.716077208518982,-0.3047866523265839,0.299497127532959,-0.3492509722709656,0.4,-0.2,-0.2199999999999999,0.3999999535165972,-0.1999999767307868,-0.2199998026270803,0.0070926658809185,0.0067379474639893,0.0043361783027648,0.0276629924774169,0.0066529214382171,0.0338654816150665,0.0021733939647674,2.041034845845869e-07,5.40783219662444e-05
53,-0.0612468756735324,0.586372435092926,-0.0955017656087875,-1.688414216041565,0.311439573764801,0.2656316459178924,0.351424366235733,0.4,0.2,-0.23,0.3999999582025908,0.1999998487333741,-0.2299997720527032,0.0056635253131389,0.0067135691642761,0.0048035159707069,0.028853416442871,0.0064711570739746,0.0337385088205337,0.0027346611022949,2.767464283565682e-07,7.557705396266101e-05,53,-0.0612468756735324,-0.586372435092926,0.0955017656087875,-1.688414216041565,-0.311439573764801,0.2656316459178924,-0.351424366235733,0.4,-0.2,-0.23,0.3999999568047658,-0.1999999710153272,-0.2299997857573028,0.0056635253131389,0.0067135691642761,0.0048035159707069,0.028853416442871,0.0064711570739746,0.0337385088205337,0.0027346611022949,2.204673962281429e-07,5.442765143470752e-05
54,-0.0555833503603935,0.5796588659286499,-0.1003052815794944,-1.6595607995986938,0.3179107308387756,0.2318931370973587,0.3541590273380279,0.4,0.2,-0.24,0.3999999665206448,0.199999855772626,-0.2399997758151036,0.0042566768825054,0.006698191165924,0.0052483528852462,0.0300573110580444,0.0063297450542449,0.0336251854896545,0.0032828152179718,2.6866572238787653e-07,7.362281786527092e-05,54,-0.0555833503603935,-0.5796588659286499,0.1003052815794944,-1.6595607995986938,-0.3179107308387756,0.2318931370973587,-0.3541590273380279,0.4,-0.2,-0.24,0.3999999674458704,-0.1999999878280468,-0.2399997869073089,0.0042566768825054,0.006698191165924,0.0052483528852462,0.0300573110580444,0.0063297450542449,0.0336251854896545,0.0032828152179718,2.159083666112159e-07,5.488111185059097e-05
55,-0.0513266734778881,0.5729606747627258,-0.1055536344647407,-1.6295034885406494,0.3242404758930206,0.1982679516077041,0.3574418425559997,0.4,0.2,-0.25,0.3999999682694869,0.1999998369291072,-0.2499997813173959,0.0028695911169052,0.0066940784454345,0.0056730583310127,0.0312802791595459,0.0062270462512969,0.0335298031568526,0.0038224458694458,2.7462888206460817e-07,7.538391014350054e-05,55,-0.0513266734778881,-0.5729606747627258,0.1055536344647407,-1.6295034885406494,-0.3242404758930206,0.1982679516077041,-0.3574418425559997,0.4,-0.2,-0.25,0.3999999717389132,-0.1999999794087325,-0.2499997899078966,0.0028695911169052,0.0066940784454345,0.0056730583310127,0.0312802791595459,0.0062270462512969,0.0335298031568526,0.0038224458694458,2.129821148012652e-07,5.274082610640107e-05
56,-0.0484570823609828,0.5662665963172913,-0.1112266927957534,-1.5982232093811035,0.3304675221443176,0.1647381484508514,0.3612642884254456,0.4,0.2,-0.26,0.3999999756200383,0.1999998445423011,-0.2599997873975392,0.0014991648495197,0.0067028403282165,0.0060801059007644,0.0325289964675903,0.0061618983745574,0.0334566086530685,0.0043582320213317,2.645019565357422e-07,7.324561875066138e-05,56,-0.0484570823609828,-0.5662665963172913,0.1112266927957534,-1.5982232093811035,-0.3304675221443176,0.1647381484508514,-0.3612642884254456,0.4,-0.2,-0.26,0.3999999818348911,-0.1999999980926498,-0.2599997935924986,0.0014991648495197,0.0067028403282165,0.0060801059007644,0.0325289964675903,0.0061618983745574,0.0334566086530685,0.0043582320213317,2.0721405794240178e-07,5.3672424428441445e-05
57,-0.0469579175114631,0.5595637559890747,-0.1173067986965179,-1.5656942129135132,0.3366294205188751,0.1312815397977829,0.3656225204467773,0.4,0.2,-0.27,0.3999999762457542,0.1999998215269278,-0.2699997609788798,0.0001416504383087,0.0067268013954162,0.006471998989582,0.0338107347488401,0.0061337053775787,0.033409908413887,0.0048949122428894,2.9924571439424815e-07,7.765117078406547e-05,57,-0.0469579175114631,-0.5595637559890747,0.1173067986965179,-1.5656942129135132,-0.3366294205188751,0.1312815397977829,-0.3656225204467773,0.4,-0.2,-0.27,0.3999999853875809,-0.1999999867904891,-0.2699997648791725,0.0001416504383087,0.0067268013954162,0.006471998989582,0.0338107347488401,0.0061337053775787,0.033409908413887,0.0048949122428894,2.359445220391145e-07,5.45346872513619e-05
58,-0.0468162670731544,0.5528369545936584,-0.1237787976861,-1.531883478164673,0.3427631258964538,0.0978716313838958,0.3705174326896667,0.4,0.2,-0.28,0.3999999837224064,0.1999998302016117,-0.2799997865170939,0.0012073665857315,0.0067677497863769,0.0068513378500938,0.0351344347000124,0.0061424374580383,0.0333941802382469,0.005437433719635,2.732606885596072e-07,7.298641202169165e-05,58,-0.0468162670731544,-0.5528369545936584,0.1237787976861,-1.531883478164673,-0.3427631258964538,0.0978716313838958,-0.3705174326896667,0.4,-0.2,-0.28,0.3999999959532346,-0.2000000078173677,-0.2799997882174418,0.0012073665857315,0.0067677497863769,0.0068513378500938,0.0351344347000124,0.0061424374580383,0.0333941802382469,0.005437433719635,2.119654205008843e-07,5.423983054697601e-05
59,-0.0480236336588859,0.5460692048072815,-0.1306301355361938,-1.4967490434646606,0.3489055633544922,0.0644774511456489,0.3759548664093017,0.4,0.2,-0.29,0.3999999852711361,0.1999998016003397,-0.2899997631969959,0.0025530904531478,0.0068280100822448,0.0072208493947982,0.0365093946456909,0.0061887204647064,0.0334141962230205,0.0059912502765656,3.092814694652829e-07,7.787613839127516e-05,59,-0.0480236336588859,-0.5460692048072815,0.1306301355361938,-1.4967490434646606,-0.3489055633544922,0.0644774511456489,-0.3759548664093017,0.4,-0.2,-0.29,0.4000000007334238,-0.1999999922039374,-0.2899997627854983,0.0025530904531478,0.0068280100822448,0.0072208493947982,0.0365093946456909,0.0061887204647064,0.0334141962230205,0.0059912502765656,2.3734370920022865e-07,5.432040472896915e-05
60,-0.0505767241120338,0.5392411947250366,-0.1378509849309921,-1.4602396488189695,0.3550942838191986,0.0310632549226284,0.3819461166858673,0.4,0.2,-0.3,0.3999999905454379,0.1999998036429287,-0.2999997860436055,0.0039016231894493,0.0069098472595214,0.0075833350419998,0.0379477739334106,0.0062739253044128,0.033475152682513,0.0065621733665465,2.9055606501151054e-07,7.532587039804639e-05,60,-0.0505767241120338,-0.5392411947250366,0.1378509849309921,-1.4602396488189695,-0.3550942838191986,0.0310632549226284,-0.3819461166858673,0.4,-0.2,-0.3,0.4000000093618769,-0.2000000078674609,-0.2999997836009548,0.0039016231894493,0.0069098472595214,0.0075833350419998,0.0379477739334106,0.0062739253044128,0.033475152682513,0.0065621733665465,2.167442927440085e-07,5.307149285727064e-05
61,-0.0544783473014831,0.5323313474655151,-0.1454343199729919,-1.422291874885559,0.3613682091236114,-0.0024118977598845,0.3885082900524139,0.4,0.215,-0.3,0.3999999943088182,0.2149997999411238,-0.2999997723424469,0.0173386111855506,0.0157250761985778,0.040064699947834,0.0014510154724121,0.0327061712741851,0.0140703474171459,0.0145762264728546,3.031235803348716e-07,7.584662904491779e-05,61,-0.0544783473014831,-0.5323313474655151,0.1454343199729919,-1.422291874885559,-0.3613682091236114,-0.0024118977598845,-0.3885082900524139,0.4,-0.215,-0.3,0.4000000112234266,-0.2149999979914464,-0.2999997548309709,0.0173386111855506,0.0157250761985778,0.040064699947834,0.0014510154724121,0.0327061712741851,0.0140703474171459,0.0145762264728546,2.4543400820547805e-07,5.575083071107656e-05
62,-0.0371397361159324,0.548056423664093,-0.1053696200251579,-1.420840859413147,0.3286620378494262,-0.0164822451770305,0.4030845165252685,0.4,0.23,-0.3,0.3999999991217889,0.2299998102878389,-0.2999997921357591,0.0159246809780597,0.0151497721672058,0.0396189242601394,0.0043551921844482,0.0326201617717742,0.0154235996305942,0.0144907534122467,2.814232008122738e-07,7.360301344760956e-05,62,-0.0371397361159324,-0.548056423664093,0.1053696200251579,-1.420840859413147,-0.3286620378494262,-0.0164822451770305,-0.4030845165252685,0.4,-0.23,-0.3,0.4000000147225677,-0.2300000027743303,-0.2999997594499129,0.0159246809780597,0.0151497721672058,0.0396189242601394,0.0043551921844482,0.0326201617717742,0.0154235996305942,0.0144907534122467,2.410161722742517e-07,5.522536343960383e-05
63,-0.0212150551378726,0.5632061958312988,-0.0657506957650184,-1.4164856672286987,0.296041876077652,-0.0319058448076248,0.4175752699375152,0.4,0.245,-0.3,0.4000000031011934,0.2449998143743101,-0.2999998060119384,0.0143984793685376,0.014710247516632,0.0389691181480884,0.0072652101516723,0.0324538052082061,0.0167697668075561,0.0142485797405242,2.6851048796719e-07,7.157454922435136e-05,63,-0.0212150551378726,-0.5632061958312988,0.0657506957650184,-1.4164856672286987,-0.296041876077652,-0.0319058448076248,-0.4175752699375152,0.4,-0.245,-0.3,0.4000000179419461,-0.2450000019898397,-0.29999975811478,0.0143984793685376,0.014710247516632,0.0389691181480884,0.0072652101516723,0.0324538052082061,0.0167697668075561,0.0142485797405242,2.4255789521100746e-07,5.5436148102216976e-05
