Iteration,q_l_0,q_l_1,q_l_2,q_l_3,q_l_4,q_l_5,q_l_6,translation_goal_l_0,translation_goal_l_1,translation_goal_l_2,translation_l_0,translation_l_1,translation_l_2,ecart_q_l_0,ecart_q_l_1,ecart_q_l_2,ecart_q_l_3,ecart_q_l_4,ecart_q_l_5,ecart_q_l_6,Ecart_pos_l,Ecart_rot_l,velocity_l_0,velocity_l_1,velocity_l_2,velocity_l_3,velocity_l_4,velocity_l_5,velocity_l_6
33,-0.04726785048842431,0.37010058760643005,0.03586632013320923,-1.4268996715545654,0.18564000725746158,-0.05437420308589935,0.22689338028430941,0.4,0.17659999999999998,-0.30000000000000004,0.39970618511033246,0.17512871363778218,-0.2994136354261549,0.016526953012512148,0.03465637331949917,0.03348569108514933,0.00540387152009858,0.031693950482119454,0.0060600977648388316,0.032984164132773136,0.0016108488949926516,1.515967121581517,-1.6526953012512147,-3.4656373319499174,-3.348569108514933,0.5403871520098548,3.169395048211946,0.6060097764838831,-3.2984164132773137
34,-0.055775731801986694,0.3488837778568268,0.02325671724975109,-1.4236235618591309,0.19924524426460266,-0.05166550725698471,0.2043231725692749,0.4,0.1668,-0.30000000000000004,0.39971599962326276,0.16536336279595082,-0.29949390806386644,0.016469785533720083,0.034579777573262194,0.032842991059562926,0.005767440239444532,0.02931937072499849,0.003949851223802939,0.030292436461462624,0.0015494230274087904,1.5238509238263247,-1.6469785533720085,-3.4579777573262214,-3.2842991059562925,0.5767440239444588,2.9319370724998497,0.3949851223802936,-3.029243646146263
35,-0.063794806599617,0.33544421195983887,0.0023806290701031685,-1.421495795249939,0.21733395755290985,-0.048314105719327934,0.1939092129468918,0.4,0.15700000000000003,-0.30000000000000004,0.3996774735218761,0.15545755505610126,-0.2995469339200864,0.01706162216104548,0.03488494294791866,0.03250916084912755,0.008139324588620322,0.028898583225103053,0.0025409059139841067,0.02969270811924485,0.0016396428290387517,1.64989231702761,-1.706162216104548,-3.4884942947918685,-3.2509160849127547,0.8139324588620339,2.8898583225103063,0.2540905913984104,-2.969270811924485
36,-0.07224551588296892,0.314303994178772,-0.009586273692548275,-1.4178560972213745,0.22856462001800537,-0.04771565645933152,0.17403073608875275,0.4,0.1472,-0.30000000000000004,0.39964267338322534,0.14558936854558538,-0.29960590329439396,0.017268488625749492,0.03503809306150302,0.03211929680634993,0.010265812536039753,0.027807575680430463,0.0009826926287806667,0.028245183735334217,0.0016962099535066273,1.7462462713139242,-1.7268488625749485,-3.5038093061503,-3.211929680634993,1.0265812536039765,2.7807575680430485,0.09826926287806687,-2.8245183735334227
37,-0.07224551588296892,0.314303994178772,-0.009586273692548275,-1.4178560972213745,0.22856462001800537,-0.04771565645933152,0.17403073608875275,0.4,0.13740000000000002,-0.30000000000000004,0.39945547446470303,0.13528449092762496,-0.2990380513491247,0.025551614871506104,0.052370156219951836,0.0477194984134778,0.014445195946787726,0.036661627294713894,0.0012530011785712933,0.03729443690983819,0.0023868874922820683,2.268226862748819,-2.5551614871506096,-5.237015621995183,-4.77194984134778,1.4445195946787799,3.6661627294713894,0.12530011785712938,-3.729443690983819
38,-0.08085642755031586,0.30055928230285645,-0.03012853115797043,-1.4133564233779907,0.22856462001800537,-0.04771565645933152,0.17403073608875275,0.4,0.1276,-0.30000000000000004,0.3992477719563734,0.12463392410347154,-0.29910889834637844,0.025779939922727285,0.05371731403358321,0.04561011540838383,0.017168866683179074,0.04438169535300718,0.001245341445073149,0.041927074585495466,0.003187085723772194,2.9867993969740803,-2.577993992272729,-5.371731403358322,-4.561011540838384,1.7168866683179163,4.43816953530072,0.12453414450731509,-4.192707458549547
39,-0.09779713302850723,0.261933833360672,-0.057305771857500076,-1.4034109115600586,0.26522624492645264,-0.04646265506744385,0.13673630356788635,0.4,0.11780000000000002,-0.30000000000000004,0.39937167947457497,0.115581507394522,-0.2998224212072711,0.018853807932528374,0.035728182223801114,0.030870035740246465,0.019297290497264363,0.027847667962774048,0.0028054054580609333,0.027003330437331996,0.0023125808852574492,2.4504703577542437,-1.8853807932528375,-3.5728182223801106,-3.0870035740246466,1.9297290497264352,2.784766796277403,-0.2805405458060936,-2.7003330437332
40,-0.10663636773824692,0.2468419671058655,-0.07573864609003067,-1.3961875438690188,0.2729463279247284,-0.046470314264297485,0.13210366666316986,0.4,0.10799999999999998,-0.30000000000000004,0.39920998521704154,0.10522128124885673,-0.2999367510120169,0.019526842102945446,0.03623378500925664,0.029980026655880426,0.02191308179609419,0.030101552679712817,0.0035768050171691226,0.028054912487786715,0.002889533126601766,2.9978780646973497,-1.9526842102945445,-3.6233785009256656,-2.998002665588042,2.19130817960941,3.010155267971281,-0.357680501716912,-2.805491248778672
41,-0.11665093898773193,0.22620564699172974,-0.08817581087350845,-1.3841136693954468,0.2930739223957062,-0.04926805943250656,0.1097329705953598,0.4,0.09820000000000001,-0.30000000000000004,0.39926819290034793,0.09834590252684904,-0.30014718517276295,0.017058402265746037,0.031387293149022055,0.025825792648795726,0.019525819810938705,0.023144198396872595,0.004335471713353203,0.02153531871587626,0.0007605870453297155,2.6904116780812535,-1.7058402265746027,-3.1387293149022053,-2.582579264879573,1.95258198109386,2.314419839687259,-0.43354717133532034,-2.1535318715876257
42,-0.12616321444511414,0.21060818433761597,-0.10571867227554323,-1.374274492263794,0.3030478954315186,-0.050047118216753006,0.10404875129461288,0.4,0.08840000000000003,-0.30000000000000004,0.3994502287175123,0.09724073654410643,-0.3005049383013236,0.009797056188489639,0.015974528096410145,0.012797827267615969,0.013173372680157502,0.018327484833513152,0.0039510796652263355,0.016335766451603728,0.008872194418152145,2.579220468286576,-0.9797056188489639,-1.5974528096410139,-1.2797827267615973,1.3173372680157525,1.832748483351316,-0.3951079665226337,-1.6335766451603728
43,-0.13370934128761292,0.19481834769248962,-0.11400160193443298,-1.3645879030227661,0.3162181079387665,-0.053603529930114746,0.08819764852523804,0.4,0.0786,-0.30000000000000004,0.39970821066748186,0.09763121922610593,-0.300573099576856,0.0033188796624590844,0.002873462808827637,0.0026465644019688234,0.005764077612327778,0.011447004695721075,0.0032439808784382324,0.010060178773178538,0.01904208206503868,1.9533881021460282,-0.3318879662459075,-0.2873462808827645,-0.26465644019688284,0.5764077612327749,1.1447004695721101,-0.3243980878438232,-1.0060178773178532
