Iteration,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r,velocity_r_0,velocity_r_1,velocity_r_2,velocity_r_3,velocity_r_4,velocity_r_5,velocity_r_6
20,0.02216801978647709,-0.5787065029144287,-0.24855653941631317,-1.3254716396331787,0.0016846481012180448,-0.17044775187969208,-0.40582528710365295,0.4,-0.304,-0.30000000000000004,0.39982925166166183,-0.3033250651367754,-0.2992186915340488,0.006343189538577057,0.030686560179407296,0.03156833001663381,0.02785415205717623,0.030741539377387116,0.027977089285943085,0.026438926618737923,0.001046486972498175,0.6808200461487672,-0.6343189538577056,3.0686560179407345,3.156833001663381,-2.7854152057176162,-3.0741539377387115,2.7977089285943086,2.6438926618737946
21,0.019963365048170093,-0.5678099393844604,-0.2273029237985611,-1.3391075134277344,-0.019991019740700722,-0.15479855239391327,-0.3966189920902252,0.4,-0.2942,-0.30000000000000004,0.39985587077017515,-0.29354995464924344,-0.2992776645048789,0.00684446063736302,0.031011723436098815,0.030948265650376672,0.026697531123714535,0.029220962224188587,0.02485329501173736,0.025041736099686296,0.00098239541959541,0.6664126804454327,-0.684446063736302,3.1011723436098806,3.0948265650376685,-2.6697531123714513,-2.9220962224188582,2.4853295011737355,2.50417360996863
22,0.015824830159544945,-0.5480199456214905,-0.21698820590972903,-1.3533258438110352,-0.029056891798973083,-0.14247065782546997,-0.3793863654136658,0.4,-0.2844,-0.30000000000000004,0.39985543925646166,-0.28371147489690574,-0.2992670809713395,0.007849356878427338,0.031262324795853,0.03160988185037672,0.02395311532803701,0.02963304098079042,0.02346271270592143,0.026443947591616668,0.0010159404159378576,0.7061063159866308,-0.7849356878427338,3.1262324795852945,3.1609881850376724,-2.395311532803708,-2.963304098079042,2.3462712705921422,2.644394759161665
23,0.013118904083967209,-0.5367982387542725,-0.19635465741157532,-1.3658050298690796,-0.04921198263764382,-0.12994526326656342,-0.37157726287841797,0.4,-0.27459999999999996,-0.30000000000000004,0.3998615829710346,-0.2738876597695118,-0.2992730574799449,0.008972333908934593,0.03153308781010067,0.03201459899422504,0.02161636211796969,0.02920199589861367,0.02182254914419704,0.027083925674587894,0.0010271481418683646,0.7346253325906673,-0.8972333908934593,3.1533087810100717,3.2014598994225025,-2.161636211796978,-2.9201995898613675,2.182254914419704,2.708392567458789
24,0.007975473068654537,-0.516757607460022,-0.1853783279657364,-1.3772789239883423,-0.058689933270215995,-0.11900794506072998,-0.35294240713119507,0.4,-0.26480000000000004,-0.30000000000000004,0.3998617195080362,-0.26405046585411374,-0.2992747785346646,0.009774841813808562,0.03184270146049284,0.03243365561778669,0.0190616740965599,0.02936108335218888,0.02012736429007851,0.027882165272074155,0.0010520784685994404,0.7736728932767392,-0.9774841813808561,3.1842701460492826,3.2433655617786687,-1.9061674096559973,-2.936108335218888,2.0127364290078513,2.7882165272074166
25,0.004146570339798927,-0.5052651762962341,-0.1643400639295578,-1.3874213695526123,-0.07841397821903229,-0.10812271386384964,-0.3444933295249939,0.4,-0.255,-0.30000000000000004,0.39986124585812605,-0.2542122247308433,-0.2992792671010619,0.010826906147645142,0.03211283732951298,0.03277546821622496,0.01658499420502002,0.02916981244764863,0.018636544533966848,0.028630656609176408,0.0010767072481384441,0.8160711682503461,-1.0826906147645141,3.211283732951295,3.2775468216224954,-1.6584994205019976,-2.9169812447648624,1.8636544533966848,2.863065660917638
26,-0.0017993687652051449,-0.48491489887237554,-0.1529446691274643,-1.3963406085968018,-0.08805101364850998,-0.0988805815577507,-0.32506024837493896,0.4,-0.24519999999999997,-0.30000000000000004,0.39985839960798547,-0.24436864780558243,-0.2992878597799859,0.011484045217694402,0.03242493006570585,0.03303353427347064,0.014087123360122966,0.029264192225178953,0.016871133018656406,0.02912933310191973,0.0011037847775464827,0.8619174068269331,-1.1484045217694403,3.2424930065705855,3.3033534273470644,-1.4087123360122942,-2.9264192225178944,1.687113301865641,2.9129333101919723
27,-0.006680335849523544,-0.4731523394584656,-0.13156460225582123,-1.4040063619613647,-0.10758379101753236,-0.08948616683483124,-0.3158626854419709,0.4,-0.2354,-0.30000000000000004,0.39985212836116313,-0.23453091007796853,-0.2992989782062106,0.012419613359670276,0.03269996307682804,0.033278573949087925,0.011629215743340415,0.029277801066083173,0.015462592300709899,0.029811938041986286,0.0011263280470257084,0.9021034090873741,-1.2419613359670276,3.2699963076828036,3.327857394908793,-1.1629215743340506,-2.9277801066083184,1.5462592300709903,2.9811938041986314
28,-0.013283413834869862,-0.452489972114563,-0.11991113424301147,-1.4104276895523071,-0.11731520295143129,-0.08200944960117341,-0.2959309220314026,0.4,-0.22559999999999997,-0.30000000000000004,0.3998459846916572,-0.2246685861349518,-0.29931292736943504,0.012970319790435933,0.0330141825073742,0.03336292356314702,0.00914551576259015,0.029166034365837132,0.013589324995212274,0.029930604985015763,0.0011676135074926964,0.9700454339355815,-1.2970319790435934,3.3014182507374215,3.3362923563147016,-0.9145515762590157,-2.9166034365837143,1.3589324995212266,2.9930604985015785
29,-0.019099948927760124,-0.44045236706733704,-0.09828602522611618,-1.4156355857849123,-0.11731520295143129,-0.08200944960117341,-0.2959309220314026,0.4,-0.21580000000000005,-0.30000000000000004,0.3997088530253672,-0.2143483383877166,-0.29922823585137137,0.013419525473099339,0.03497654664811212,0.03127176887511471,0.007399655804898986,0.04174272172513875,0.018426635612973696,0.03886703013544085,0.0016696430452416318,1.3720142243824398,-1.3419525473099336,3.497654664811213,3.127176887511471,-0.7399655804898947,-4.174272172513876,1.8426635612973692,3.8867030135440843
30,-0.026253733783960342,-0.41947579383850103,-0.09828602522611618,-1.4156355857849123,-0.13686159253120422,-0.07402357459068298,-0.2860507369041443,0.4,-0.20600000000000002,-0.30000000000000004,0.3997725895690441,-0.20484525177484003,-0.2989641353666865,0.014006161256791563,0.03485087878587939,0.04315441443697341,0.00935076899102838,0.03520733539158116,0.014800706162783152,0.04577929814288326,0.0015678566599557312,1.452324513728513,-1.400616125679156,3.485087878587939,4.315441443697341,-0.9350768991028469,-3.5207335391581154,1.4800706162783153,4.577929814288326
31,-0.026253733783960342,-0.41947579383850103,-0.08654820919036865,-1.419573187828064,-0.1464812308549881,-0.06842012703418732,-0.26600033044815063,0.4,-0.19619999999999999,-0.30000000000000004,0.39970924011168163,-0.19474099813333284,-0.29870806521107407,0.02124863779339034,0.0502656864524465,0.04975798753106363,0.006962570632769172,0.039563928749419386,0.014039022024277273,0.04134473857004345,0.0019703611999910913,1.5146896434486052,-2.1248637793390337,5.0265686452446525,4.975798753106362,-0.6962570632769091,-3.95639287494194,1.4039022024277272,4.134473857004346
32,-0.04025989398360253,-0.3846249282360077,-0.055131610482931144,-1.4249863624572754,-0.17206892371177673,-0.05922286957502366,-0.2402714341878891,0.4,-0.1864,-0.30000000000000004,0.3997600133615735,-0.1851209855995243,-0.2993519763892774,0.015561556970621747,0.03354611056098472,0.03438733194642707,0.0015338369214576986,0.0304137552234775,0.007836253841077577,0.03346410553568707,0.001453755833453981,1.3797896038656745,-1.5561556970621746,3.354611056098472,3.438733194642707,0.15338369214576927,-3.041375522347751,0.7836253841077575,3.346410553568707
33,-0.04750237241387367,-0.3692100942134857,-0.03679022192955017,-1.4265357255935671,-0.1860451549291611,-0.0543811060488224,-0.22465559840202334,0.4,-0.17659999999999998,-0.30000000000000004,0.39971760605931983,-0.17517427969031216,-0.29942068337960026,0.0163400121294124,0.03461827690637276,0.033441468129055275,0.00512490170608082,0.03087810060318924,0.005854877790746768,0.03216051926398447,0.0015646189586799256,1.4770182306174664,-1.6340012129412398,3.461827690637277,3.3441468129055276,0.5124901706080813,-3.087810060318924,0.5854877790746764,3.2160519263984466
34,-0.05582145228981972,-0.3510788083076477,-0.02074427902698517,-1.4234524965286255,-0.2024826854467392,-0.05138661712408066,-0.20680733025074005,0.4,-0.1668,-0.30000000000000004,0.39972161020150704,-0.1653925740971988,-0.2994801395272225,0.01647006260625339,0.03448710842004021,0.03301020747310114,0.005627979357909263,0.02880704501757453,0.004145572445652848,0.030208147591329143,0.0015259762327563433,1.510069621393022,-1.6470062606253384,3.4487108420040236,3.301020747310114,0.5627979357909305,-2.880704501757454,0.4145572445652847,3.0208147591329144
35,-0.06384238600730896,-0.334591805934906,-0.0033487537875771523,-1.4214107990264893,-0.21692325174808502,-0.048526227474212646,-0.19249507784843445,0.4,-0.15700000000000003,-0.30000000000000004,0.3996811127519912,-0.1554750065612791,-0.2995470441967029,0.017002705232405824,0.034868194876557235,0.032499730123415824,0.008081893358477421,0.028629071952074425,0.0024943039411827878,0.02941400909392422,0.0016224866793983408,1.633989897611484,-1.7002705232405826,3.4868194876557213,3.249973012341582,0.8081893358477508,-2.8629071952074425,0.249430394118279,2.9414009093924225
36,-0.07229151576757432,-0.31659170985221863,0.012265928089618683,-1.4178245067596436,-0.23128972947597504,-0.04724104329943657,-0.1765991896390915,0.4,-0.1472,-0.30000000000000004,0.3996438893943778,-0.14560137295599626,-0.29959817823131324,0.017328771043717273,0.03504504316163881,0.03215964279422104,0.010241372128487525,0.027620536005668106,0.0011207606224279756,0.0282204010467981,0.001686381903083449,1.7402548458582225,-1.7328771043717273,3.504504316163879,3.2159642794221037,1.0241372128487627,-2.7620536005668104,0.11207606224279729,2.82204010467981
37,-0.07229151576757432,-0.31659170985221863,0.012265928089618683,-1.4178245067596436,-0.23128972947597504,-0.04724104329943657,-0.1765991896390915,0.4,-0.13740000000000002,-0.30000000000000004,0.3994572336290826,-0.13529700690408883,-0.29902964017227984,0.025648784149432155,0.05239719396266518,0.047757625937310734,0.014420809794039924,0.03646134656054678,0.0014095798991561326,0.03727920519941816,0.0023788176664263716,2.2622456556333246,-2.564878414943215,5.239719396266518,4.7757625937310735,1.442080979403999,-3.6461346560546803,0.1409579899156136,3.727920519941816
38,-0.08084508776664734,-0.29972362518310547,0.02915097586810589,-1.4133288860321045,-0.24555231630802155,-0.04603192210197449,-0.1630810648202896,0.4,-0.1276,-0.30000000000000004,0.39937420224681053,-0.12536201480734332,-0.2991197453316248,0.02624446600298419,0.052730359115117725,0.047031750866226574,0.017829992326606092,0.03561044811207048,0.00039084606456685905,0.0358703382257006,0.0024849645533978892,2.441004571701114,-2.624446600298419,5.273035911511773,4.703175086622658,1.7829992326606043,-3.561044811207046,-0.03908460645668583,3.587033822570059
39,-0.09794030338525772,-0.264194518327713,0.06002355366945267,-1.403403639793396,-0.2677510678768158,-0.04583146423101425,-0.1393199861049652,0.4,-0.11780000000000002,-0.30000000000000004,0.39937166758198445,-0.11558986540116044,-0.29981710119706034,0.01891390354548031,0.03577093843717366,0.03088511029295285,0.019288741210459204,0.027762602449136975,0.0027032985395411754,0.02700461227989784,0.002304983415262213,2.446826135283325,-1.8913903545480315,3.577093843717366,3.088511029295285,1.928874121045929,-2.776260244913698,-0.2703298539541174,2.7004612279897837
40,-0.1070895567536354,-0.2469932734966278,0.07618272304534912,-1.3954988718032837,-0.2811627686023712,-0.046422768384218216,-0.12721072137355804,0.4,-0.10799999999999998,-0.30000000000000004,0.3992569251607501,-0.10561687260827081,-0.2999164341755815,0.01928587525113945,0.03591521318358465,0.03025922366824671,0.02149949798244344,0.026811195775294117,0.0037502428265264315,0.025586719665475016,0.0024976868556620384,2.690647370981325,-1.9285875251139444,3.5915213183584633,3.025922366824671,2.1499497982443496,-2.6811195775294103,-0.3750242826526431,2.558671966547502
41,-0.11685420572757722,-0.22842358052730563,0.09090866148471832,-1.3841148614883423,-0.29551365971565247,-0.04853476211428642,-0.112315371632576,0.4,-0.09820000000000001,-0.30000000000000004,0.39926761544748657,-0.09835314219129751,-0.30014328021941955,0.0171081761211012,0.031433002936732124,0.02583286641580626,0.01952214701743915,0.023096153907873784,0.0042603127735076005,0.021542050942926494,0.0007618194568220444,2.6877171253915675,-1.7108176121101193,3.143300293673213,2.583286641580626,1.9522147017439053,-2.3096153907873775,-0.4260312773507602,2.15420509429265
42,-0.12637543678283691,-0.21107806265354156,0.10644194483757019,-1.373999357223511,-0.3079739511013031,-0.050173010677099235,-0.1016240045428276,0.4,-0.08840000000000003,-0.30000000000000004,0.3994732642985921,-0.09748770274138546,-0.30047923582931924,0.009739656348707909,0.01587086408306071,0.012893908203387372,0.013042570266060372,0.016816605094690462,0.003897277290569136,0.015179498048248974,0.00911556134283705,2.382330303965101,-0.973965634870791,1.5870864083060716,1.2893908203387374,1.304257026606039,-1.6816605094690482,-0.38972772905691366,1.5179498048248972
43,-0.13396237790584564,-0.19699057936668396,0.11674153059720994,-1.3645926713943481,-0.3186098039150238,-0.052795074880123145,-0.0907733216881752,0.4,-0.0786,-0.30000000000000004,0.3997084968321655,-0.09763546791208114,-0.30057100930063474,0.0033283074939980117,0.0028794263093235573,0.002658105313510045,0.0057714072453087795,0.011425287572190301,0.00320536579552963,0.010062857063912509,0.019046261164599718,1.9516319288460686,-0.3328307493998024,0.28794263093235617,0.265810531351004,0.5771407245308761,-1.1425287572190288,-0.320536579552963,1.0062857063912511
44,-0.13729068636894226,-0.1941111534833908,0.11939963698387146,-1.3588212728500368,-0.32479056715965277,-0.05407028645277023,-0.08644450455904007,0.4,-0.06880000000000003,-0.30000000000000004,0.39989227552186757,-0.09798865748261519,-0.3006136785604756,0.0007323185170113877,0.00031235322035938484,0.0005419276495444714,0.0012171077362814753,0.009505865443515893,0.002885370543309382,0.008572222430525411,0.029195306670357177,1.643575645642448,-0.07323185170113751,-0.031235322035938675,0.05419276495444669,0.12171077362813716,-0.9505865443515914,-0.28853705433093846,0.8572222430525409
45,-0.13729068636894226,-0.1941111534833908,0.11939963698387146,-1.3588212728500368,-0.33003509044647217,-0.05600044131278992,-0.08071046322584152,0.4,-0.059,-0.30000000000000004,0.39985187176544473,-0.0983673303789835,-0.3004277747217328,0.0005101667080754935,0.00017301818816989334,0.0002759632986303745,0.0008983323553086731,0.007721468297049228,0.002299085981445688,0.00675140911624042,0.03936993312611114,1.3286720557659994,-0.05101667080754886,-0.017301818816988404,0.027596329863037405,0.08983323553085898,-0.7721468297049249,-0.22990859814456896,0.6751409116240413
46,-0.1380230039358139,-0.19442351162433624,0.11994156241416931,-1.3576041460037231,-0.33429643511772156,-0.05695565789937973,-0.07787228375673294,0.4,-0.049199999999999966,-0.30000000000000004,0.3999079536463641,-0.09864420134230262,-0.300390597556245,2.0562050144418142e-05,0.00019269235152530317,0.00018760533598828621,6.138257070364972e-05,0.006691691359277718,0.0020104876894413565,0.005801054287574062,0.04944582980758161,1.1066060774140858,-0.002056205014441128,-0.01926923515253144,0.0187605335988282,0.006138257070367273,-0.6691691359277738,-0.2010487689441358,0.5801054287574057
47,-0.13780085742473602,-0.19428417086601257,0.11967559903860092,-1.357922911643982,-0.33775654435157776,-0.05829952657222748,-0.07395905256271364,0.4,-0.039400000000000046,-0.30000000000000004,0.3998681933620526,-0.09889626048845285,-0.30026804428818854,4.235480326084118e-05,5.6990219717140134e-05,7.424590063694059e-05,0.0001358010034733237,0.005448159229472893,0.0016233529875080144,0.004610502698043861,0.05949701028488799,0.8973579439787049,-0.0042354803260832834,-0.005699021971713955,0.007424590063694227,0.013580100347335308,-0.5448159229472876,-0.1623352987508017,0.46105026980438646
48,-0.1380435675382614,-0.1946161985397339,0.12012916803359985,-1.3575427532196045,-0.33775654435157776,-0.05829952657222748,-0.07395905256271364,0.4,-0.029600000000000015,-0.30000000000000004,0.3998661225981575,-0.09889333557462629,-0.3002711394622838,0.0001754084827910729,3.5030802161689634e-05,7.04893817522062e-05,0.0002242378191634753,0.005689395835552169,0.0015864137969665779,0.004630940139957462,0.06929399537351341,0.8862217796732337,0.01754084827910641,0.0035030802161697505,-0.007048938175221064,-0.02242378191635593,-0.568939583555218,-0.158641379696658,0.46309401399574657
