Iteration,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r,velocity_r_0,velocity_r_1,velocity_r_2,velocity_r_3,velocity_r_4,velocity_r_5,velocity_r_6
13,0.08038178831338882,-0.9705920815467834,-0.5486240983009338,-1.1855742931365967,0.30358490347862244,-0.22662161290645602,-0.6738879084587097,0.4,-0.5,-0.16999999999999996,0.39970203724365766,-0.4995280116870297,-0.16998202279509533,0.014165179460911073,0.019262609356069937,0.03196767397644329,0.04888429135735395,0.02035920780222039,0.04632095232946076,0.028305405033119624,0.0005584603402604935,0.05872880115369051,2.8330358921822145,-3.852521871213984,-6.393534795288649,-9.776858271470767,4.071841560444075,9.26419046589215,-5.661081006623918
14,0.08830803632736206,-0.9801723957061769,-0.5647879838943481,-1.2108020782470703,0.3132486641407013,-0.2032221257686615,-0.6882659792900085,0.4,-0.5,-0.16000000000000006,0.39969462968280967,-0.4995496560212884,-0.15999979234776174,0.01144115030094503,0.02003175133815749,0.03080933769695593,0.04579205544109399,0.02157299959240716,0.0450873317224246,0.028331159979564258,0.000544114668890817,0.057486640561070945,2.2882300601890058,-4.006350267631505,-6.161867539391195,-9.1584110882188,4.314599918481436,9.01746634448492,-5.6662319959128515
15,0.09454696625471115,-0.9898546934127808,-0.5805917978286744,-1.234458565711975,0.3239441215991974,-0.18030066788196564,-0.7021933197975159,0.4,-0.5,-0.15000000000000005,0.39968648184953015,-0.49957168977220306,-0.15001509948231123,0.008734379461846797,0.020856031260685137,0.029514165833393502,0.04279256463645953,0.022685684374197546,0.04387108186719724,0.028461360725765328,0.0005310096762541877,0.05625060319362043,1.7468758923693584,-4.171206252137023,-5.90283316667871,-8.558512927291895,4.537136874839511,8.774216373439446,-5.692272145153054
16,0.09974918514490128,-1.0002042055130005,-0.5955973267555238,-1.256594181060791,0.3348216712474823,-0.15813478827476501,-0.7165971398353577,0.4,-0.5,-0.14000000000000004,0.39967826174007415,-0.49959345664854543,-0.14002778041860753,0.0061103746474381465,0.021742649141785808,0.028157905260072447,0.03987082066875147,0.023721417169825287,0.04264718911278573,0.028659096539359052,0.00051919625978049,0.05511145114156949,1.2220749294876283,-4.348529828357154,-5.63158105201448,-7.974164133750304,4.744283433965061,8.529437822557144,-5.731819307871819
17,0.10585956275463104,-1.021946907043457,-0.6101059913635254,-1.277251124382019,0.346629798412323,-0.1364295929670334,-0.7306546568870546,0.4,-0.5,-0.13000000000000003,0.39970693068277974,-0.49970045984785444,-0.13003942282432335,0.0032140350008810076,0.013426604048913937,0.0258123233620704,0.03652040960325009,0.02225298860234559,0.040088413277455326,0.0316857680926067,0.000420913395511448,0.04845245352010751,0.6428070001762018,-2.6853208097827865,-5.16246467241407,-7.304081920650038,4.450597720469116,8.017682655491067,-6.337153618521329
18,0.10585956275463104,-1.021946907043457,-0.6237552165985107,-1.2964650392532349,0.3585430979728699,-0.11548759788274766,-0.7452562451362611,0.4,-0.5,-0.12000000000000002,0.39966114350830384,-0.4996371554063119,-0.1200463747561303,0.0009996291680043762,0.023728630870266887,0.0250649832876505,0.03421214514432158,0.025472316451967236,0.040146812120777184,0.029324976717199136,0.0004986286585621501,0.05318088289558156,0.19992583360087468,-4.74572617405337,-5.012996657530107,-6.842429028864302,5.09446329039345,8.029362424155437,-5.864995343439825
19,0.10685919225215912,-1.04567551612854,-0.6488202214241028,-1.3306771516799927,0.3688827753067017,-0.09634117782115936,-0.7623404264450073,0.4,-0.5,-0.11000000000000001,0.39980609419992513,-0.499881301853853,-0.1099969731247254,0.0005568492238482436,0.01517018262536296,0.01006535250100371,0.013738981669161099,0.025797743065101464,0.03853642825093027,0.030179386168791233,0.00022737165868979452,0.049981095057717084,0.11136984476964923,-3.034036525072606,-2.0130705002007483,-2.7477963338322,5.159548613020295,7.707285650186053,-6.035877233758238
20,0.10741604119539261,-1.0608457326889038,-0.6588855981826783,-1.3444161415100098,0.38401541113853455,-0.07534078508615494,-0.7745811939239502,0.4,-0.5,-0.1,0.3998078229658986,-0.49987746515081843,-0.10000224146442148,0.0027870797470258835,0.013102365221375312,0.010364583256899151,0.013692216806352242,0.02455185662826742,0.03595072524088957,0.03290911094163029,0.00022792943176060877,0.043951595367502705,-0.5574159494051778,-2.620473044275082,-2.072916651379828,-2.738443361270438,4.910371325653483,7.1901450481779134,-6.5818221883260515
21,0.10741604119539261,-1.0608457326889038,-0.6588855981826783,-1.3444161415100098,0.39468052983284,-0.05780474841594696,-0.7925198078155519,0.4,-0.485,-0.1,0.39942031226933783,-0.484932965873321,-0.10001716835556491,0.005279332406044043,0.008764949762290586,0.0014302799077141604,0.07176650072065138,0.004966155685760809,0.060730363850971705,0.021157820148538176,0.0005838032131229648,0.04902542762204121,1.0558664812088077,1.7529899524581012,-0.2860559815428251,-14.353300144130278,-0.9932311371521566,12.14607277019434,-4.231564029707646
22,0.10462895780801774,-1.0739481449127197,-0.6692501902580261,-1.358108401298523,0.40856727957725525,-0.03939006105065346,-0.8074902892112732,0.4,-0.47,-0.1,0.3984835226156063,-0.4699224004428796,-0.09935415912609853,0.014771756579310555,0.042894363105941746,0.018852092241885998,0.11587614815240777,0.03734665500605899,0.08518960983216778,0.013658457441717786,0.0016501017493005263,0.24876856883662413,2.954351315862112,8.578872621188351,3.770418448377189,-23.175229630481574,-7.4693310012118,17.037921966433554,-2.731691488343553
23,0.11940071731805803,-1.0310537815093994,-0.6603158712387085,-1.4161826372146606,0.3897143602371216,0.0029256155248731375,-0.8136776089668274,0.4,-0.455,-0.1,0.3986061738995277,-0.45482991798534844,-0.0996295722710952,0.001055875762326186,0.018230615942044004,0.03087609103049127,0.10745988220104641,0.03900722411391716,0.08402582413599896,0.00889554305703455,0.0014522037709658508,0.24959062077084582,-0.2111751524652377,3.6461231884087884,6.175218206098249,-21.491976440209275,-7.801444822783434,16.805164827199793,-1.7791086114069192
24,0.11940071731805803,-1.0310537815093994,-0.650398075580597,-1.4739845991134644,0.3712206184864044,0.04579954966902733,-0.8211487531661988,0.4,-0.44,-0.1,0.39867677393934486,-0.4397575897137201,-0.09949737951202894,0.0009462631887657974,0.03010399308169598,0.04558745498792305,0.0969891153596738,0.045992526196824535,0.08106883360297173,0.007067514244883277,0.0014360770555299416,0.2666977707498859,0.1892526377531584,6.02079861633919,9.117490997584602,-19.39782307193476,-9.198505239364904,16.21376672059435,-1.413502848976657
25,0.11834484338760377,-1.012823224067688,-0.6294397711753845,-1.5236425399780273,0.3712206184864044,0.04579954966902733,-0.8211487531661988,0.4,-0.425,-0.1,0.3980293852535874,-0.4247971759023729,-0.09948112324212435,0.0023738431551109107,0.02955926047647328,0.04824059248585133,0.0941546348397766,0.06594070665582213,0.12318736733891833,0.005441424253132543,0.002047850869380072,0.37172903112133326,-0.4747686310221808,5.911852095294647,9.648118497170259,-18.83092696795531,-13.188141331164429,24.637473467783668,-1.0882848506264993
26,0.11834484338760377,-1.012823224067688,-0.6294397711753845,-1.5236425399780273,0.35070714354515076,0.08695144206285477,-0.8225731253623962,0.4,-0.41000000000000003,-0.1,0.3969894676023115,-0.40964914181455825,-0.09894271454908729,0.002390535840465155,0.0416545881612006,0.07416986071528098,0.14045799029331074,0.07121051007453127,0.12188743380440925,0.0074225713166854446,0.003210024814317686,0.5970581905112908,-0.4781071680930302,8.330917632240112,14.83397214305619,-28.091598058662164,-14.24210201490626,24.377486760881848,-1.484514263337092
27,0.11597099900245667,-0.9832639694213868,-0.5811991691589355,-1.6177971363067627,0.3052799105644226,0.16898691654205325,-0.8265901803970337,0.4,-0.395,-0.1,0.39866606493888773,-0.3948346778633138,-0.09960071575565695,0.014489385176110689,0.017697939482434033,0.0698213481638732,0.07794242157202502,0.05564776867560628,0.07967369461439297,0.004412665056173104,0.001402191878425974,0.25723460647469665,-2.897877035222138,3.5395878964868057,13.964269632774629,-15.588484314404981,-11.129553735121254,15.934738922878596,0.8825330112346209
28,0.11595430970191956,-0.9711686372756959,-0.5552698969841003,-1.664100527763367,0.3052799105644226,0.16898691654205325,-0.8265901803970337,0.4,-0.38,-0.1,0.39800869777414716,-0.37973712081981575,-0.09961759803401746,0.024565748906554205,0.017579786363727035,0.07861616694257667,0.07062058237705648,0.08079374628342284,0.1213000244396337,0.009875740969457092,0.002044656763774359,0.36913282700006783,-4.913149781310841,3.515957272745406,15.723233388515334,-14.124116475411293,-16.15874925668457,24.260004887926733,1.975148193891416
29,0.0913885608315468,-0.9535888433456421,-0.5113778114318848,-1.695739507675171,0.24963213503360748,0.248660609126091,-0.822177529335022,0.4,-0.365,-0.1,0.39865171368853847,-0.3649941507851096,-0.09960926719175345,0.019047179889632823,0.009019341626457567,0.07877971014933849,0.0695328954608494,0.054809817456360654,0.08117994600470724,0.01862490632967362,0.0014037743117857944,0.21834358217392946,-3.8094359779265647,1.8038683252915189,15.755942029867695,-13.906579092169899,-10.961963491272131,16.235989200941454,3.724981265934734
30,0.0913885608315468,-0.9535888433456421,-0.47665372490882874,-1.734721064567566,0.2244861572980881,0.29028692841529846,-0.8167144656181335,0.4,-0.35,-0.1,0.3986285689865273,-0.34996325565686454,-0.09960929606628312,0.03278779246302941,0.011243328561534094,0.09086434523627196,0.061557014751166594,0.06500325306379753,0.07890305328971614,0.018996017195284876,0.0014264721291665906,0.22788039139609087,-6.557558492605882,2.24866571230681,18.172869047254387,-12.311402950233326,-13.000650612759504,15.780610657943228,3.7992034390569644
31,0.07234138250350954,-0.9445695281028748,-0.4325981140136719,-1.7652723789215088,0.1948223114013672,0.3298405408859253,-0.8035526275634766,0.4,-0.33499999999999996,-0.1,0.3986450914205698,-0.3349882557979966,-0.09957613668337949,0.03723731224693997,0.012923175195242331,0.09447439033902683,0.05903162209999113,0.06581085860682645,0.07936272964592778,0.022941904795122814,0.001419709581594363,0.22111367242849841,-7.447462449387994,2.5846350390484645,18.894878067805358,-11.806324419998203,-13.162171721365292,15.872545929185552,4.588380959024557
32,0.05860076844692231,-0.9423454999923706,-0.3857893943786621,-1.7962781190872192,0.1594829112291336,0.369189977645874,-0.7977184653282166,0.4,-0.32,-0.1,0.3986628477691749,-0.3199937317283663,-0.09952218069179733,0.045541005617524125,0.012898766036160914,0.10174259003880337,0.05335339466047362,0.06873466580105628,0.07883155139639109,0.029778674280267925,0.001419974179667088,0.20848691895269011,-9.108201123504825,2.5797532072321836,20.34851800776067,-10.670678932094711,-13.746933160211254,15.766310279278217,5.955734856053582
33,0.035104069858789444,-0.9316463470458984,-0.33812370896339417,-1.8243039846420288,0.12901145219802856,0.40920326113700867,-0.7806107401847839,0.4,-0.305,-0.1,0.39870309119591346,-0.30495119652761127,-0.09942142296134827,0.05271107023560162,0.015267787932569332,0.10731330371183509,0.04785417572732187,0.07156556497567901,0.07767638633782037,0.03759631211273218,0.0014209523618648999,0.20094620778866806,-10.542214047120323,3.053557586513859,21.462660742367017,-9.570835145464363,-14.313112995135802,15.535277267564078,7.519262422546433
34,0.013059763237833977,-0.9294467568397523,-0.28404679894447327,-1.8496315479278567,0.09074824303388596,0.44802153110504156,-0.7679398059844971,0.4,-0.29000000000000004,-0.1,0.39876180553348584,-0.28986775884647975,-0.09928629801075278,0.06122784297980467,0.018606984031006468,0.11309217991484377,0.04218405909324208,0.07406553361961929,0.07634342855524917,0.0460908377809256,0.0014352643620762586,0.1971300154943745,-12.245568595960934,3.7213968062013003,22.618435982968755,-8.436811818648412,-14.813106723923857,15.268685711049843,9.218167556185117
35,-0.01760699972510338,-0.9163785576820374,-0.23081040382385254,-1.872158169746399,0.057445887476205826,0.48687964677810674,-0.7430144548416138,0.4,-0.275,-0.1,0.3988353079025226,-0.2747281473904586,-0.09912024860817767,0.06692855437738754,0.024015815707150612,0.11600755812413875,0.03639712249959959,0.07710834814509263,0.07369776262370925,0.05564177471365339,0.0014847134520351794,0.20445829946046745,-13.385710875477507,4.803163141430111,23.20151162482775,-7.279424499919927,-15.421669629018524,14.739552524741859,11.128354942730676
36,-0.048168078064918525,-0.9108397960662843,-0.17095461487770083,-1.8918156623840334,0.016682708635926247,0.5243649482727051,-0.7218489646911621,0.4,-0.26,-0.1,0.3989174646559473,-0.259539223528917,-0.09892344124802292,0.07296497992851672,0.030520577581622188,0.11834183211526993,0.030510250475003664,0.07986816810064741,0.070704299869914,0.06577184839795891,0.0015947339821692876,0.2204426082272851,-14.592995985703343,6.104115516324444,23.668366423053985,-6.1020500950007355,-15.973633620129482,14.140859973982803,13.15436967959179
37,-0.08453555405139923,-0.8923627138137818,-0.11480284482240677,-1.908555269241333,-0.019662460312247276,0.560577392578125,-0.6873726844787598,0.4,-0.245,-0.1,0.3989769351702091,-0.24435725098660496,-0.0987646159256327,0.07469031497211276,0.037389917398990224,0.11752882992134436,0.024524982848425303,0.08398095174083281,0.06610398688487917,0.07573644601086749,0.0017279935623073916,0.23987128699497778,-14.938062994422554,7.477983479798049,23.505765984268873,-4.9049965696850615,-16.79619034816656,13.220797376975844,15.147289202173491
38,-0.12113305926322937,-0.8803192377090454,-0.0526127815246582,-1.9223259687423706,-0.06318546086549759,0.5950692296028137,-0.6560770869255066,0.4,-0.22999999999999998,-0.1,0.3990259565210035,-0.2291640277689623,-0.09861014963356574,0.076120101160992,0.044591316277421966,0.11602016682490375,0.01845332468416938,0.08796124155156093,0.06102044039209542,0.0855191204618222,0.0018919022995702716,0.26017708046866417,-15.224020232198399,8.918263255484392,23.20403336498075,-3.6906649368338798,-17.592248310312183,12.204088078419089,17.103824092364434
39,-0.15922586619853976,-0.8549727797508241,0.0027259851340204477,-1.9330801963806155,-0.10364340990781784,0.626681387424469,-0.611636221408844,0.4,-0.21500000000000002,-0.1,0.39903167568315506,-0.214055409905806,-0.09854718293449106,0.07400453836873791,0.05010821742770388,0.11286004427117967,0.012320905385234227,0.09341631939127978,0.05449043447232205,0.09357653027600898,0.001985089381986808,0.2679141757753614,-14.800907673747579,10.021643485540773,22.572008854235932,-2.4641810770468355,-18.683263878255957,10.898086894464418,18.71530605520179
40,-0.19725316762924194,-0.8357279300689697,0.06340738385915756,-1.9407793283462524,-0.15114669501781464,0.6560896635055543,-0.5705579519271851,0.4,-0.2,-0.1,0.3990279568147298,-0.19895595840604585,-0.0984930790972196,0.07215889203976722,0.05550255172729146,0.10954372787236727,0.006142749077235887,0.09821291299373136,0.04767241872722794,0.10073658649304418,0.0020750184122491824,0.2714502448796582,-14.431778407953447,11.100510345458298,21.908745574473453,-1.2285498154471977,-19.64258259874627,9.53448374544559,20.147317298608833
41,-0.2332304120063782,-0.8048645853996277,0.06340738385915756,-1.9407793283462524,-0.15114669501781464,0.6560896635055543,-0.5705579519271851,0.4,-0.2,-0.11000000000000001,0.3986863770948342,-0.19925371263696331,-0.10914694287061882,0.007167711450763309,0.03617527877942128,0.10293667025108444,0.0075210878171068085,0.11761081623310915,0.01354174348864079,0.11651054921115223,0.0017350090579569604,0.14416641903641286,-1.4335422901526604,7.235055755884257,20.58733405021689,1.5042175634213537,-23.522163246621826,2.708348697728155,23.302109842230443
42,-0.2694120705127716,-0.780225396156311,0.1729511171579361,-1.9469220638275149,-0.2493596076965332,0.7037620544433594,-0.46982136368751526,0.4,-0.2,-0.12000000000000002,0.3991675550240671,-0.20035491586886975,-0.12012516036796539,0.050332319366113876,0.0021977088362160613,0.007710145253051692,0.03314312888964799,0.04643842500026957,0.0710871386208608,0.005851904989845447,0.000913561727329231,0.13886808085283064,10.066463873222773,-0.4395417672432059,1.5420290506103407,6.628625777929613,-9.28768500005391,-14.217427724172168,1.1703809979690911
43,-0.2403981238603592,-0.7686893343925477,0.16634406149387362,-1.933258295059204,-0.26875752210617065,0.6696314215660095,-0.45404741168022156,0.4,-0.2,-0.13000000000000003,0.3992027899257794,-0.2002959515755824,-0.13016050619653347,0.04421648907942716,0.00046012634841230415,0.008212484889382504,0.0365569221167894,0.03690358831916918,0.07192580628545531,0.0007340080291718953,0.0008653863164241563,0.10909727429026361,8.843297815885432,0.09202526968245608,1.6424969778764997,7.31138442335789,-7.38071766383384,-14.385161257091072,0.14680160583437396
44,-0.21907974779605865,-0.7824230790138245,0.18066126108169556,-1.9137789011001587,-0.29579803347587585,0.6326749324798585,-0.46396946907043457,0.4,-0.2,-0.14000000000000004,0.3993195874473441,-0.20022594326422105,-0.1401447539695136,0.037248485832985484,0.004083688347448211,0.011341284224474057,0.035640203456871244,0.03251380894819045,0.0641762766551307,0.00021245491069143974,0.0007314132294049385,0.08570327642121356,7.449697166597097,0.8167376694896512,2.268256844894814,7.128040691374235,-6.50276178963809,-12.83525533102613,-0.042490982138289723
45,-0.19618164002895358,-0.7682291865348816,0.17455655336380005,-1.8967013359069824,-0.3056611120700837,0.597705602645874,-0.453313410282135,0.4,-0.2,-0.15000000000000005,0.39931771807751715,-0.200198106946534,-0.15014661441001156,0.034273702307278525,0.005365287789982243,0.011801098592377546,0.03792158184698624,0.030362873410494595,0.06440850384907648,0.000970409463248445,0.0007254314366189091,0.0823424353858968,6.8547404614557035,1.0730575579964523,2.360219718475508,7.584316369397249,-6.072574682098918,-12.881700769815287,-0.1940818926496898
46,-0.1818312555551529,-0.7783393859863281,0.19200254976749423,-1.8781386613845825,-0.3283118307590485,0.5684986710548401,-0.46418192982673645,0.4,-0.2,-0.16000000000000006,0.3993155896781335,-0.2001753417190379,-0.16013882341159824,0.031420485736677994,0.006432771522359548,0.01302956135229938,0.03991483163485676,0.029485593825947343,0.06397223730882806,0.001709956954942915,0.000720023712609749,0.0812894564681983,6.2840971473356015,1.2865543044719001,2.605912270459875,7.982966326971355,-5.8971187651894645,-12.794447461765618,-0.3419913909885885
