Iteration,q_l_0,q_l_1,q_l_2,q_l_3,q_l_4,q_l_5,q_l_6,translation_goal_l_0,translation_goal_l_1,translation_goal_l_2,translation_l_0,translation_l_1,translation_l_2,ecart_q_l_0,ecart_q_l_1,ecart_q_l_2,ecart_q_l_3,ecart_q_l_4,ecart_q_l_5,ecart_q_l_6,Ecart_pos_l,Ecart_rot_l,velocity_l_0,velocity_l_1,velocity_l_2,velocity_l_3,velocity_l_4,velocity_l_5,velocity_l_6,Iteration,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r,velocity_r_0,velocity_r_1,velocity_r_2,velocity_r_3,velocity_r_4,velocity_r_5,velocity_r_6
20,0.1078084856271743,1.0462918281555176,0.6486692428588867,-1.3306952714920046,-0.3831921815872192,-0.0756717398762703,0.7755084037780762,0.4,0.5,-0.1,0.3996445125648829,0.4996802445186438,-0.1000562960392376,0.0038009258900373,0.0260084436536358,0.0215764009745368,0.0287162583508153,0.0268000724313349,0.0374366765190553,0.0302569030144729,0.00048143964151,0.0519477730225863,-0.7601851780074701,5.201688730727183,4.315280194907365,-5.74325167016308,-5.360014486266988,7.487335303811078,6.051380602894583,20,0.1074160411953926,-1.0608457326889038,-0.6588855981826783,-1.3444161415100098,0.3840154111385345,-0.0753407850861549,-0.7745811939239502,0.4,-0.5,-0.1,0.3998078229658986,-0.4998774651508184,-0.1000022414644214,0.0027870797470258,0.0131023652213753,0.0103645832568991,0.0136922168063522,0.0245518566282674,0.0359507252408895,0.0329091109416302,0.0002279294317606,0.0439515953675027,-0.5574159494051778,-2.620473044275082,-2.072916651379828,-2.738443361270438,4.910371325653483,7.1901450481779134,-6.581822188326052
21,0.1053292453289032,1.05825674533844,0.660072922706604,-1.3457216024398806,-0.3974356651306152,-0.0561750382184982,0.7894138693809509,0.4,0.485,-0.1,0.3994334961957567,0.4849274107831612,-0.1000224165287054,0.0041785150225528,0.0081562924717593,0.0003981845574749,0.0704179868925547,0.0052203574803081,0.0602072220761432,0.0215437736277384,0.0005715752403512,0.0486486351404096,0.8357030045105669,-1.631258494351842,0.0796369114949865,-14.08359737851096,1.044071496061638,12.04144441522864,4.308754725547679,21,0.1074160411953926,-1.0608457326889038,-0.6588855981826783,-1.3444161415100098,0.39468052983284,-0.0578047484159469,-0.7925198078155519,0.4,-0.485,-0.1,0.3994203122693378,-0.484932965873321,-0.1000171683555649,0.005279332406044,0.0087649497622905,0.0014302799077141,0.0717665007206513,0.0049661556857608,0.0607303638509717,0.0211578201485381,0.0005838032131229,0.0490254276220412,1.0558664812088077,1.7529899524581012,-0.2860559815428251,-14.353300144130278,-0.9932311371521566,12.14607277019434,-4.231564029707646
22,0.1040075570344924,1.0723003149032593,0.6702456474304199,-1.3594114780426023,-0.4099922478199005,-0.0382350645959377,0.8057653307914734,0.4,0.47,-0.1,0.3985142098821156,0.469905893313185,-0.0993714375675247,0.0137005360494211,0.042264021511611,0.0199297397503182,0.1144731936639944,0.0375535330198275,0.0845107551403202,0.0140018192242006,0.001616019515484,0.247564739144309,2.7401072098842247,-8.452804302322194,-3.9859479500636352,-22.894638732798903,7.510706603965516,16.90215102806405,2.8003638448401365,22,0.1046289578080177,-1.0739481449127195,-0.6692501902580261,-1.358108401298523,0.4085672795772552,-0.0393900610506534,-0.8074902892112732,0.4,-0.47,-0.1,0.3984835226156063,-0.4699224004428796,-0.0993541591260985,0.0147717565793105,0.0428943631059417,0.0188520922418859,0.1158761481524077,0.0373466550060589,0.0851896098321677,0.0136584574417177,0.0016501017493005,0.2487685688366241,2.954351315862112,8.578872621188351,3.770418448377189,-23.17522963048157,-7.4693310012118,17.037921966433554,-2.731691488343553
23,0.1095077618956565,1.0501004457473757,0.6604710817337036,-1.4161396026611328,-0.3922153115272522,0.0040321839042007,0.810957670211792,0.4,0.455,-0.1,0.3985906040015979,0.4548413030043761,-0.0994361028617181,0.0083889781283236,0.0373202995422863,0.0307290454031711,0.1077749880113145,0.0408577420689298,0.0834019196069625,0.011732486197222,0.0015262902080844,0.258226040556849,1.6777956256647228,-7.464059908457257,-6.1458090806342165,-21.554997602262905,8.171548413785965,16.680383921392515,2.3464972394443997,23,0.119400717318058,-1.0310537815093994,-0.6603158712387085,-1.4161826372146606,0.3897143602371216,0.0029256155248731,-0.8136776089668274,0.4,-0.455,-0.1,0.3986061738995277,-0.4548299179853484,-0.0996295722710952,0.0010558757623261,0.018230615942044,0.0308760910304912,0.1074598822010464,0.0390072241139171,0.0840258241359989,0.0088955430570345,0.0014522037709658,0.2495906207708458,-0.2111751524652377,3.646123188408789,6.175218206098249,-21.491976440209275,-7.801444822783434,16.805164827199793,-1.7791086114069192
24,0.1177080944180488,1.0300363302230835,0.6503158807754517,-1.4738847017288208,-0.3922153115272522,0.0040321839042007,0.810957670211792,0.4,0.44,-0.1,0.3980285390705333,0.4397938734539461,-0.099455679586314,0.0002905675359047,0.0347209737880125,0.0413685089626041,0.0995296319724647,0.0620022360781804,0.1247280645030572,0.0139512615760397,0.0020555853332219,0.3684248239454177,0.0581135071809397,-6.944194757602502,-8.273701792520823,-19.905926394492955,12.400447215636088,24.94561290061145,2.7902523152079453,24,0.119400717318058,-1.0310537815093994,-0.650398075580597,-1.4739845991134644,0.3712206184864044,0.0457995496690273,-0.8211487531661988,0.4,-0.44,-0.1,0.3986767739393448,-0.4397575897137201,-0.0994973795120289,0.0009462631887657,0.0301039930816959,0.045587454987923,0.0969891153596738,0.0459925261968245,0.0810688336029717,0.0070675142448832,0.0014360770555299,0.2666977707498859,0.1892526377531584,6.02079861633919,9.117490997584602,-19.39782307193476,-9.198505239364904,16.21376672059435,-1.413502848976657
25,0.1178967431187629,1.0127801895141602,0.6503158807754517,-1.4738847017288208,-0.3724387288093567,0.0462756901979446,0.81976717710495,0.4,0.425,-0.1,0.3969712544132489,0.4246351362797988,-0.0989934823084099,0.0002637882642858,0.0340670873750302,0.0631941530119217,0.1486596733579979,0.0643786734566637,0.1233088153687083,0.0070085252408554,0.0032123983605815,0.5750020836316594,-0.0527576528571743,-6.813417475006053,-12.638830602384344,-29.73193467159958,12.875734691332736,24.66176307374167,1.401705048171105,25,0.1183448433876037,-1.012823224067688,-0.6294397711753845,-1.5236425399780271,0.3712206184864044,0.0457995496690273,-0.8211487531661988,0.4,-0.425,-0.1,0.3980293852535874,-0.4247971759023729,-0.0994811232421243,0.0023738431551109,0.0295592604764732,0.0482405924858513,0.0941546348397766,0.0659407066558221,0.1231873673389183,0.0054414242531325,0.00204785086938,0.3717290311213332,-0.4747686310221808,5.911852095294647,9.64811849717026,-18.83092696795531,-13.188141331164427,24.637473467783668,-1.0882848506264993
26,0.1178967431187629,1.0127801895141602,0.6297420263290405,-1.5239145755767822,-0.3513575792312622,0.0874341055750847,0.8226901292800903,0.4,0.41,-0.1,0.3969933751394437,0.4096435754825603,-0.0989322318309821,0.0022666552079763,0.0418578070419007,0.0744491849252402,0.1401954310242372,0.0715835848260788,0.1215028676067617,0.0070735252330186,0.0032104455067038,0.5987112732068454,-0.453331041595264,-8.371561408380156,-14.889836985048037,-28.03908620484746,14.31671696521577,24.30057352135234,1.4147050466037316,26,0.1183448433876037,-1.012823224067688,-0.6294397711753845,-1.5236425399780271,0.3507071435451507,0.0869514420628547,-0.8225731253623962,0.4,-0.41,-0.1,0.3969894676023115,-0.4096491418145582,-0.0989427145490872,0.0023905358404651,0.0416545881612006,0.0741698607152809,0.1404579902933107,0.0712105100745312,0.1218874338044092,0.0074225713166854,0.0032100248143176,0.5970581905112908,-0.4781071680930302,8.330917632240112,14.83397214305619,-28.091598058662164,-14.24210201490626,24.377486760881848,-1.484514263337092
27,0.1176329553127289,0.9787130951881408,0.6089473962783815,-1.573414325714111,-0.3302130699157715,0.1287602484226226,0.8249089121818542,0.4,0.395,-0.1,0.3970009181698021,0.3947730784200505,-0.0991346284840184,0.0149237838122217,0.0225597454154458,0.0875244419633041,0.129072590738172,0.0730409756680579,0.121321561698319,0.0041430655809756,0.0031296730002257,0.5633013353098022,-2.9847567624443565,-4.511949083089156,-17.504888392660828,-25.814518147634413,14.60819513361158,24.26431233966381,-0.828613116195142,27,0.1159709990024566,-0.9832639694213868,-0.5811991691589355,-1.6177971363067627,0.3052799105644226,0.1689869165420532,-0.8265901803970337,0.4,-0.395,-0.1,0.3986660649388877,-0.3948346778633138,-0.0996007157556569,0.0144893851761106,0.017697939482434,0.0698213481638732,0.077942421572025,0.0556477686756062,0.0796736946143929,0.0044126650561731,0.0014021918784259,0.2572346064746966,-2.897877035222138,3.5395878964868057,13.964269632774627,-15.58848431440498,-11.129553735121254,15.934738922878596,0.8825330112346209
28,0.1027091741561889,0.9561533331871032,0.5214229822158813,-1.702486872673035,-0.2571721076965332,0.2500818073749542,0.8207658529281616,0.4,0.38,-0.1,0.3996259996929172,0.3799669577234628,-0.0998921922463449,0.0197435385281772,0.0009261404477992,0.0526750166072604,0.0253889374555233,0.0350322238732648,0.0395505735335824,0.0111611970220701,0.0003906283828461,0.0467987065111238,-3.9487077056354503,-0.1852280895598602,-10.535003321452086,-5.077787491104687,7.006444774652966,7.910114706716489,-2.232239404414045,28,0.1159543097019195,-0.971168637275696,-0.5552698969841003,-1.664100527763367,0.3052799105644226,0.1689869165420532,-0.8265901803970337,0.4,-0.38,-0.1,0.3980086977741471,-0.3797371208198157,-0.0996175980340174,0.0245657489065542,0.017579786363727,0.0786161669425766,0.0706205823770564,0.0807937462834228,0.1213000244396337,0.009875740969457,0.0020446567637743,0.3691328270000678,-4.913149781310841,3.515957272745406,15.723233388515334,-14.124116475411292,-16.15874925668457,24.260004887926733,1.975148193891416
29,0.1027091741561889,0.9561533331871032,0.5214229822158813,-1.702486872673035,-0.2571721076965332,0.2500818073749542,0.8207658529281616,0.4,0.365,-0.1,0.3986029735259884,0.3649079979689875,-0.0996141453339832,0.0289181272943081,0.0100401924087623,0.0892268997343703,0.0631475316017107,0.0635202917736456,0.0797411663509436,0.0154727778937305,0.0014522503799574,0.2281838621120187,-5.783625458861624,-2.008038481752455,-17.84537994687406,-12.629506320342143,12.704058354729131,15.948233270188732,-3.094555578746108,29,0.0913885608315468,-0.953588843345642,-0.5113778114318848,-1.695739507675171,0.2496321350336074,0.248660609126091,-0.822177529335022,0.4,-0.365,-0.1,0.3986517136885384,-0.3649941507851096,-0.0996092671917534,0.0190471798896328,0.0090193416264575,0.0787797101493384,0.0695328954608494,0.0548098174563606,0.0811799460047072,0.0186249063296736,0.0014037743117857,0.2183435821739294,-3.8094359779265647,1.8038683252915189,15.755942029867697,-13.9065790921699,-10.961963491272131,16.235989200941454,3.724981265934734
30,0.0829656347632408,0.9552271962165833,0.4687479734420776,-1.727875828742981,-0.2221398800611496,0.2896323800086975,0.8096046447753906,0.4,0.35,-0.1,0.3986705884093952,0.3499874720221201,-0.0996178859780458,0.0267443994383369,0.0160726891554074,0.0821112295233137,0.0681547773586497,0.060336493388016,0.0797292713701218,0.0146890777196615,0.0013832943480106,0.2386660893960475,-5.348879887667387,-3.21453783108151,-16.42224590466276,-13.63095547172994,12.067298677603198,15.94585427402437,-2.9378155439323144,30,0.0913885608315468,-0.953588843345642,-0.4766537249088287,-1.734721064567566,0.2244861572980881,0.2902869284152984,-0.8167144656181335,0.4,-0.35,-0.1,0.3986285689865273,-0.3499632556568645,-0.0996092960662831,0.0327877924630294,0.011243328561534,0.0908643452362719,0.0615570147511665,0.0650032530637975,0.0789030532897161,0.0189960171952848,0.0014264721291665,0.2278803913960908,-6.557558492605882,2.24866571230681,18.172869047254387,-12.311402950233326,-13.000650612759504,15.780610657943228,3.799203439056965
31,0.0737910494208335,0.9461131691932678,0.4321960806846618,-1.7656344175338743,-0.1936518102884292,0.3298229873180389,0.805293083190918,0.4,0.3349999999999999,-0.1,0.3986477532767749,0.3349893079351188,-0.099579673726391,0.0376047428055434,0.0126123125050363,0.0947295205354672,0.0586571626231249,0.0659561010989733,0.0791988732923434,0.0230620167978354,0.0014161072335845,0.2199781704088463,-7.520948561108691,-2.522462501007279,-18.94590410709345,-11.731432524625005,13.191220219794667,15.839774658468682,-4.612403359567099,31,0.0723413825035095,-0.9445695281028748,-0.4325981140136719,-1.7652723789215088,0.1948223114013672,0.3298405408859253,-0.8035526275634766,0.4,-0.3349999999999999,-0.1,0.3986450914205698,-0.3349882557979966,-0.0995761366833794,0.0372373122469399,0.0129231751952423,0.0944743903390268,0.0590316220999911,0.0658108586068264,0.0793627296459277,0.0229419047951228,0.0014197095815943,0.2211136724284984,-7.447462449387994,2.5846350390484645,18.89487806780536,-11.806324419998203,-13.162171721365292,15.872545929185552,4.588380959024557
32,0.0562212355434894,0.9391545057296752,0.386636734008789,-1.7960306406021118,-0.1936518102884292,0.3298229873180389,0.805293083190918,0.4,0.32,-0.1,0.3979796268986517,0.3198238406677212,-0.0996235344209611,0.04377197035409,0.0182133334463308,0.0964909941213886,0.05655284741927,0.0945061003325455,0.1204907264368263,0.0400092022972692,0.0020626841520702,0.419568779401279,-8.754394070818014,-3.64266668926615,-19.298198824277726,-11.310569483854,18.9012200665091,24.09814528736527,-8.001840459453852,32,0.0586007684469223,-0.9423454999923706,-0.3857893943786621,-1.7962781190872192,0.1594829112291336,0.369189977645874,-0.7977184653282166,0.4,-0.32,-0.1,0.3986628477691749,-0.3199937317283663,-0.0995221806917973,0.0455410056175241,0.0128987660361609,0.1017425900388033,0.0533533946604736,0.0687346658010562,0.078831551396391,0.0297786742802679,0.001419974179667,0.2084869189526901,-9.108201123504823,2.579753207232184,20.34851800776067,-10.670678932094711,-13.746933160211254,15.766310279278215,5.955734856053582
33,0.0124492654576897,0.920941174030304,0.3374665677547455,-1.8242915868759155,-0.1276957094669342,0.4090218544006347,0.7822310924530029,0.4,0.305,-0.1,0.3987357133453781,0.3049536468307969,-0.0993605603800095,0.0336849307988515,0.013256280022881,0.1028271467029005,0.0477799802980467,0.0648439860400694,0.0781339182479201,0.0471028185171145,0.0014175515471981,0.1805837105873705,-6.736986159770308,-2.651256004576202,-20.565429340580096,-9.555996059609347,12.968797208013882,15.626783649584022,-9.420563703422893,33,0.0351040698587894,-0.9316463470458984,-0.3381237089633941,-1.8243039846420288,0.1290114521980285,0.4092032611370086,-0.7806107401847839,0.4,-0.305,-0.1,0.3987030911959134,-0.3049511965276112,-0.0994214229613482,0.0527110702356016,0.0152677879325693,0.107313303711835,0.0478541757273218,0.071565564975679,0.0776763863378203,0.0375963121127321,0.0014209523618648,0.200946207788668,-10.542214047120323,3.053557586513859,21.462660742367017,-9.570835145464365,-14.313112995135802,15.535277267564078,7.519262422546433
34,0.0124492654576897,0.920941174030304,0.2901457250118255,-1.8525835275650024,-0.0991457104682922,0.4503137171268463,0.7652838826179504,0.4,0.29,-0.1,0.3987378442958357,0.2898551597468438,-0.0992699713262065,0.0626843224235811,0.0174580776576177,0.1154249674543598,0.0393923985993058,0.0780838098406923,0.0744510929004019,0.0496512060018975,0.0014652500076947,0.1966394350264065,-12.536864484716236,-3.49161553152356,-23.08499349087197,-7.878479719861192,15.616761968138462,14.890218580080392,-9.930241200379502,34,0.0130597632378339,-0.9294467568397524,-0.2840467989444732,-1.849631547927857,0.0907482430338859,0.4480215311050415,-0.7679398059844971,0.4,-0.29,-0.1,0.3987618055334858,-0.2898677588464797,-0.0992862980107527,0.0612278429798046,0.0186069840310064,0.1130921799148437,0.042184059093242,0.0740655336196192,0.0763434285552491,0.0460908377809256,0.0014352643620762,0.1971300154943745,-12.245568595960934,3.7213968062013,22.618435982968755,-8.436811818648412,-14.813106723923855,15.268685711049844,9.218167556185117
35,-0.0502350553870201,0.9034830927848816,0.1747207641601562,-1.8919758796691892,-0.0210619010031223,0.5247648358345032,0.7156326770782471,0.4,0.275,-0.1,0.399731397172349,0.2748454230613505,-0.0997085887958815,0.0381255228754853,0.0153292652175238,0.0615818716710396,0.0120889309411333,0.0429770637417329,0.0334794048625947,0.0354685553640925,0.0004253962845043,0.0541824372642622,-7.625104575097066,-3.0658530435047706,-12.316374334207923,-2.417786188226676,8.595412748346586,6.695880972518933,-7.093711072818512,35,-0.0176069997251033,-0.9163785576820374,-0.2308104038238525,-1.872158169746399,0.0574458874762058,0.4868796467781067,-0.7430144548416138,0.4,-0.275,-0.1,0.3988353079025226,-0.2747281473904586,-0.0991202486081776,0.0669285543773875,0.0240158157071506,0.1160075581241387,0.0363971224995995,0.0771083481450926,0.0736977626237092,0.0556417747136533,0.0014847134520351,0.2044582994604674,-13.385710875477509,4.803163141430111,23.20151162482775,-7.279424499919927,-15.421669629018524,14.73955252474186,11.128354942730676
36,-0.0502350553870201,0.9034830927848816,0.1747207641601562,-1.8919758796691892,-0.0210619010031223,0.5247648358345032,0.7156326770782471,0.4,0.26,-0.1,0.3989129690867645,0.2595518955416905,-0.0989424427988891,0.0714356701772563,0.0303808515706849,0.117499981659669,0.0303383309004885,0.0805048361993387,0.0699710296732082,0.0656204666770134,0.0015814110931404,0.2187271740764149,-14.287134035451256,-6.076170314136991,-23.499996331933804,-6.067666180097727,16.100967239867742,13.99420593464164,-13.124093335402694,36,-0.0481680780649185,-0.9108397960662844,-0.1709546148777008,-1.8918156623840332,0.0166827086359262,0.5243649482727051,-0.7218489646911621,0.4,-0.26,-0.1,0.3989174646559473,-0.259539223528917,-0.0989234412480229,0.0729649799285167,0.0305205775816221,0.1183418321152699,0.0305102504750036,0.0798681681006474,0.070704299869914,0.0657718483979589,0.0015947339821692,0.2204426082272851,-14.592995985703345,6.104115516324444,23.668366423053985,-6.102050095000736,-15.973633620129482,14.140859973982804,13.15436967959179
37,-0.0883605778217315,0.8881538510322571,0.1131388917565345,-1.9040647745132449,-0.0210619010031223,0.5247648358345032,0.7156326770782471,0.4,0.245,-0.1,0.3982188781349773,0.2443695560721037,-0.0992227870816064,0.0670212400566138,0.0364294335147827,0.1102891626108605,0.0320594766351927,0.1171703035212891,0.1054578148400862,0.1000844343778699,0.0020430160461438,0.5545423968545057,-13.40424801132276,-7.285886702956562,-22.057832522172117,-6.411895327038555,23.43406070425782,21.09156296801724,-20.016886875573988,37,-0.0845355540513992,-0.8923627138137818,-0.1148028448224067,-1.908555269241333,-0.0196624603122472,0.560577392578125,-0.6873726844787598,0.4,-0.245,-0.1,0.3989769351702091,-0.2443572509866049,-0.0987646159256327,0.0746903149721127,0.0373899173989902,0.1175288299213443,0.0245249828484253,0.0839809517408328,0.0661039868848791,0.0757364460108674,0.0017279935623073,0.2398712869949777,-14.938062994422554,7.477983479798049,23.505765984268876,-4.9049965696850615,-16.79619034816656,13.220797376975844,15.147289202173493
38,-0.1216707229614257,0.8731022477149963,0.0572207830846309,-1.922314167022705,0.0594429336488246,0.5947358608245851,0.650012195110321,0.4,0.2299999999999999,-0.1,0.3990147219849678,0.2291946263530611,-0.0986404222250978,0.074811892372748,0.0439580688059489,0.1155403742196644,0.0184651008495235,0.0886028922463459,0.0606322628702434,0.0850684874232057,0.0018622167446614,0.256445687983648,-14.96237847454961,-8.791613761189799,-23.108074843932897,-3.6930201699047176,17.7205784492692,12.126452574048692,-17.01369748464115,38,-0.1211330592632293,-0.8803192377090454,-0.0526127815246582,-1.9223259687423704,-0.0631854608654975,0.5950692296028137,-0.6560770869255066,0.4,-0.2299999999999999,-0.1,0.3990259565210035,-0.2291640277689623,-0.0986101496335657,0.076120101160992,0.0445913162774219,0.1160201668249037,0.0184533246841693,0.0879612415515609,0.0610204403920954,0.0855191204618222,0.0018919022995702,0.2601770804686641,-15.2240202321984,8.918263255484392,23.20403336498075,-3.69066493683388,-17.592248310312183,12.204088078419089,17.103824092364434
39,-0.1553818136453628,0.8517244458198547,0.002849729033187,-1.9361242055892944,0.0961083993315696,0.6302226781845093,0.6155482530593872,0.4,0.215,-0.1,0.3989833588687844,0.2140350137897161,-0.0985110539402234,0.0775812220510835,0.0488998231597106,0.1168906486914273,0.0095654907084825,0.100288155516804,0.0513518092466812,0.0995356010444914,0.0020449249239621,0.2590280500846305,-15.516244410216707,-9.77996463194213,-23.37812973828547,-1.9130981416964967,20.057631103360805,10.270361849336256,-19.90712020889828,39,-0.1592258661985397,-0.8549727797508241,0.0027259851340204,-1.9330801963806157,-0.1036434099078178,0.626681387424469,-0.611636221408844,0.4,-0.215,-0.1,0.399031675683155,-0.214055409905806,-0.098547182934491,0.0740045383687379,0.0501082174277038,0.1128600442711796,0.0123209053852342,0.0934163193912797,0.054490434472322,0.0935765302760089,0.0019850893819868,0.2679141757753614,-14.80090767374758,10.021643485540771,22.57200885423593,-2.4641810770468355,-18.68326387825596,10.898086894464418,18.71530605520179
40,-0.1964826136827469,0.8291441798210144,-0.058319590985775,-1.9407792091369631,0.1480458229780197,0.6553681492805481,0.5649437308311462,0.4,0.2,-0.1,0.3990191183692555,0.1989856307935296,-0.098518672820666,0.071374021602674,0.0547255612334542,0.1095138630418682,0.0061471662232428,0.0987619965050501,0.0473590009082838,0.1002214105393934,0.0020458259634683,0.2674122010528134,-14.2748043205348,-10.94511224669086,-21.902772608373656,-1.229433244648584,19.75239930101003,9.471800181656755,-20.04428210787869,40,-0.1972531676292419,-0.8357279300689697,0.0634073838591575,-1.9407793283462524,-0.1511466950178146,0.6560896635055543,-0.5705579519271851,0.4,-0.2,-0.1,0.3990279568147298,-0.1989559584060458,-0.0984930790972196,0.0721588920397672,0.0555025517272914,0.1095437278723672,0.0061427490772358,0.0982129129937313,0.0476724187272279,0.1007365864930441,0.0020750184122491,0.2714502448796582,-14.431778407953448,11.100510345458298,21.908745574473453,-1.2285498154471977,-19.64258259874627,9.53448374544559,20.147317298608836
41,-0.232963040471077,0.80282461643219,-0.1140409186482429,-1.945689678192139,0.1963965594768524,0.6815744638442993,0.5160126686096191,0.4,0.2,-0.11,0.3994854581510829,0.1997707982431536,-0.1097941972733398,0.0090048403096151,0.0296729003057919,0.0566807957121098,0.0169004741553797,0.076752963791152,0.0157732377775583,0.0585195495262204,0.0005997011938701,0.0864385516215448,-1.8009680619230386,-5.934580061158394,-11.336159142421966,3.38009483107597,15.35059275823041,-3.1546475555116698,-11.703909905244084,41,-0.2332304120063782,-0.8048645853996277,0.0634073838591575,-1.9407793283462524,-0.1511466950178146,0.6560896635055543,-0.5705579519271851,0.4,-0.2,-0.11,0.3986863770948342,-0.1992537126369633,-0.1091469428706188,0.0071677114507633,0.0361752787794212,0.1029366702510844,0.0075210878171068,0.1176108162331091,0.0135417434886407,0.1165105492111522,0.0017350090579569,0.1441664190364128,-1.4335422901526604,7.235055755884257,20.58733405021689,1.5042175634213537,-23.522163246621822,2.708348697728155,23.302109842230443
42,-0.267856627702713,0.7744185924530029,-0.1678334474563598,-1.9469263553619387,0.2468078136444092,0.7027271389961243,0.4647223055362702,0.4,0.2,-0.12,0.3991686743790942,0.2003518793006242,-0.1201277311915597,0.05027667546539,0.0020362658031196,0.0075102054126643,0.0331538637602129,0.0459197851903907,0.0712805111362057,0.005801204492681,0.0009117217708706,0.1376535990700063,10.055335093078009,0.407253160623929,-1.5020410825328745,6.6307727520425965,9.18395703807814,-14.256102227241144,-1.1602408985362056,42,-0.2694120705127716,-0.780225396156311,0.1729511171579361,-1.9469220638275149,-0.2493596076965332,0.7037620544433594,-0.4698213636875152,0.4,-0.2,-0.12,0.3991675550240671,-0.2003549158688697,-0.1201251603679653,0.0503323193661138,0.002197708836216,0.0077101452530516,0.0331431288896479,0.0464384250002695,0.0710871386208608,0.0058519049898454,0.0009135617273292,0.1388680808528306,10.066463873222771,-0.4395417672432059,1.542029050610341,6.628625777929613,-9.28768500005391,-14.217427724172168,1.1703809979690911
43,-0.241967886686325,0.773151695728302,-0.1707217097282409,-1.9287892580032349,0.2731495201587677,0.6658012270927429,0.4574931263923645,0.4,0.2,-0.13,0.3992856559979813,0.200265474754023,-0.130122188802891,0.0441853294783544,0.0004643418349028,0.0081267967719612,0.0323399418605832,0.0346930148169031,0.0669653816784767,2.964815934647369e-06,0.0007718123488229,0.0913073619647661,8.83706589567088,-0.0928683669805775,-1.6253593543922595,6.467988372116622,6.9386029633806325,-13.393076335695342,-0.0005929631869294,43,-0.2403981238603592,-0.7686893343925477,0.1663440614938736,-1.933258295059204,-0.2687575221061706,0.6696314215660095,-0.4540474116802215,0.4,-0.2,-0.13,0.3992027899257794,-0.2002959515755824,-0.1301605061965334,0.0442164890794271,0.0004601263484123,0.0082124848893825,0.0365569221167894,0.0369035883191691,0.0719258062854553,0.0007340080291718,0.0008653863164241,0.1090972742902636,8.843297815885432,0.092025269682456,1.6424969778764995,7.31138442335789,-7.38071766383384,-14.385161257091072,0.1468016058343739
44,-0.1977825611829757,0.7726873755455017,-0.1788485050201416,-1.896449327468872,0.2927275896072387,0.6314465999603271,0.4589211046695709,0.4,0.2,-0.14,0.399661891857805,0.2001285210931217,-0.1400333929359969,0.0162669128358315,0.002736175158023,0.0065342166994917,0.0194529396100475,0.0305433753959734,0.0645654100648835,0.0010661441889305,0.0003632490541904,0.0630311364888029,3.253382567166304,-0.5472350316046116,-1.3068433398983426,3.890587922009525,6.108675079194685,-12.913082012976714,-0.2132288377861219,44,-0.2190797477960586,-0.7824230790138245,0.1806612610816955,-1.9137789011001587,-0.2957980334758758,0.6326749324798585,-0.4639694690704345,0.4,-0.2,-0.14,0.3993195874473441,-0.200225943264221,-0.1401447539695136,0.0372484858329854,0.0040836883474482,0.011341284224474,0.0356402034568712,0.0325138089481904,0.0641762766551307,0.0002124549106914,0.0007314132294049,0.0857032764212135,7.449697166597097,0.8167376694896512,2.268256844894814,7.128040691374235,-6.50276178963809,-12.83525533102613,-0.0424909821382897
45,-0.1977825611829757,0.7726873755455017,-0.1788485050201416,-1.896449327468872,0.3078425228595733,0.598835825920105,0.4574901759624481,0.4,0.2,-0.15,0.3993146729641104,0.2001997327429968,-0.1501424448784792,0.0346479215894329,0.0051466961507448,0.011907842221765,0.0376516006308815,0.0309691863981126,0.064358508678022,0.0006587190770109,0.0007279126720639,0.083691652058178,6.929584317886588,-1.0293392301489517,-2.381568444353011,7.530320126176333,6.193837279622522,-12.871701735604402,0.1317438154021918,45,-0.1961816400289535,-0.7682291865348816,0.1745565533638,-1.8967013359069824,-0.3056611120700837,0.597705602645874,-0.453313410282135,0.4,-0.2,-0.15,0.3993177180775171,-0.200198106946534,-0.1501466144100115,0.0342737023072785,0.0053652877899822,0.0118010985923775,0.0379215818469862,0.0303628734104945,0.0644085038490764,0.0009704094632484,0.0007254314366189,0.0823424353858968,6.854740461455704,1.0730575579964523,2.360219718475508,7.584316369397249,-6.072574682098918,-12.881700769815287,-0.1940818926496898
