Iteration,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r,velocity_r_0,velocity_r_1,velocity_r_2,velocity_r_3,velocity_r_4,velocity_r_5,velocity_r_6
43,0.10578709840774536,-0.8460130095481873,-0.4531959295272827,-1.6979159116744995,0.1912693977355957,0.16703450679779053,-0.7016595602035522,0.4,-0.2,-0.13000000000000003,0.394788120436275,-0.3507341110650836,-0.13738677300417557,0.013777387833932273,0.0150301287645912,0.040842383377039104,0.040086426933606756,0.03205883687254765,0.05019622222871381,0.013846731162842962,0.1510049679400746,2.873292693796486,-0.13777387833932275,0.15030128764591152,0.40842383377039093,-0.400864269336067,-0.3205883687254766,0.501962222287138,0.13846731162842982
44,0.10064931213855743,-0.8448588848114014,-0.4402673840522766,-1.7015999555587769,0.1912693977355957,0.16703450679779053,-0.7016595602035522,0.4,-0.2,-0.14000000000000004,0.39545260654368164,-0.3465633707255163,-0.13881604580938522,0.01288614337681511,0.016299947351473,0.040595434237737815,0.037442150900085513,0.03348437795813111,0.04765737410911988,0.015771495368358535,0.146638678980674,3.374877105850487,-0.12886143376815104,0.16299947351472968,0.4059543423773778,-0.37442150900085447,-0.334843779581311,0.4765737410911988,0.1577149536835849
45,0.09200970828533173,-0.8309828639030457,-0.4123535454273224,-1.7380023002624512,0.15921056270599365,0.2172307223081589,-0.6878128051757814,0.4,-0.2,-0.15000000000000005,0.3947245396022072,-0.33560255777507614,-0.138374983747589,0.014316184871531412,0.015608636734816939,0.041978515539078665,0.02864903280339104,0.03364136275006285,0.0391957551765498,0.019227658871837305,0.1362021481490669,2.6095525859822715,-0.14316184871531407,0.15608636734816883,0.4197851553907868,-0.28649032803391006,-0.33641362750062836,0.3919575517654982,0.1922765887183728
46,0.08776316791772842,-0.8285589218139648,-0.3996719419956207,-1.7390421628952026,0.15778501331806183,0.21469187736511233,-0.6858880519866943,0.4,-0.2,-0.16000000000000006,0.3952905513439372,-0.3318318824798531,-0.1406513764032455,0.013239434845576048,0.016890301034567012,0.041453674340488134,0.02631708742696448,0.03488409343697298,0.03670763528748941,0.0209809589748704,0.13332739170896124,3.060548233533723,-0.13239434845576054,0.16890301034567037,0.4145367434048815,-0.2631708742696451,-0.34884093436972974,0.3670763528748941,0.2098095897487042
47,0.07769352197647095,-0.815374255180359,-0.3703750371932984,-1.7666513919830322,0.1255691945552826,0.25642648339271545,-0.6685851216316223,0.4,-0.2,-0.16999999999999996,0.394820794193599,-0.3219390923324334,-0.14127569679886348,0.013507323389172793,0.016712595492877735,0.04151027654585254,0.018984801909794013,0.03482684686897361,0.02870013423457307,0.023576967870684085,0.12538361936885373,2.366827870253303,-0.13507323389172796,0.1671259549287773,0.41510276545852565,-0.18984801909794086,-0.34826846868973615,0.28700134234573055,0.23576967870684126
48,0.07452373206615448,-0.8116686344146729,-0.3582182824611664,-1.7653592824935913,0.12290091812610626,0.25139951705932617,-0.6649070978164673,0.4,-0.2,-0.17999999999999997,0.39529901721619576,-0.3185281419739112,-0.14431948266438382,0.012349069162411033,0.017903735609088534,0.04080812853792454,0.01685357247447139,0.03585860066371438,0.02624573131485336,0.025060447409349207,0.1238713808603847,2.771941957860804,-0.12349069162411033,0.1790373560908859,0.40808128537924554,-0.16853572474471326,-0.35858600663714374,0.2624573131485336,0.2506044740934924
49,0.0641862004995346,-0.7986616492271423,-0.3582182824611664,-1.7653592824935913,0.12290091812610626,0.25139951705932617,-0.6649070978164673,0.4,-0.2,-0.18999999999999997,0.3958261258070435,-0.31752335202993026,-0.14475867284640886,0.010342546996736424,0.018644185274489744,0.04082915361856132,0.014808327613536232,0.03694393963062037,0.0231834488145502,0.027390838827961006,0.1259997507170066,2.9996766996065958,-0.10342546996736425,0.1864418527448975,0.4082915361856131,-0.14808327613536282,-0.3694393963062037,0.23183448814550192,0.2739083882796098
50,0.06217466294765473,-0.793764889240265,-0.3174101412296295,-1.7822128534317017,0.08704231679439545,0.2776452600955963,-0.6398466229438782,0.4,-0.2,-0.19999999999999998,0.39541425310899286,-0.30651844124968136,-0.14964478121187486,0.010650004340496975,0.018951229697785288,0.0391748089919034,0.008639140447936677,0.03631612648088153,0.016281065125962835,0.027856731932119683,0.11791037045150078,2.5052205755545174,-0.10650004340496971,0.1895122969778527,0.39174808991903415,-0.0863914044793672,-0.36316126480881533,0.1628106512596285,0.27856731932119666
51,0.053843654692173004,-0.7800174355506898,-0.31738913059234625,-1.7801675796508791,0.08595697581768036,0.27458295226097107,-0.6375162601470947,0.4,-0.2,-0.21,0.39592507023287293,-0.3055612813402117,-0.15096463854057776,0.008753076732721785,0.019558797445822784,0.03905262617526134,0.006688494744226725,0.037150731832842426,0.013302570727613316,0.029736190101461224,0.12101637522847468,2.7087217102713907,-0.08753076732721787,0.1955879744582283,0.3905262617526134,-0.06688494744226675,-0.37150731832842426,0.13302570727613344,0.2973619010146123
52,0.05152465775609017,-0.7748136520385742,-0.2782353460788727,-1.7908519506454468,0.05072619020938873,0.29392632842063904,-0.6119899153709412,0.4,-0.2,-0.22,0.39558824504762485,-0.29568411275867695,-0.15646716049532353,0.008553926766819736,0.019790568003521303,0.036978444996252635,0.001367887691871017,0.03618686336454042,0.006887174376970728,0.02931642927656719,0.11494057034703625,2.2578661940671623,-0.08553926766819733,0.19790568003521342,0.36978444996252624,-0.013678876918709504,-0.36186863364540417,0.06887174376970726,0.29316429276567163
53,0.045090578496456146,-0.7604586482048035,-0.2783364951610565,-1.7868560552597046,0.048806242644786835,0.28788551688194275,-0.6077800989151001,0.4,-0.2,-0.23,0.39607727574852347,-0.29476797553137185,-0.15859614277646508,0.006866489249295588,0.020245335870165193,0.03679133958543043,0.0005428151957527216,0.0367373948920277,0.004020852488619497,0.030728494680003604,0.1187218083515694,2.436878075671075,-0.06866489249295588,0.20245335870165215,0.3679133958543044,0.005428151957526828,-0.36737394892027697,0.04020852488619484,0.3072849468000365
54,0.04297073185443878,-0.7550230622291565,-0.24125690758228302,-1.792219877243042,0.014539326541125774,0.3008134961128235,-0.5826734900474548,0.4,-0.2,-0.24000000000000002,0.3957862520140868,-0.2859172445253805,-0.16463966417431827,0.006420036508304645,0.02031541195406883,0.03454439323251565,0.0051915668519459945,0.03544597109209193,0.0018402232013222108,0.029500546422036145,0.11436218253724585,2.028716402212922,-0.06420036508304644,0.20315411954068785,0.34544393232515647,0.05191566851946,-0.3544597109209193,-0.0184022320132221,0.2950054642203609
55,0.03822408989071846,-0.7402133345603944,-0.2415451556444168,-1.7863132953643799,0.012068848125636578,0.29190635681152344,-0.57705157995224,0.4,-0.2,-0.25,0.3962499549554114,-0.28503744396924807,-0.16750981681509167,0.005011894585853285,0.02062339159753157,0.034340734905844855,0.00709919793174052,0.035703312279176246,0.004560330613530839,0.030465145708037378,0.11853294915988204,2.1838949749359813,-0.05011894585853288,0.20623391597531604,0.3434073490584486,0.0709919793174058,-0.3570331227917624,-0.045603306135308413,0.3046514570803739
56,0.03655069693922997,-0.7347076535224915,-0.2067125141620636,-1.7870283126831055,-0.020906643941998482,0.2989732623100281,-0.5531729459762573,0.4,-0.2,-0.26,0.39598439086769566,-0.2771183031794011,-0.17402727348454927,0.00452453520183034,0.02051812770847883,0.03209735062939911,0.011215899377832628,0.03412940804596448,0.009815941875911616,0.0285676208444553,0.11556239659367556,1.8177379558775897,-0.0452453520183034,0.20518127708478856,0.32097350629399124,0.11215899377832528,-0.3412940804596448,-0.09815941875911621,0.28567620844455294
57,0.033212196081876755,-0.7195899486541749,-0.2072044163942337,-1.7792141437530518,-0.02363446354866028,0.2873460352420807,-0.5465864539146423,0.4,-0.2,-0.27,0.3964207577137127,-0.27627137433353344,-0.17757442846784166,0.003434636068626925,0.020698633944747136,0.03190175696081554,0.013144329986475967,0.03411162005761597,0.012358656772280874,0.029133151836983062,0.11988586151467591,1.9502770461251657,-0.034346360686269256,0.20698633944747086,0.31901756960815547,0.1314432998647606,-0.3411162005761597,-0.12358656772280863,0.291331518369831
58,0.03202616050839424,-0.7141895294189453,-0.17461515963077545,-1.7758123874664307,-0.05503605306148529,0.28915733098983765,-0.5246053338050842,0.4,-0.2,-0.28,0.39616718979942106,-0.26919503920665094,-0.1845061534637578,0.0030508897845864316,0.020446830508576208,0.02977488170703088,0.01684091546411537,0.032331387879655143,0.016986085805743678,0.02673840467134292,0.11799033270200998,1.625616819218635,-0.030508897845864302,0.2044683050857617,0.29774881707030887,0.16840915464115314,-0.3233138787965515,-0.16986085805743698,0.267384046713429
59,0.029777560383081436,-0.6988913416862488,-0.175302654504776,-1.766069769859314,-0.05503605306148529,0.28915733098983765,-0.5246053338050842,0.4,-0.2,-0.29000000000000004,0.39653621149090446,-0.26876801035016407,-0.18987680622683076,0.0020315321919441333,0.020287997494713328,0.0297266351295552,0.0184966405418745,0.03303820102869057,0.02050727767367949,0.027661332418282447,0.12151415970863484,1.4816229200513362,-0.020315321919441326,0.2028799749471336,0.297266351295552,0.18496640541874576,-0.3303820102869057,-0.20507277673679483,0.27661332418282464
60,0.028975270688533786,-0.6937426924705505,-0.1448402851819992,-1.7589714527130127,-0.05774608254432679,0.2749873697757721,-0.5174533128738403,0.4,-0.2,-0.30000000000000004,0.3960785806343547,-0.2598757224906715,-0.19738412253045784,0.0014477487491972967,0.02045566899950868,0.02726783779736168,0.021328161757681707,0.033461171761180374,0.022587417075114913,0.027215107682503348,0.11887177117577268,2.6493254325118234,-0.014477487491972973,0.20455668999508714,0.2726783779736168,0.21328161757681602,-0.33461171761180375,-0.22587417075114888,0.27215107682503326
61,0.027527522295713425,-0.673287034034729,-0.14557601511478424,-1.7475731372833252,-0.08807425200939178,0.2686500549316406,-0.496944010257721,0.4,-0.21500000000000002,-0.30000000000000004,0.3964393625007829,-0.2623130663234658,-0.20153565695588782,0.0002855882908715142,0.016552326534529427,0.022853837860460052,0.023005057739250878,0.026092797121260405,0.025797964322872124,0.021111532524694165,0.1092997311773369,1.4741473225497543,-0.002855882908715135,0.16552326534529416,0.22853837860460052,0.23005057739250984,-0.2609279712126041,-0.2579796432287213,0.21111532524694157
62,0.027527522295713425,-0.673287034034729,-0.11757244914770126,-1.7376432418823242,-0.09120725095272064,0.2523999512195587,-0.490238219499588,0.4,-0.23,-0.30000000000000004,0.3962162668201996,-0.2567251379535681,-0.20762489151462923,0.0011472178660004648,0.013838300564277484,0.01644478823403936,0.02436627063170871,0.022487865945729477,0.026583892657602637,0.01650397241007956,0.09623778001958064,2.3690698183658507,0.011472178660004662,0.13838300564277445,0.16444788234039356,0.2436627063170873,-0.2248786594572948,-0.2658389265760262,0.16503972410079581
63,0.027241934090852737,-0.6567347049713136,-0.12272217869758606,-1.7245681285858154,-0.11416704952716829,0.2428520917892456,-0.4758324921131134,0.4,-0.245,-0.30000000000000004,0.3966322303961692,-0.26042772290003424,-0.21137659896542454,0.002284088560457132,0.010245570802897896,0.012708447726781327,0.025204631683706902,0.01612948619046088,0.028516429866378257,0.011195140631451994,0.0900192408150609,1.3069568329110552,0.022840885604571315,0.10245570802897946,0.12708447726781327,0.2520463168370698,-0.16129486190460873,-0.2851642986637825,0.11195140631451983
64,0.02867474034428597,-0.6594487428665161,-0.10112766176462173,-1.7132769823074343,-0.11369511485099794,0.22581605613231662,-0.4737342596054077,0.4,-0.26,-0.30000000000000004,0.3964354473230078,-0.2569700563358765,-0.21688860737601282,0.003484292863591646,0.00768654974266203,0.007300019341036246,0.02600811693609839,0.013330669674750703,0.028877501219373547,0.007251449057846193,0.08324295873101445,2.1242198784201896,0.03484292863591648,0.07686549742662024,0.07300019341036246,0.2600811693609835,-0.13330669674750698,-0.2887750121937354,0.07251449057846218
65,0.02952602319419384,-0.646489143371582,-0.11001373082399368,-1.6993634700775146,-0.130296528339386,0.21433566510677338,-0.4646373391151429,0.4,-0.275,-0.30000000000000004,0.3968442882395681,-0.2618058124853984,-0.22027346129192954,0.00451866621687011,0.004453445661446898,0.004193583503603493,0.026414392277970933,0.00793234340952309,0.0300522087379958,0.002835061169646824,0.08087252979383582,1.16711472953034,0.0451866621687011,0.0445344566144695,0.04193583503603497,0.2641439227797086,-0.07932343409523077,-0.3005220873799581,0.0283506116964682
66,0.03404469043016434,-0.642035722732544,-0.10582014918327332,-1.6729490756988525,-0.1270257830619812,0.19693855941295627,-0.46648281812667847,0.4,-0.29000000000000004,-0.30000000000000004,0.3969843467468899,-0.2641723556179397,-0.2297420947628013,0.004877286544237268,0.0017658609906689993,0.0004239869308334532,0.025740520674697898,0.005156396722882733,0.030305858027541183,6.317299029168222e-06,0.07491551659828799,1.510148935537845,0.04877286544237269,0.017658609906689715,0.0042398693083345596,0.2574052067469794,-0.05156396722882733,-0.30305858027541194,6.317299029141659e-05
67,0.03404469043016434,-0.642035722732544,-0.10582014918327332,-1.6729490756988525,-0.1382288783788681,0.18428345024585724,-0.46180227398872375,0.4,-0.305,-0.30000000000000004,0.39705502673810666,-0.2660978896834981,-0.22828308762808572,0.006381156887772736,0.0007360250200354468,0.002915842582713213,0.027245098450724203,0.0012387245533880265,0.03105162118756291,0.004022583903601551,0.08164167180277108,1.0506089238479035,0.06381156887772738,-0.007360250200354974,-0.0291584258271321,0.2724509845072426,-0.01238724553388022,-0.31051621187562906,-0.04022583903601569
68,0.03892197832465172,-0.6402698755264282,-0.10539615899324419,-1.647208571434021,-0.13218218088150024,0.16663269698619843,-0.4664765000343323,0.4,-0.32,-0.30000000000000004,0.3971538276264088,-0.2697408734847724,-0.23679951376099478,0.0065912973949616704,0.0031122368753704333,0.005988517978496602,0.026683066994142912,0.0009605537039784617,0.031304887369414586,0.006178079751731513,0.08079840317791277,1.362905671114105,0.0659129739496167,-0.0311223687537045,-0.059885179784966006,0.266830669941428,0.009605537039784652,-0.3130488736941459,-0.06178079751731489
69,0.040425848215818405,-0.6427717208862306,-0.10873599350452423,-1.6457040309906006,-0.13946759700775146,0.15323182940483093,-0.4658248722553253,0.4,-0.335,-0.30000000000000004,0.39725093551351165,-0.27299449579523966,-0.23546867008741185,0.007850620345495433,0.0053044452796561226,0.008825049669328747,0.028128363436423998,0.004217429283435048,0.03194157388599289,0.009542904538550556,0.08953509059315642,0.9537765399492173,0.07850620345495435,-0.05304445279656075,-0.08825049669328744,0.28128363436424036,0.042174292834350605,-0.3194157388599288,-0.09542904538550577
70,0.045513276010751724,-0.6433821320533752,-0.11138467490673067,-1.6205254793167114,-0.13122162222862244,0.13532781600952148,-0.47265458106994634,0.4,-0.35,-0.30000000000000004,0.39731824959067996,-0.2777783120517782,-0.2431208831816289,0.00789987827680163,0.00738299725048619,0.011313259724754138,0.027819158489239326,0.005959838983295163,0.03230868845986952,0.011137903780522762,0.0919695489028087,1.2370918764673486,0.07899878276801628,-0.07382997250486174,-0.11313259724754136,0.2781915848923939,0.059598389832951695,-0.32308688459869517,-0.11137903780522763
71,0.04827646911144257,-0.6480761766433717,-0.11756104230880737,-1.6175756454467773,-0.13525016605854034,0.12129025906324387,-0.47536778450012207,0.4,-0.365,-0.30000000000000004,0.39742308094650447,-0.2822221373329485,-0.241896421164739,0.008898913738755336,0.009274735623775121,0.013690518543929026,0.029361454015017108,0.008664516094196079,0.03298508108063358,0.013898359599122223,0.10116739066022659,0.8736182116616646,0.08898913738755332,-0.09274735623775159,-0.13690518543929014,0.2936145401501716,0.08664516094196088,-0.32985081080633577,-0.13898359599122198
72,0.05341315269470215,-0.6507651209831238,-0.12269793450832367,-1.592706322669983,-0.13525016605854034,0.12129025906324387,-0.47536778450012207,0.4,-0.38,-0.30000000000000004,0.3973402200754966,-0.28958862573113675,-0.2497899091481815,0.009340851507108047,0.011237793695491383,0.015886687526916937,0.028853559061488232,0.01126695608478362,0.03506223824563243,0.016417377200742045,0.10345213506631525,1.222155934984447,0.09340851507108044,-0.11237793695491377,-0.15886687526916948,0.28853559061488177,0.11266956084783611,-0.35062238245632427,-0.16417377200742037
73,0.05717538297176361,-0.6573508977890015,-0.13125155866146088,-1.5882141590118408,-0.12658564746379852,0.08830517530441284,-0.48926615715026855,0.4,-0.395,-0.30000000000000004,0.3975653042429613,-0.29353891231253076,-0.24763296833732673,0.00948473377550528,0.012694876324703008,0.017615022927523316,0.031143580063865306,0.012286490579941328,0.034330734680127005,0.017230367035982685,0.11420414205847831,0.8077999391376807,0.09484733775505275,-0.12694876324703036,-0.1761502292752332,0.31143580063865395,0.1228649057994132,-0.34330734680127006,-0.17230367035982702
74,0.06666011363267899,-0.670045793056488,-0.13858462870121002,-1.5638527870178223,-0.12398321181535721,0.08622802048921585,-0.4917851686477661,0.4,-0.41000000000000003,-0.30000000000000004,0.39711052890244364,-0.3032352703640896,-0.2544804827932235,0.009380675974783231,0.013739371948688905,0.019137755851322324,0.031206056084878364,0.014154479174311757,0.0365470465649463,0.01934112349051298,0.11609945298833536,1.1638151542205082,0.09380675974783226,-0.13739371948688855,-0.19137755851322322,0.31206056084878275,0.14154479174311757,-0.36547046564946295,-0.19341123490512974
75,0.06666011363267899,-0.670045793056488,-0.14886657893657684,-1.5570706129074097,-0.11429915577173233,0.05397444218397141,-0.5064965486526489,0.4,-0.425,-0.30000000000000004,0.3976729062150881,-0.3067305672357976,-0.25274353872945443,0.009553259444657375,0.015630329492148598,0.02065119182782904,0.0336043523602827,0.015229435767380242,0.036049762288202,0.01964320779691886,0.12738228771561821,0.7545202463999203,0.09553259444657367,-0.15630329492148615,-0.20651191827829052,0.3360435236028272,0.15229435767380237,-0.36049762288202003,-0.1964320779691888
76,0.07604078948497772,-0.6837851405143738,-0.1577223837375641,-1.5326467752456665,-0.10982873290777206,0.04968097433447838,-0.5111262798309326,0.4,-0.44,-0.30000000000000004,0.39713934588563043,-0.3169798112476746,-0.2588023320847992,0.009204010208767002,0.016492917476088942,0.021755730324630518,0.03415119967809632,0.016772324927061155,0.03834610370087257,0.021222066843008314,0.1297667061471123,1.045623656272255,0.09204010208767,-0.16492917476088986,-0.21755730324630504,0.3415119967809628,0.1677232492706115,-0.38346103700872564,-0.21222066843008275
77,0.07621337473392488,-0.685676097869873,-0.16951777040958405,-1.5234662294387817,-0.09906972199678421,0.017924679443240166,-0.5261397361755371,0.4,-0.455,-0.30000000000000004,0.3977416052572851,-0.321606843768811,-0.2572907608230246,0.009037018358435595,0.018161138645353736,0.022807262670204526,0.0368264851106892,0.017611329768419434,0.038162863898084605,0.0212112998414572,0.1400818103367044,0.712412246022609,0.09037018358435589,-0.18161138645353692,-0.22807262670204526,0.36826485110689133,0.17611329768419431,-0.38162863898084604,-0.21211299841457165
78,0.0852447971701622,-0.7002780437469482,-0.17947810888290405,-1.4984955787658691,-0.09305641055107117,0.011334870941936971,-0.5323483347892761,0.4,-0.47000000000000003,-0.30000000000000004,0.3971410902265171,-0.3323474383581979,-0.262640464456653,0.008391912942160296,0.018880868535444906,0.0234847731642851,0.037881116463362785,0.018875609406725405,0.04055054446376819,0.022303157076890456,0.1426609126132931,0.9384469427922653,0.08391912942160301,-0.188808685354449,-0.2348477316428511,0.3788111646336287,0.18875609406725402,-0.4055054446376819,-0.22303157076890426
79,0.0852503925561905,-0.7038372159004213,-0.19232502579689026,-1.4866397380828857,-0.08145838975906372,-0.020238185301423073,-0.547351062297821,0.4,-0.485,-0.30000000000000004,0.3977667669440695,-0.33799829674956794,-0.26133349898899544,0.007856186372552143,0.0203804491713675,0.024052339745369633,0.04086495766181031,0.01953098066758343,0.04066062366089859,0.02199007840635203,0.1520183751684125,0.6804987377528278,0.07856186372552143,-0.20380449171367487,-0.24052339745369644,0.4086495766181023,0.19530980667583428,-0.4066062366089859,-0.2199007840635207
