Iteration,q_l_0,q_l_1,q_l_2,q_l_3,q_l_4,q_l_5,q_l_6,translation_goal_l_0,translation_goal_l_1,translation_goal_l_2,translation_l_0,translation_l_1,translation_l_2,ecart_q_l_0,ecart_q_l_1,ecart_q_l_2,ecart_q_l_3,ecart_q_l_4,ecart_q_l_5,ecart_q_l_6,Ecart_pos_l,Ecart_rot_l,velocity_l_0,velocity_l_1,velocity_l_2,velocity_l_3,velocity_l_4,velocity_l_5,velocity_l_6
20,0.038215070962905884,0.9336252212524414,0.4835357069969177,-1.0730193853378296,-0.26993194222450256,-0.34465169906616216,0.6037949323654175,0.4,0.5,-0.1,0.3989726248171559,0.4979043706241713,-0.21480852118443108,0.01836757021609489,0.009889179497896139,0.024548710362403026,0.04321384836743625,0.009244170933352946,0.03683112438230607,0.01968073856841246,0.11483224154741176,1.2869113941958403,0.18367570216094886,0.09889179497896106,0.2454871036240302,-0.43213848367436214,-0.09244170933352941,0.36831124382306063,0.1968073856841245
21,0.049420531839132316,0.9386885166168213,0.4858121871948242,-1.0767391920089722,-0.26993194222450256,-0.34465169906616216,0.6037949323654175,0.4,0.485,-0.1,0.3977800497887882,0.4969760555505627,-0.2146630439425829,0.019686335585505303,0.00664762277162112,0.025043400269898264,0.049224566669040515,0.007176465399667709,0.040845980534620685,0.0198893424270552,0.11530814252111218,1.4751967747799881,0.196863355855053,0.06647622771621153,0.25043400269898236,-0.4922456666904045,-0.0717646539966772,0.4084598053462066,0.19889342427055218
22,0.05658264085650444,0.9435144066810608,0.4858121871948242,-1.0767391920089722,-0.2703735828399658,-0.3419969081878662,0.6055343151092529,0.4,0.47,-0.1,0.3970313721029094,0.496372823644154,-0.21512548571917164,0.02136634045211068,0.003521005474261374,0.025635814761780673,0.055607433080101076,0.005053440149053179,0.044622521318323116,0.019976670207180747,0.11814489426391743,1.541444496389829,0.21366340452110683,0.03521005474261374,0.2563581476178065,-0.5560743308010103,-0.0505344014905319,0.44622521318323094,0.19976670207180777
23,0.06910686939954758,0.9453361630439758,0.5108556151390076,-1.125963807106018,-0.27710840106010437,-0.30380570888519287,0.623684287071228,0.4,0.455,-0.1,0.39766257931830606,0.4925416877195243,-0.20319174537021797,0.018123211756663926,0.0010889775308876581,0.02137233852973952,0.053328698058331625,0.003828907550007199,0.04382049580797598,0.01750854287754422,0.10983341096781703,1.3414499984544364,0.18123211756663932,0.010889775308876803,0.21372338529739537,-0.5332869805833153,-0.03828907550007213,0.43820495807975957,0.17508542877544228
24,0.07794898003339767,0.9470354318618774,0.5114480257034302,-1.1323466300964358,-0.2754270136356354,-0.2973743975162506,0.6255109906196594,0.4,0.44,-0.1,0.3969593618150682,0.49049787436683395,-0.2036190598705317,0.01891837889781854,0.0015937127426171038,0.02123207873008759,0.05862520241468183,0.0020013466559092308,0.047165471876829845,0.01743742341860255,0.11530910789956292,1.3985926465234684,0.18918378897818544,-0.01593712742617115,0.2123207873008756,-0.5862520241468184,-0.020013466559092113,0.4716547187682987,0.17437423418602502
25,0.08723007887601854,0.9464251399040223,0.5322279334068298,-1.1792925596237183,-0.2809373140335083,-0.25998520851135254,0.6411928534507751,0.4,0.425,-0.1,0.3975009655797733,0.4856280858207663,-0.1928882956379978,0.015820665014529084,0.0035985104275297886,0.016731528272533436,0.05679435962094925,0.0006054439642021459,0.04664093161938898,0.015314193498980888,0.11095154541445451,1.2131737103339901,0.15820665014529084,-0.03598510427529761,0.16731528272533414,-0.5679435962094931,-0.006054439642021327,0.4664093161938898,0.15314193498980944
26,0.09686736017465591,0.945441722869873,0.532680094242096,-1.190971851348877,-0.27742835879325867,-0.25020891427993774,0.6429483890533448,0.4,0.41000000000000003,-0.1,0.3968386599965008,0.4822873525951699,-0.19328296539996048,0.01582075526338761,0.005807611111958155,0.015822983204715202,0.06103959045445362,0.0010419913704926564,0.04955652110764236,0.015094259268836785,0.11805577939959722,1.259251543949631,0.15820755263387604,-0.058076111119581775,0.1582298320471517,-0.6103959045445366,0.010419913704926481,0.4955652110764236,0.15094259268836735
27,0.10305074602365494,0.9428266286849977,0.5489594340324402,-1.2360869646072388,-0.28154274821281433,-0.21334427595138553,0.6565070748329163,0.4,0.395,-0.1,0.39731091520569023,0.4764601350813336,-0.18361942264064224,0.012906436966593202,0.007361601329198941,0.011144065305599637,0.05943867674652381,0.002625629577127364,0.04919599797698629,0.013246428810345212,0.11676982755512853,1.0899222240024642,0.12906436966593204,-0.07361601329198969,0.11144065305599632,-0.5943867674652381,0.026256295771273752,0.4919599797698627,0.13246428810345212
28,0.11595718562602997,0.9354650378227234,0.5485031008720398,-1.2520114183425903,-0.2763863801956177,-0.2006523907184601,0.6580426692962646,0.4,0.38,-0.1,0.3959842088345865,0.4713714924975172,-0.1862878714466773,0.01198607235313448,0.008733987999096415,0.009501418976581966,0.06281561045538409,0.0042305299666339224,0.05172356677986431,0.012880641493104084,0.12573970327110828,0.9519879091677694,0.11986072353134469,-0.0873398799909646,0.09501418976581971,-0.6281561045538401,0.042305299666339,0.5172356677986432,0.12880641493104075
29,0.11595718562602997,0.9354650378227234,0.5601034760475159,-1.2955256700515747,-0.2789171040058136,-0.1641482710838318,0.6697534918785095,0.4,0.365,-0.1,0.3971056597647227,0.46524435618325316,-0.17526889378242155,0.009571440716858282,0.010199841922480246,0.004757098650437608,0.061197565203029436,0.005959250797700488,0.05145754190338467,0.011213667006920836,0.1253902489160219,0.9714107374151126,0.09571440716858293,-0.10199841922480268,0.04757098650437558,-0.6119756520302947,0.059592507977005146,0.5145754190338467,0.1121366700692085
