Iteration,q_l_0,q_l_1,q_l_2,q_l_3,q_l_4,q_l_5,q_l_6,translation_goal_l_0,translation_goal_l_1,translation_goal_l_2,translation_l_0,translation_l_1,translation_l_2,ecart_q_l_0,ecart_q_l_1,ecart_q_l_2,ecart_q_l_3,ecart_q_l_4,ecart_q_l_5,ecart_q_l_6,Ecart_pos_l,Ecart_rot_l,velocity_l_0,velocity_l_1,velocity_l_2,velocity_l_3,velocity_l_4,velocity_l_5,velocity_l_6,Iteration,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r,velocity_r_0,velocity_r_1,velocity_r_2,velocity_r_3,velocity_r_4,velocity_r_5,velocity_r_6
20,0.0382150709629058,0.9336252212524414,0.4835357069969177,-1.0730193853378296,-0.2699319422245025,-0.3446516990661621,0.6037949323654175,0.4,0.5,-0.1,0.3989726248171559,0.4979043706241713,-0.214808521184431,0.0183675702160948,0.0098891794978961,0.024548710362403,0.0432138483674362,0.0092441709333529,0.036831124382306,0.0196807385684124,0.1148322415474117,1.2869113941958403,0.1836757021609488,0.098891794978961,0.2454871036240302,-0.4321384836743621,-0.0924417093335294,0.3683112438230606,0.1968073856841245,20,0.0432213842868804,-0.9379922747612,-0.4896294176578522,-1.085557460784912,0.2720460593700409,-0.3272877335548401,-0.6148327589035034,0.4,-0.5,-0.1,0.399217795726746,-0.4983859353724477,-0.2115295476919875,0.0169156002142628,0.0098805010072886,0.0233411276387109,0.0406095438363274,0.0093987146592601,0.0344993306843208,0.0186307920234136,0.1115439691625071,0.8814433224804361,0.1691560021426289,-0.098805010072886,-0.2334112763871104,-0.4060954383632752,0.093987146592601,0.344993306843208,-0.1863079202341365
21,0.0494205318391323,0.9386885166168212,0.4858121871948242,-1.0767391920089722,-0.2699319422245025,-0.3446516990661621,0.6037949323654175,0.4,0.485,-0.1,0.3977800497887882,0.4969760555505627,-0.2146630439425829,0.0196863355855053,0.0066476227716211,0.0250434002698982,0.0492245666690405,0.0071764653996677,0.0408459805346206,0.0198893424270552,0.1153081425211121,1.475196774779988,0.196863355855053,0.0664762277162115,0.2504340026989823,-0.4922456666904045,-0.0717646539966772,0.4084598053462066,0.1988934242705521,21,0.045139379799366,-0.9399254918098452,-0.4922916889190674,-1.0910394191741943,0.2761535048484802,-0.3089784681797027,-0.624294102191925,0.4,-0.485,-0.1,0.3993827876253181,-0.4974812564752505,-0.2109534006810871,0.0178923922317804,0.0072128943264356,0.0228399916528283,0.0455091844643291,0.00731884210501,0.0364622992311106,0.0177646911218983,0.1116549140746358,0.1142057942840892,0.1789239223178045,-0.0721289432643566,-0.2283999165282836,-0.455091844643292,0.0731884210501006,0.3646229923111061,-0.1776469112189841
22,0.0565826408565044,0.9435144066810608,0.4858121871948242,-1.0767391920089722,-0.2703735828399658,-0.3419969081878662,0.6055343151092529,0.4,0.47,-0.1,0.3970313721029094,0.496372823644154,-0.2151254857191716,0.0213663404521106,0.0035210054742613,0.0256358147617806,0.055607433080101,0.0050534401490531,0.0446225213183231,0.0199766702071807,0.1181448942639174,1.541444496389829,0.2136634045211068,0.0352100547426137,0.2563581476178065,-0.5560743308010103,-0.0505344014905319,0.4462252131832309,0.1997667020718077,22,0.0601369850337505,-0.9478727579116822,-0.5129705667495728,-1.126167058944702,0.281444787979126,-0.292788416147232,-0.6334635615348816,0.4,-0.47,-0.1,0.3990455464983838,-0.4953603158820884,-0.2003597846577075,0.0164266694024978,0.0038712381927984,0.0204749419694199,0.0462217039319112,0.0056348580009346,0.0382802157187979,0.0165579645736778,0.1035188049567202,0.8053524089473854,0.1642666940249783,-0.0387123819279842,-0.2047494196941992,-0.4622170393191133,0.0563485800093467,0.3828021571879789,-0.1655796457367789
23,0.0691068693995475,0.9453361630439758,0.5108556151390076,-1.125963807106018,-0.2771084010601043,-0.3038057088851928,0.623684287071228,0.4,0.455,-0.1,0.397662579318306,0.4925416877195243,-0.2031917453702179,0.0181232117566639,0.0010889775308876,0.0213723385297395,0.0533286980583316,0.0038289075500071,0.0438204958079759,0.0175085428775442,0.109833410967817,1.3414499984544364,0.1812321175666393,0.0108897753088768,0.2137233852973953,-0.5332869805833153,-0.0382890755000721,0.4382049580797595,0.1750854287754422,23,0.0630317702889442,-0.9471383690834044,-0.5151316523551941,-1.136548638343811,0.281444787979126,-0.292788416147232,-0.6334635615348816,0.4,-0.455,-0.1,0.3990825580105701,-0.4920998719564896,-0.1982816998021221,0.0175311036200584,0.0011968282906951,0.0202475355593297,0.0511318754656098,0.0037523378536161,0.0423569905506445,0.0164779542943361,0.1050549128550699,1.2188280001599878,0.1753110362005849,-0.0119682829069506,-0.2024753555932975,-0.5113187546560973,0.0375233785361611,0.4235699055064457,-0.1647795429433615
24,0.0779489800333976,0.9470354318618774,0.5114480257034302,-1.1323466300964358,-0.2754270136356354,-0.2973743975162506,0.6255109906196594,0.4,0.44,-0.1,0.3969593618150682,0.4904978743668339,-0.2036190598705317,0.0189183788978185,0.0015937127426171,0.0212320787300875,0.0586252024146818,0.0020013466559092,0.0471654718768298,0.0174374234186025,0.1153091078995629,1.3985926465234684,0.1891837889781854,-0.0159371274261711,0.2123207873008756,-0.5862520241468184,-0.0200134665590921,0.4716547187682987,0.174374234186025,24,0.0765636563301086,-0.951744019985199,-0.5334455370903015,-1.172388792037964,0.2870796322822571,-0.2545081973075866,-0.6500215530395508,0.4,-0.44,-0.1,0.3988344615834348,-0.4897029774308641,-0.1903195074180558,0.015134330888579,0.0012915655997899,0.0167295754331656,0.0511045163374919,0.0021304653611745,0.0418546484616849,0.0146614971637017,0.1030987772261811,0.733162969352577,0.1513433088857908,0.0129156559978992,-0.1672957543316568,-0.5110451633749185,0.0213046536117451,0.4185464846168493,-0.1466149716370176
25,0.0872300788760185,0.9464251399040224,0.5322279334068298,-1.1792925596237185,-0.2809373140335083,-0.2599852085113525,0.6411928534507751,0.4,0.425,-0.1,0.3975009655797733,0.4856280858207663,-0.1928882956379978,0.015820665014529,0.0035985104275297,0.0167315282725334,0.0567943596209492,0.0006054439642021,0.0466409316193889,0.0153141934989808,0.1109515454144545,1.21317371033399,0.1582066501452908,-0.0359851042752976,0.1673152827253341,-0.5679435962094931,-0.0060544396420213,0.4664093161938898,0.1531419349898094,25,0.080562874674797,-0.9483351707458496,-0.53537917137146,-1.18768048286438,0.2851971387863159,-0.2504314184188843,-0.6499415040016175,0.4,-0.425,-0.1,0.3987790944703582,-0.4852765200334224,-0.1884516705309149,0.015513227197699,0.0035249898635847,0.015827422752806,0.0550809412617558,0.0004578375170065,0.0454382819443076,0.014455948662713,0.107044138080333,1.1011093521893258,0.1551322719769904,0.0352498986358469,-0.1582742275280603,-0.55080941261756,0.0045783751700648,0.4543828194430768,-0.1445594866271299
26,0.0968673601746559,0.945441722869873,0.532680094242096,-1.190971851348877,-0.2774283587932586,-0.2502089142799377,0.6429483890533448,0.4,0.41,-0.1,0.3968386599965008,0.4822873525951699,-0.1932829653999604,0.0158207552633876,0.0058076111119581,0.0158229832047152,0.0610395904544536,0.0010419913704926,0.0495565211076423,0.0150942592688367,0.1180557793995972,1.259251543949631,0.158207552633876,-0.0580761111195817,0.1582298320471517,-0.6103959045445366,0.0104199137049264,0.4955652110764236,0.1509425926883673,26,0.0916979908943176,-0.950452446937561,-0.550175130367279,-1.2234933376312256,0.2892101109027862,-0.2126535475254058,-0.6646830439567567,0.4,-0.41,-0.1,0.3985942312543064,-0.4816587222054795,-0.1812817874346817,0.0130705829674859,0.0055397005802663,0.0119986558868664,0.0550285656433773,0.0012585194334898,0.0450872885922732,0.0128700225385035,0.1083682500664527,0.664616419146455,0.1307058296748597,0.0553970058026635,-0.119986558868664,-0.550285656433773,-0.0125851943348986,0.450872885922733,-0.1287002253850359
27,0.1030507460236549,0.9428266286849976,0.5489594340324402,-1.2360869646072388,-0.2815427482128143,-0.2133442759513855,0.6565070748329163,0.4,0.395,-0.1,0.3973109152056902,0.4764601350813336,-0.1836194226406422,0.0129064369665932,0.0073616013291989,0.0111440653055996,0.0594386767465238,0.0026256295771273,0.0491959979769862,0.0132464288103452,0.1167698275551285,1.0899222240024642,0.129064369665932,-0.0736160132919896,0.1114406530559963,-0.5943867674652381,0.0262562957712737,0.4919599797698627,0.1324642881034521,27,0.096076101064682,-0.944810152053833,-0.5512065887451172,-1.2427613735198977,0.2856549620628357,-0.2049931436777115,-0.6643974781036377,0.4,-0.395,-0.1,0.3984629284788372,-0.4761798138653229,-0.179601764279275,0.0128251052098738,0.0073172034394836,0.0104359938071184,0.0581055023097365,0.0028191694700758,0.0482024056463512,0.0125307946764308,0.1137056095557422,0.9919885513552344,0.1282510520987384,0.0731720343948359,-0.1043599380711841,-0.5810550230973649,-0.0281916947007586,0.4820240564635123,-0.1253079467643085
28,0.1159571856260299,0.9354650378227234,0.5485031008720398,-1.2520114183425903,-0.2763863801956177,-0.2006523907184601,0.6580426692962646,0.4,0.38,-0.1,0.3959842088345865,0.4713714924975172,-0.1862878714466773,0.0119860723531344,0.0087339879990964,0.0095014189765819,0.062815610455384,0.0042305299666339,0.0517235667798643,0.012880641493104,0.1257397032711082,0.9519879091677694,0.1198607235313446,-0.0873398799909646,0.0950141897658197,-0.6281561045538401,0.042305299666339,0.5172356677986432,0.1288064149310407,28,0.1089012026786804,-0.9374929666519166,-0.5621737837791443,-1.2785218954086304,0.2879515886306762,-0.1675662547349929,-0.6775530576705933,0.4,-0.38,-0.1,0.3973560853422689,-0.4704926174524846,-0.1767766235275526,0.0100055420266419,0.0082319606800481,0.0062991942245785,0.0580409451417214,0.0046901138741165,0.0479497456453771,0.0110523299849419,0.1187036394488839,0.2188179613092415,0.1000554202664193,0.0823196068004812,-0.0629919422457853,-0.5804094514172147,-0.0469011387411656,0.4794974564537714,-0.1105232998494194
29,0.1159571856260299,0.9354650378227234,0.5601034760475159,-1.2955256700515747,-0.2789171040058136,-0.1641482710838318,0.6697534918785095,0.4,0.365,-0.1,0.3971056597647227,0.4652443561832531,-0.1752688937824215,0.0095714407168582,0.0101998419224802,0.0047570986504376,0.0611975652030294,0.0059592507977004,0.0514575419033846,0.0112136670069208,0.1253902489160219,0.9714107374151126,0.0957144071685829,-0.1019984192248026,0.0475709865043755,-0.6119756520302947,0.0595925079770051,0.5145754190338467,0.1121366700692085,29,0.1089012026786804,-0.9374929666519166,-0.561642587184906,-1.3008668422698977,0.2828357815742492,-0.1567907333374023,-0.6769282817840577,0.4,-0.365,-0.1,0.3981446181173733,-0.4650204898027035,-0.1716236059946631,0.0096598656882348,0.010179695699118,0.0042123412995592,0.0601608502443267,0.0061797933738811,0.0506317479242268,0.0106137946650702,0.1230344738598977,0.8915486664241712,0.0965986568823485,0.1017969569911799,-0.0421234129955929,-0.6016085024432672,-0.0617979337388121,0.5063174792422681,-0.1061379466507028
30,0.1279432624578476,0.9267310500144958,0.5580044984817505,-1.3148270845413208,-0.2721558511257171,-0.1489288210868835,0.6709232926368714,0.4,0.35,-0.1,0.3959019837605187,0.459166652675065,-0.1776617880332077,0.0081868388859843,0.0111387547310494,0.0025414142019447,0.0636563879684997,0.0075368358077345,0.0536280777844275,0.0106651583873932,0.134035462150478,0.8302087142786831,0.081868388859843,-0.1113875473104944,0.0254141420194472,-0.6365638796849968,0.0753683580773455,0.5362807778442752,0.1066515838739325,30,0.1189067438244819,-0.929261028766632,-0.5684729814529419,-1.3365628719329834,0.2832614779472351,-0.1196165084838867,-0.6886053681373596,0.4,-0.35,-0.1,0.3972040498870283,-0.4584327630521578,-0.1690320318650749,0.0069257264786949,0.0106979802665764,7.716843555760633e-05,0.059829216898485,0.0081551815781355,0.0504179295683983,0.0091796966258013,0.1285725587502261,0.1990833654708126,0.0692572647869491,0.1069798026657637,0.0007716843555757,-0.5982921689848498,-0.0815518157813555,0.5041792956839831,-0.0917969662580133
31,0.1255286335945129,0.9252651929855348,0.5648605823516846,-1.3567231893539429,-0.2729578614234924,-0.112690731883049,0.680967152118683,0.4,0.3349999999999999,-0.1,0.3968933865591346,0.4521723579091981,-0.1677348143031158,0.0059732050490253,0.0121679004908522,0.0022422402536247,0.0620730303851242,0.0094484433684559,0.0534518247801996,0.0090876530051858,0.1353773155803799,0.8576872134705695,0.0597320504902533,-0.1216790049085223,-0.0224224025362473,-0.6207303038512433,0.0944844336845597,0.5345182478019965,0.0908765300518591,31,0.118561066687107,-0.927313268184662,-0.5658549070358276,-1.361027717590332,0.2766560018062591,-0.1061589866876602,-0.6875420808792115,0.4,-0.3349999999999999,-0.1,0.3978304829610186,-0.4519932570788045,-0.1644219122373958,0.0061818406598308,0.0121666785879257,0.0026581249028478,0.0612658887018013,0.0096833447708251,0.0527612517573823,0.0085816720843159,0.1335751166288558,0.80006557269013,0.0618184065983082,0.121666785879257,0.0265812490284791,-0.6126588870180134,-0.0968334477082508,0.5276125175738234,-0.0858167208431592
32,0.1361300945281982,0.9155923128128052,0.5605459213256836,-1.3784834146499634,-0.2729578614234924,-0.112690731883049,0.680967152118683,0.4,0.32,-0.1,0.3956179363762493,0.4436363045696825,-0.1691407620306327,0.0048464837511293,0.0131475908387375,0.0040809240213584,0.0643320782458822,0.0117300489133762,0.0571297979567573,0.0086613313553035,0.1417236157576657,1.4453407286821405,0.0484648375112938,-0.1314759083873756,-0.0408092402135835,-0.643320782458823,0.1173004891337627,0.5712979795675732,0.0866133135530352,32,0.1258324682712555,-0.9185630679130554,-0.5683957934379579,-1.3963921070098877,0.2751063108444214,-0.0691985785961151,-0.6977850794792175,0.4,-0.32,-0.1,0.3970328902592038,-0.4445873440294432,-0.1620350111251176,0.0035408069335577,0.0123349772131353,0.0070339814600736,0.0606507215982097,0.0117611817123794,0.0525901076643796,0.0070971269913088,0.1392090249869534,0.1940241287315416,0.035408069335577,0.1233497721313531,0.070339814600736,-0.6065072159820968,-0.1176118171237949,0.5259010766437969,-0.0709712699130882
33,0.1315018385648727,0.9130973219871522,0.5626183152198792,-1.418796181678772,-0.2635094225406647,-0.0592389069497585,0.6900548338890076,0.4,0.305,-0.1,0.3966770084831404,0.4374224667310951,-0.1609273694747094,0.0021854451347051,0.0133671410279463,0.0096916186322885,0.062096890997346,0.0131183021498914,0.0552301945558675,0.0067167474031708,0.1458043083001214,0.7494432358540166,0.021854451347051,-0.1336714102794636,-0.0969161863228849,-0.6209689099734597,0.1311830214989146,0.5523019455586755,0.0671674740317089,33,0.1247429102659225,-0.9151465892791748,-0.5631967782974243,-1.4222936630249023,0.2669726610183716,-0.0533977337181568,-0.6961237788200378,0.4,-0.305,-0.1,0.3975220616210358,-0.4372788604901313,-0.1579124104201484,0.002473794387132,0.0133788905411685,0.0100106160227217,0.061466775241411,0.013360248949593,0.0546494224726445,0.0062878086514938,0.1444218972034687,0.7182476848997226,0.0247379438713208,0.1337889054116853,0.1001061602272174,-0.6146677524141103,-0.1336024894959309,0.5464942247264458,-0.0628780865149379
34,0.1409765779972076,0.9024447202682496,0.5564649701118469,-1.4428155422210691,-0.2612278163433075,-0.0555609352886676,0.6896284818649292,0.4,0.29,-0.1,0.395369404356137,0.4282476512737955,-0.1621691084460356,0.0006714796915406,0.0139664407044731,0.0120514674836402,0.0635558775254012,0.0153306443799124,0.058497684864603,0.0059604060269012,0.1516537290794818,1.2777882359731052,0.0067147969154064,-0.1396644070447312,-0.1205146748364027,-0.6355587752540119,0.1533064437991248,0.5849768486460306,0.0596040602690133,34,0.1293732821941375,-0.9062280654907228,-0.5613617897033691,-1.4570428133010864,0.2633451223373413,-0.0166084710508584,-0.7048822045326233,0.4,-0.29,-0.1,0.3968452893814427,-0.4291323668251586,-0.1557062149396758,0.0001115973939911,0.0132608613210928,0.0144370617219994,0.0605616832621462,0.0155385716115468,0.0545291168200183,0.0046588413768458,0.1499031356588737,0.2077779509974675,-0.0011159739399114,0.1326086132109283,0.1443706172199942,-0.6056168326214626,-0.1553857161154687,0.5452911682001839,-0.046588413768458
35,0.1409765779972076,0.9024447202682496,0.5564649701118469,-1.4428155422210691,-0.2612278163433075,-0.0555609352886676,0.6896284818649292,0.4,0.275,-0.1,0.3952773944549885,0.4267528389300062,-0.1621379621009351,0.0008661113378305,0.0160474886343705,0.0139348782917686,0.0683390850483784,0.017542192398741,0.0623269843618097,0.0055036531045224,0.1640498505348524,1.2737298117274918,0.0086611133783053,-0.1604748863437051,-0.1393487829176865,-0.683390850483786,0.1754219239874103,0.6232698436180977,0.0550365310452251,35,0.1272167116403579,-0.901767671108246,-0.5613617897033691,-1.4570428133010864,0.2633451223373413,-0.0166084710508584,-0.7048822045326233,0.4,-0.275,-0.1,0.3966870217314037,-0.4272821732847487,-0.1563989851956822,9.156241274449473e-05,0.015034215213875,0.0164154611107246,0.065262889414343,0.0176977874018529,0.058362805153232,0.0039859931674592,0.1624243875051934,0.4065114872036588,0.000915624127445,0.1503421521387506,0.164154611107247,-0.65262889414343,-0.1769778740185296,0.5836280515323207,-0.0398599316745932
36,0.133687287569046,0.8997302055358887,0.5529267191886902,-1.4808930158615112,-0.2503911256790161,-0.004008712247014,0.6967715620994568,0.4,0.26,-0.1,0.3963759632945233,0.4196625082434798,-0.1547355691541047,0.0018142402729511,0.0158819593910026,0.0196531376871057,0.065876173054117,0.0192882049951325,0.0606420797507403,0.0034092067080286,0.1688230810975374,0.6428960377355111,-0.0181424027295111,-0.1588195939100272,-0.1965313768710569,-0.6587617305411707,0.1928820499513257,0.6064207975074037,0.0340920670802873,36,0.1272167116403579,-0.901767671108246,-0.5531861782073975,-1.4837604761123655,0.2536123991012573,0.001251688809134,-0.7024115920066833,0.4,-0.26,-0.1,0.3971377886559561,-0.4195466891107467,-0.1519860948386127,0.0014795968211867,0.0158871955714614,0.0199102421039514,0.0653847484291942,0.0195373490059706,0.0601617195460737,0.0030637727390789,0.1678269713620205,0.6477962219138362,-0.0147959682118676,0.1588719557146143,0.1991024210395138,-0.6538474842919425,-0.1953734900597062,0.6016171954607373,-0.03063772739079
37,0.1418426930904388,0.8863972425460815,0.5529267191886902,-1.4808930158615112,-0.2458971738815307,0.0029367494862526,0.6955888867378235,0.4,0.245,-0.1,0.3946283073248523,0.4174712422432882,-0.1611897323882976,0.0029307500603593,0.0167197222294875,0.0220899574819042,0.0701620035642343,0.0212073911665758,0.0636135199000922,0.0023674834123839,0.1830829534197292,0.3514204883390701,-0.0293075006035929,-0.1671972222948759,-0.2208995748190422,-0.701620035642343,0.2120739116657581,0.6361351990009221,0.0236748341238389,37,0.1292616873979568,-0.8929672241210939,-0.5469247102737427,-1.517604470252991,0.2478065490722656,0.0379206463694572,-0.7095410227775575,0.4,-0.245,-0.1,0.3965631817838853,-0.4107309718066657,-0.1499351627700213,0.0042338847672609,0.0154597355985557,0.0246026352766406,0.0640129867773697,0.0218930656640305,0.0600736824587256,0.0011312602881072,0.1731244847394526,0.2510217774802186,-0.0423388476726098,0.1545973559855571,0.2460263527664062,-0.6401298677736968,-0.2189306566403059,0.6007368245872566,-0.0113126028810724
38,0.1418426930904388,0.8863972425460815,0.5425301194190979,-1.5111546516418457,-0.2436856180429458,0.0067660491913557,0.6951321363449097,0.4,0.2299999999999999,-0.1,0.3948645348181925,0.4070737249161633,-0.155760178137311,0.0042353383648673,0.0176826913466096,0.0251303042179815,0.0700794703931799,0.0237168453194364,0.0668720700732878,0.001362654701615,0.1857166511765255,1.123699801103328,-0.042353383648674,-0.1768269134660959,-0.2513030421798157,-0.7007947039317994,0.2371684531943645,0.6687207007328786,0.0136265470161503,38,0.1292616873979568,-0.8929672241210939,-0.5449463129043579,-1.5223057270050049,0.2456473410129547,0.0417543351650238,-0.7088682055473328,0.4,-0.2299999999999999,-0.1,0.3965562172638066,-0.4080620782418818,-0.1492640568113616,0.0047359345885513,0.0170551222232226,0.0272833640253641,0.0675512946158873,0.0241997530399596,0.0634373352103407,0.0004422154300024,0.1847834154919354,0.2512915024885842,-0.0473593458855137,0.1705512222322272,0.2728336402536409,-0.6755129461588731,-0.2419975303995966,0.6343733521034076,-0.0044221543000247
39,0.138911947607994,0.8696775436401367,0.5308367609977722,-1.551055073738098,-0.224689781665802,0.0665502697229385,0.697956383228302,0.4,0.215,-0.1,0.3945426097286352,0.3972482839759667,-0.1548166451535924,0.0083678537149763,0.0160138849336842,0.0312296303434753,0.0662410592008975,0.0253205597400937,0.0641928476689037,0.0018084274268145,0.1903919239533374,0.3284479039972681,-0.0836785371497637,-0.1601388493368425,-0.3122963034347531,-0.6624105920089747,0.2532055974009376,0.6419284766890375,-0.0180842742681447,39,0.1250278055667877,-0.8775075078010559,-0.5223220586776733,-1.5816174745559692,0.234075054526329,0.0614134073257446,-0.7054753899574281,0.4,-0.215,-0.1,0.3958592492187113,-0.3884796008279975,-0.1427195269522588,0.0078363452441658,0.0159765989280054,0.0316635979683416,0.0623749978268675,0.0263010073920166,0.0649792614054037,0.0022637228635871,0.1787100324646013,2.1071051204215223,-0.0783634524416581,0.1597659892800542,0.3166359796834164,-0.6237499782686747,-0.2630100739201663,0.6497926140540371,0.0226372286358707
40,0.1376073509454727,0.8687145709991456,0.517399787902832,-1.581234097480774,-0.224689781665802,0.0665502697229385,0.697956383228302,0.4,0.2,-0.1,0.3943794009247785,0.3856492706675455,-0.1497464386633677,0.0097416972622983,0.0169071813363606,0.0342651571606193,0.0660031744775158,0.0281378288154788,0.0679515132777036,0.0031679495636874,0.1922809168717586,1.423377646228289,-0.0974169726229834,-0.1690718133636055,-0.3426515716061932,-0.6600317447751582,0.2813782881547887,0.6795151327770361,-0.0316794956368746,40,0.1245257556438446,-0.8759121298789978,-0.5176629424095154,-1.58985698223114,0.2214475870132446,0.105191670358181,-0.7093104124069214,0.4,-0.2,-0.1,0.3962007972957644,-0.387277857366661,-0.1440724661894993,0.01031911251999,0.0161493070477184,0.0364817311960034,0.0635859895282033,0.0284786467595589,0.0641510795693209,0.0040558609137059,0.1924313178177083,0.2965458508821825,-0.1031911251999004,0.1614930704771844,0.3648173119600347,-0.6358598952820345,-0.2847864675955895,0.6415107956932092,0.040558609137059
41,0.1305440962314605,0.8536636829376221,0.499607115983963,-1.617296099662781,-0.1993692219257355,0.1307431161403656,0.6961479783058168,0.4,0.2,-0.11,0.3945463170228266,0.3775494300556619,-0.1500564287325324,0.013052599149105,0.0149174238354695,0.0383100844040092,0.056129192055359,0.0285746450210064,0.0585697631282246,0.007310705252946,0.182093548084248,0.3354916281483866,-0.1305259914910506,-0.1491742383546952,-0.3831008440400931,-0.5612919205535896,0.2857464502100648,0.5856976312822466,-0.0731070525294602,41,0.1171914637088775,-0.8615309000015259,-0.4906584620475769,-1.6439924240112305,0.2214475870132446,0.105191670358181,-0.7093104124069214,0.4,-0.2,-0.11,0.3950923459475293,-0.3674953186373433,-0.1385144640789311,0.0114043689548813,0.0155178810851261,0.0374625217411439,0.0539235331943273,0.0301781901913939,0.06184283541189,0.0076508582338994,0.1699760027045952,3.1623243302709056,-0.1140436895488135,0.1551788108512623,0.3746252174114395,-0.5392353319432729,-0.3017819019139396,0.6184283541189002,0.0765085823389939
42,0.12786565721035,0.8518074154853821,0.4831346273422241,-1.6472373008728027,-0.1965519487857818,0.1345017850399017,0.6947884559631348,0.4,0.2,-0.12,0.3942222855304984,0.3670875058073908,-0.1465364419720104,0.0136067055588311,0.015323694218991,0.0394322671516135,0.0498310693471326,0.0301852021143494,0.0557654647360559,0.0096181315010102,0.1692802390533515,1.296766910066424,-0.1360670555883112,-0.1532369421899109,-0.3943226715161353,-0.4983106934713269,0.3018520211434951,0.5576546473605595,-0.0961813150101022,42,0.1142066419124603,-0.8597628474235535,-0.4811812043190002,-1.653442978858948,0.1929689347743988,0.1693427562713623,-0.7052545547485352,0.4,-0.2,-0.12,0.3960762558428328,-0.3685542606078712,-0.1413944898053097,0.0135573284169647,0.0149039704275613,0.040913832289971,0.0481569455491457,0.0306614996081404,0.0523875047408098,0.0103970223033403,0.1699519306489531,0.3336995066576946,-0.1355732841696472,0.1490397042756132,0.4091383228997108,-0.4815694554914582,-0.3066149960814044,0.5238750474080981,0.1039702230334041
43,0.1174914985895156,0.8387462496757507,0.4612970352172851,-1.673425316810608,-0.1965519487857818,0.1345017850399017,0.6947884559631348,0.4,0.2,-0.13,0.3940611473447561,0.3549034150209254,-0.1453789980834652,0.013248092521428,0.0156685586094049,0.0391744521714153,0.0439926999184274,0.0314610164310642,0.0532563010345626,0.0127649744727369,0.1557782126552265,2.9809690343168427,-0.1324809252142805,-0.1566855860940502,-0.3917445217141527,-0.4399269991842756,0.3146101643106427,0.5325630103456263,-0.1276497447273697,43,0.1057870984077453,-0.8460130095481873,-0.4531959295272827,-1.6979159116744995,0.1912693977355957,0.1670345067977905,-0.7016595602035522,0.4,-0.2,-0.13,0.394788120436275,-0.3507341110650836,-0.1373867730041755,0.0137773878339322,0.0150301287645912,0.0408423833770391,0.0400864269336067,0.0320588368725476,0.0501962222287138,0.0138467311628429,0.1510049679400746,2.873292693796486,-0.1377738783393227,0.1503012876459115,0.4084238337703909,-0.400864269336067,-0.3205883687254766,0.501962222287138,0.1384673116284298
44,0.1142589524388313,0.8364837169647217,0.44370236992836,-1.6970683336257937,-0.1663667410612106,0.1902672499418258,0.6851703524589539,0.4,0.2,-0.14,0.3942738329213071,0.3503516055226862,-0.1456384287362493,0.0152159808471385,0.015212460432541,0.0418506024335535,0.0367049164250712,0.0319742082690827,0.0444634518853812,0.0153916268271354,0.1505662184929817,1.1877670589655054,-0.1521598084713858,-0.1521246043254106,-0.4185060243355357,-0.367049164250713,0.3197420826908276,0.4446345188538126,-0.1539162682713546,44,0.1006493121385574,-0.8448588848114014,-0.4402673840522766,-1.7015999555587769,0.1912693977355957,0.1670345067977905,-0.7016595602035522,0.4,-0.2,-0.14,0.3954526065436816,-0.3465633707255163,-0.1388160458093852,0.0128861433768151,0.016299947351473,0.0405954342377378,0.0374421509000855,0.0334843779581311,0.0476573741091198,0.0157714953683585,0.146638678980674,3.374877105850487,-0.128861433768151,0.1629994735147296,0.4059543423773778,-0.3744215090008544,-0.334843779581311,0.4765737410911988,0.1577149536835849
45,0.1042434051632881,0.8230776786804199,0.422122597694397,-1.7174180746078491,-0.1650909334421157,0.1877580881118774,0.6820234656333923,0.4,0.2,-0.15,0.393999313257324,0.3393668372453015,-0.1455410504155566,0.0143608396154106,0.0158972231771269,0.0409851758147449,0.0317220540298937,0.0330228812873512,0.0419787295612327,0.0182784769262539,0.1395672088871117,2.710810827810292,-0.1436083961541061,-0.1589722317712696,-0.4098517581474499,-0.317220540298938,0.3302288128735121,0.4197872956123274,-0.1827847692625392,45,0.0920097082853317,-0.8309828639030457,-0.4123535454273224,-1.7380023002624512,0.1592105627059936,0.2172307223081589,-0.6878128051757814,0.4,-0.2,-0.15,0.3947245396022072,-0.3356025577750761,-0.138374983747589,0.0143161848715314,0.0156086367348169,0.0419785155390786,0.028649032803391,0.0336413627500628,0.0391957551765498,0.0192276588718373,0.1362021481490669,2.6095525859822715,-0.143161848715314,0.1560863673481688,0.4197851553907868,-0.28649032803391,-0.3364136275006283,0.3919575517654982,0.1922765887183728
