Iteration,q_l_0,q_l_1,q_l_2,q_l_3,q_l_4,q_l_5,q_l_6,translation_goal_l_0,translation_goal_l_1,translation_goal_l_2,translation_l_0,translation_l_1,translation_l_2,ecart_q_l_0,ecart_q_l_1,ecart_q_l_2,ecart_q_l_3,ecart_q_l_4,ecart_q_l_5,ecart_q_l_6,Ecart_pos_l,Ecart_rot_l,velocity_l_0,velocity_l_1,velocity_l_2,velocity_l_3,velocity_l_4,velocity_l_5,velocity_l_6,Iteration,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r,velocity_r_0,velocity_r_1,velocity_r_2,velocity_r_3,velocity_r_4,velocity_r_5,velocity_r_6
10,-0.4009910225868225,0.6628108024597168,0.5734543204307556,-0.4023345112800598,0.0865959227085113,-0.3530463576316833,0.0551030375063419,0.4,0.5,-0.3,0.401067492044047,0.5535708433455467,-0.3250260670843469,0.0127036403208327,0.0999992361045163,0.0263938925026148,0.1000852358238055,0.0565507269496373,0.0283557086968506,0.0058684698189749,0.0591377952727986,37.0010663049333,-1.2703640320832728,9.99992361045163,2.6393892502614755,-10.008523582380557,-5.655072694963734,-2.835570869685069,0.586846981897496,10,-0.4157270491123199,-0.762771725654602,-0.6006729006767273,-0.501971960067749,-0.0419504009187221,-0.3027980029582977,-0.0471585355699062,0.4,-0.5,-0.3,0.3998189430086692,-0.5599557028133055,-0.316880467210444,0.039908540666736,0.0272229935628869,0.0170331070602581,0.0482110533171999,0.0670694627628766,0.0120978061959504,0.0150397870025888,0.0622869910552307,34.44133088782416,3.990854066673607,-2.7222993562886906,1.7033107060258212,-4.821105331720001,6.706946276287663,-1.2097806195950476,-1.5039787002588885
11,-0.4106721580028534,0.7637923955917358,0.596194624900818,-0.5084997415542603,0.0311745125800371,-0.3789795935153961,0.0612214095890522,0.4,0.5,-0.3,0.4008506911074164,0.557556673857959,-0.3109888685038255,0.0403806335054561,0.027636374272413,0.0189900961339657,0.0442372832455567,0.0638339892909336,0.0034214250143796,0.0156396845111617,0.0586024710395907,32.90051291344195,4.0380633505456185,2.763637427241305,-1.8990096133965764,-4.423728324555679,-6.383398929093362,-0.3421425014379625,1.5639684511161704,11,-0.3758185207843781,-0.7899947166442871,-0.5961940288543702,-0.5084996819496155,-0.0311738289892673,-0.3789793252944946,-0.0612214840948581,0.4,-0.5,-0.3,0.3993398670499428,-0.5577398052424292,-0.3110518864300886,0.0195441560038221,0.0062208162521293,0.0271338796765497,0.0513253373137243,0.0672854066992828,0.0052466924094201,0.0193753096391897,0.0587917092676252,32.438361245494974,1.954415600382212,-0.622081625212934,2.7133879676549792,-5.13253373137244,6.728540669928287,-0.5246692409420163,-1.9375309639189708
12,-0.4136946499347687,0.7628100514411927,0.599848210811615,-0.5024197697639465,0.0300451964139938,-0.3814020752906799,0.0609715059399604,0.4,0.5,-0.3,0.4008288349110356,0.5580831918190797,-0.3112025434582368,0.039162419236706,0.0284797075244048,0.0194913321472112,0.0451383122831355,0.0627930657091826,0.0035025198467219,0.0147577199935742,0.0591594550273702,33.04665986680696,3.9162419236706034,2.847970752440484,-1.949133214721117,-4.513831228313556,-6.279306570918268,-0.3502519846721941,1.475771999357428,12,-0.3562743663787842,-0.7962155342102051,-0.5690601468086243,-0.5598250031471252,0.0361115783452987,-0.3842260241508484,-0.0805967971682548,0.4,-0.5,-0.3,0.4019333113284239,-0.5494552972730543,-0.3089850692153645,0.0284483033585634,0.0019084289133698,0.0188710227828349,0.0347919665941823,0.0564040021117236,0.0021267700789094,0.0189185359293994,0.0503020435953021,27.991149341786038,2.8448303358563405,-0.1908428913369849,1.8871022782834963,-3.4791966594182413,5.640400211172361,-0.2126770078909423,-1.8918535929399476
13,-0.370291531085968,0.7914287447929383,0.5772045254707338,-0.5527369976043701,-0.0326594784855842,-0.3824010193347931,0.0768610909581184,0.4,0.5,-0.3,0.40206531557874,0.5508450351827395,-0.3093380317386119,0.0326078138251778,0.0045107919183777,0.0184052321383738,0.0335493696712776,0.0560657120683991,0.0016852578059765,0.0175323971165841,0.0517366598064189,28.613246100189347,3.260781382517784,0.4510791918377815,-1.8405232138373824,-3.3549369671277653,-5.606571206839919,-0.1685257805976499,1.7532397116584153,13,-0.3562743663787842,-0.7962155342102051,-0.5690601468086243,-0.5598250031471252,0.0361115783452987,-0.3842260241508484,-0.0805967971682548,0.4,-0.5,-0.3,0.401893854127905,-0.5496215166521461,-0.3089930588172088,0.0279396534134385,0.0019065673606764,0.0185466228176625,0.0341972029971264,0.055387490676329,0.0021160080743415,0.0185460147974556,0.0504654010705034,28.07230189075666,2.793965341343851,-0.1906567360676396,1.854662281766256,-3.419720299712646,5.538749067632907,-0.2116008074341594,-1.8546014797455603
14,-0.3745322227478028,0.791289746761322,0.5803568959236145,-0.547558069229126,-0.0327478684484958,-0.3849045932292938,0.0757292285561561,0.4,0.5,-0.3,0.4021167221292622,0.5514146648766883,-0.3094300552789693,0.0325805315929472,0.004475871075519,0.0188550645622745,0.033851711239635,0.0556528021245063,0.0014258407450326,0.0169968522382444,0.0523151433097443,28.774705818526,3.258053159294726,0.4475871075519105,-1.8855064562274548,-3.3851711239635054,-5.565280212450632,-0.1425840745032587,1.69968522382444,14,-0.327826052904129,-0.7981239557266235,-0.5501891374588013,-0.5946169495582581,0.092515580356121,-0.3863528072834015,-0.0995153337717056,0.4,-0.5,-0.3,0.4029926164226299,-0.5425780065777442,-0.3081270866466792,0.0252145018674518,0.0020550889162869,0.0136078484784024,0.0277647994886464,0.0463397986476173,0.0021092955391722,0.0172185701370758,0.0434498784181274,24.36323928647102,2.521450186745187,-0.2055088916286873,1.3607848478402471,-2.7764799488646448,4.633979864761737,-0.2109295539172243,-1.721857013707589
15,-0.3745322227478028,0.791289746761322,0.5803568959236145,-0.547558069229126,-0.0327478684484958,-0.3849045932292938,0.0757292285561561,0.4,0.5,-0.3,0.4021172058867636,0.5514125788834967,-0.3094299569299137,0.0325873883515784,0.0044759059641213,0.0188594971049695,0.0338595219565479,0.0556656417971081,0.0014258073448963,0.0170012102623617,0.0523130950711076,28.77367635073736,3.2587388351578506,0.4475905964121351,-1.885949710496958,-3.385952195654793,-5.566564179710815,-0.1425807344896409,1.7001210262361732,15,-0.3283347189426422,-0.7981221079826355,-0.550513505935669,-0.5940222144126892,0.0914990678429603,-0.3863420188426971,-0.09914281219244,0.4,-0.5,-0.3,0.4029768389370099,-0.5427050060406354,-0.3081368247047409,0.0252752180909179,0.0020205730728964,0.0136996771535748,0.0278683240867354,0.0465058812801902,0.0021019601459186,0.0172526965425547,0.0435750734625116,24.429514588756188,2.527521809091793,-0.2020573072896516,1.369967715357491,-2.786832408673545,4.6505881280190255,-0.2101960145918647,-1.7252696542554773
16,-0.3419516980648041,0.7957656383514404,0.5615018606185913,-0.581409752368927,-0.0884006693959236,-0.3863304257392883,0.0927260816097259,0.4,0.5,-0.3,0.4030849522636313,0.5446417622133177,-0.3085704096239729,0.026817814933492,0.002275108207401,0.014761295018509,0.0286976640755706,0.0465851687755859,0.0017304052559419,0.0160786737240765,0.0455615603892357,25.12138829335624,2.6817814933492072,0.2275108207401102,-1.4761295018509082,-2.869766407557059,-4.6585168775585934,-0.1730405255941951,1.607867372407656,16,-0.3026115596294403,-0.8001790642738342,-0.53658127784729,-0.6223817467689515,0.1388553828001022,-0.388462096452713,-0.1167339012026786,0.4,-0.5,-0.3,0.4034261480427435,-0.536810877685346,-0.30758420006957,0.0211060437965973,0.0019624193747805,0.0100834103611259,0.0226888449785286,0.0384474280789862,0.0022424640893207,0.0155621872505109,0.037739889998138,21.36486530232712,2.11060437965973,-0.1962419374780545,1.0083410361125915,-2.2688844978528624,3.8447428078986223,-0.2242464089320698,-1.5562187250510953
17,-0.3419448435306549,0.7957656383514404,0.5614973902702332,-0.5814176201820375,-0.0884135067462921,-0.3863303959369659,0.0927304401993751,0.4,0.5,-0.3,0.4030854138065233,0.5446385966054434,-0.3085702087260906,0.0268219101847082,0.0022756437100993,0.0147629510042132,0.028701986478279,0.0465922963799026,0.0017306505208669,0.0160818169557922,0.0455584521562108,25.119805517448388,2.682191018470824,0.2275643710099399,-1.4762951004213192,-2.870198647827902,-4.659229637990263,-0.1730650520866977,1.6081816955792287,17,-0.3030594885349273,-0.8001427054405212,-0.5368138551712036,-0.6218905448913574,0.1380049437284469,-0.3884439766407013,-0.1163955107331276,0.4,-0.5,-0.3,0.403420423701968,-0.5369173128238259,-0.3075907286141872,0.0211749323723361,0.0019617814753699,0.0101417247743824,0.0227734681313108,0.0385793636719777,0.0022371569794507,0.0155930383898034,0.0378445035021923,21.420456759196146,2.117493237233622,-0.1961781475369978,1.0141724774382423,-2.2773468131310883,3.8579363671977775,-0.223715697945075,-1.5593038389803446
18,-0.3151338696479797,0.7980407476425171,0.5467405915260315,-0.610107421875,-0.1349858343601226,-0.3880608379840851,0.1088047549128532,0.4,0.5,-0.3,0.4035814588347704,0.5387196420846551,-0.3079548538130522,0.0223773112917681,0.0019243251459002,0.0112226027315815,0.0240457894455675,0.0390164229105681,0.0019399029863036,0.0148439897231352,0.039690266183738,22.059177994380487,2.237731129176818,0.1924325145900246,-1.1222602731581586,-2.404578944556759,-3.901642291056812,-0.1939902986303623,1.4843989723135282,18,-0.2818845510482788,-0.8021044731140137,-0.5266721248626709,-0.6446639895439148,0.1773028075695037,-0.3907045722007751,-0.132296085357666,0.4,-0.5,-0.3,0.4035462655108685,-0.5320068510446292,-0.3072158168023224,0.0174972669632849,0.0017672042986078,0.0076058752536302,0.0186193133498536,0.0321602668082541,0.0023032353603109,0.0139686404199186,0.0330012503549689,18.87238787224157,1.7497266963284914,-0.1767204298607876,0.7605875253630195,-1.8619313349853637,3.216026680825419,-0.2303235360310888,-1.396864041991865
19,-0.3151229321956634,0.7980412840843201,0.5467344522476196,-0.6101195812225342,-0.1350058019161224,-0.3880610466003418,0.1088122576475143,0.4,0.5,-0.3,0.4035816327964446,0.5387170618795399,-0.3079546658961687,0.0223757501641795,0.0019245893646435,0.0112210324925857,0.024043793406307,0.0390133402569517,0.0019400456520375,0.0148433788327265,0.0396877271154743,22.05785799531135,2.2375750164179578,0.1924589364643582,-1.1221032492585823,-2.4043793406306984,-3.9013340256951743,-0.1940045652037566,1.4843378832726553,19,-0.2818845510482788,-0.8021044731140137,-0.5266721248626709,-0.6446639895439148,0.1765843033790588,-0.3906811475753784,-0.1319885551929474,0.4,-0.5,-0.3,0.4035315760243743,-0.532056348679631,-0.307204112272643,0.0174956110482767,0.0017605780020346,0.0076147322207777,0.0186208275453538,0.0322482220955506,0.0022988848789349,0.0140271456138851,0.0330451320699866,18.91359195613997,1.749561104827679,-0.1760578002034655,0.7614732220777753,-1.862082754535388,3.2248222095550663,-0.229888487893493,-1.4027145613885164
