Iteration,q_r_0,q_r_1,q_r_2,q_r_3,q_r_4,q_r_5,q_r_6,translation_goal_r_0,translation_goal_r_1,translation_goal_r_2,translation_r_0,translation_r_1,translation_r_2,ecart_q_r_0,ecart_q_r_1,ecart_q_r_2,ecart_q_r_3,ecart_q_r_4,ecart_q_r_5,ecart_q_r_6,Ecart_pos_r,Ecart_rot_r,velocity_r_0,velocity_r_1,velocity_r_2,velocity_r_3,velocity_r_4,velocity_r_5,velocity_r_6
48,-0.1265382468700409,-0.8820174932479858,-0.5803437232971191,-1.054611086845398,0.3920177519321442,-0.32820385694503784,-0.29105111956596375,0.4,-0.5,-0.18799999999999997,0.4111719600496522,-0.5084141677260213,-0.18155953995125468,0.005392998346845201,0.0045714195742377894,0.01034761258255823,0.026499072090200304,0.0045810405687137234,0.011204355147275247,0.009427894368669254,0.015397741247083185,13.257691947347439,0.5392998346845205,-0.45714195742377645,-1.034761258255828,-2.649907209020039,0.45810405687137146,1.1204355147275258,-0.9427894368669271
49,-0.1265382468700409,-0.8820174932479858,-0.5842750668525696,-1.0677796602249146,0.3920177519321442,-0.32820385694503784,-0.29105111956596375,0.4,-0.5,-0.18399999999999997,0.41105190628445254,-0.5078942441234333,-0.1763595058736712,0.005552611789447687,0.005825481439762692,0.01144491964162997,0.025569038655838705,0.004725128660168665,0.011968068272006027,0.009665816157922835,0.015583352440830792,13.907524060899505,0.5552611789447693,-0.582548143976267,-1.1444919641629965,-2.556903865583871,0.47251286601686576,1.196806827200604,-0.9665816157922824
50,-0.12114524841308594,-0.8865889310836792,-0.5906913280487062,-1.0811101198196411,0.3965987861156464,-0.31699949502944946,-0.3004790246486664,0.4,-0.5,-0.17999999999999997,0.4106463584604656,-0.507690019021531,-0.17229990270266426,0.004285654893582347,0.0047475822509202015,0.010058248865668196,0.025340390437857963,0.0044240222969967324,0.01155754772063139,0.009326500100655333,0.015224087473759206,13.776254139753348,0.4285654893582353,-0.47475822509202525,-1.0058248865668178,-2.5340390437857927,0.4424022296996727,1.1557547720631385,-0.9326500100655358
51,-0.12098563462495805,-0.8878429532051088,-0.5957199931144715,-1.093348741531372,0.39674288034439087,-0.3162357807159424,-0.30071693658828735,0.4,-0.5,-0.17599999999999996,0.41040630355258556,-0.5073641257102232,-0.16717229202887393,0.004186451004592362,0.00512790736453006,0.010219165352319926,0.02468638866368389,0.004635349588686888,0.012192379656239594,0.009564850363045718,0.015506447985531895,14.395726705405025,0.41864510045923575,-0.5127907364530018,-1.021916535231996,-2.468638866368391,0.4635349588686887,1.219237965623957,-0.9564850363045727
52,-0.11685959249734879,-0.8913365006446838,-0.6007495522499084,-1.1064505577087402,0.4010228216648102,-0.3054419457912445,-0.3098055124282837,0.4,-0.5,-0.17199999999999996,0.4100831159495683,-0.5070279361359826,-0.16308708422128448,0.0032097799807969812,0.004964878991461696,0.00969149684107029,0.024199281869704325,0.004315783719835153,0.011859076630412357,0.009233394636412262,0.015182265353443277,14.29250168071087,0.32097799807969873,-0.4964878991461751,-0.9691496841070263,-2.4199281869704294,0.43157837198351423,1.1859076630412344,-0.9233394636412287
53,-0.11679918318986893,-0.892970860004425,-0.6059391498565674,-1.118035078048706,0.40137824416160583,-0.30404341220855713,-0.31028178334236145,0.4,-0.5,-0.16799999999999995,0.40978443319306207,-0.5067635577788161,-0.15804230605579045,0.0029567564464950125,0.005190614551674466,0.009566846851932986,0.02369080478952945,0.0045256290041095215,0.01240042341766967,0.009451520311064443,0.01551246322875335,14.880298165148702,0.2956756446495011,-0.5190614551674492,-0.9566846851932931,-2.369080478952941,0.4525629004109512,1.2400423417669657,-0.9451520311064431
54,-0.11364981532096863,-0.8963013887405397,-0.610441029071808,-1.1306498050689697,0.4053386151790619,-0.29358285665512085,-0.31903889775276184,0.4,-0.5,-0.16399999999999995,0.4094882013523824,-0.5064210579386107,-0.15392402953509887,0.002170816827994304,0.005221166020763057,0.009259174607004317,0.023079796036745703,0.004246640004803792,0.012115866080111448,0.009149902127831344,0.015257166537857057,14.80301865733287,0.21708168279943024,-0.5221166020763051,-0.9259174607004262,-2.3079796036745646,0.4246640004803772,1.2115866080111464,-0.9149902127831335
55,-0.1138424277305603,-0.8981614708900452,-0.6155059933662415,-1.1417258977890015,0.4059038758277893,-0.2916429936885834,-0.31973329186439514,0.4,-0.5,-0.16000000000000006,0.40915570133428303,-0.5061786699374117,-0.1489513549089105,0.0018496848983453745,0.0054206961809032395,0.009026386118428431,0.022616827732990785,0.004441989766573562,0.012586004131875772,0.00934874382657086,0.015622912259464416,15.36129296183259,0.18496848983453695,-0.5420696180903233,-0.9026386118428407,-2.261682773299084,0.4441989766573554,1.2586004131875759,-0.9348743826570886
56,-0.11147899925708771,-0.9015225768089294,-0.6197001934051514,-1.1537295579910278,0.4095852673053742,-0.2814669907093048,-0.32818880677223206,0.4,-0.5,-0.15600000000000006,0.40886664800318934,-0.5058629909557265,-0.14481332007365535,0.0011724047454564207,0.005513760057286321,0.008771654150338204,0.021984137540567827,0.004208700860292736,0.012333990301141406,0.009077267159359914,0.015431588302371062,15.305356126901813,0.117240474545642,-0.5513760057286334,-0.8771654150338228,-2.1984137540567827,0.42087008602927095,1.2333990301141409,-0.907726715935989
57,-0.1119927391409874,-0.9035821557044983,-0.6245324015617371,-1.1643427610397339,0.4103458523750306,-0.27905699610710144,-0.32908204197883606,0.4,-0.5,-0.15200000000000005,0.4085119534846695,-0.5056305335038753,-0.13990584153608743,0.0008228486385008504,0.005715045282900788,0.008488682907143885,0.02152998518395477,0.004387811200263103,0.01274610355335487,0.009260089758848289,0.015824820018365736,15.835940260606776,0.08228486385008507,-0.571504528290083,-0.8488682907143895,-2.1529985183954805,0.43878112002631003,1.2746103553354848,-0.9260089758848286
58,-0.11030659079551697,-0.9070363640785217,-0.628471851348877,-1.1757136583328247,0.41379398107528687,-0.2691330015659332,-0.33726608753204346,0.4,-0.5,-0.14800000000000005,0.4082227366826837,-0.5053479583935949,-0.1357573155215404,0.00021649685884887748,0.005839788033137561,0.008237735882253294,0.020913161529523716,0.004195482356846636,0.012518553055827386,0.009016474229792626,0.01568749121980602,15.797693866980353,0.02164968588488815,-0.5839788033137545,-0.8237735882253263,-2.0913161529523787,0.41954823568466143,1.25185530558274,-0.9016474229792624
59,-0.11116988956928253,-0.9092972278594972,-0.6330210566520691,-1.1858727931976318,0.4147336781024933,-0.2663109004497528,-0.3383421301841736,0.4,-0.5,-0.14400000000000004,0.40785239802759765,-0.5051220013955019,-0.1309109971885967,0.0001430886370551998,0.006049546359201963,0.00792648244430505,0.0204579199244177,0.00435920296221326,0.01288163590680691,0.009186397530711377,0.016100218870446055,16.30206543958758,-0.014308863705520274,-0.604954635920192,-0.7926482444304997,-2.0457919924417642,0.43592029622132566,1.2881635906806905,-0.9186397530711387
60,-0.11009009182453157,-0.9128761291503907,-0.6367095708847046,-1.1966267824172974,0.41798946261405945,-0.25661444664001465,-0.34628257155418396,0.4,-0.5,-0.14000000000000004,0.4075601478529253,-0.5048708340264928,-0.12675819767243468,0.0006962104950741371,0.006196364178540192,0.007664820629848745,0.019866773926781933,0.004201648374339839,0.012673796911446572,0.008968262092969637,0.016007066831685516,16.27862552791072,-0.06962104950741389,-0.6196364178540215,-0.7664820629848746,-1.9866773926781867,0.420164837433985,1.2673796911446573,-0.8968262092969626
61,-0.11009009182453157,-0.9128761291503907,-0.6409475207328796,-1.20633065700531,0.41798946261405945,-0.25661444664001465,-0.34628257155418396,0.4,-0.5,-0.13600000000000004,0.40700753082105556,-0.5044665052512878,-0.1218581092766988,0.0018406936823329584,0.008051226408239298,0.007895846477790736,0.019960847981820073,0.004401411710052594,0.013208473746238764,0.009167900518488759,0.016402689736674848,16.93007506542631,-0.1840693682332955,-0.8051226408239267,-0.7895846477790757,-1.996084798182,0.44014117100526173,1.3208473746238754,-0.916790051848876
62,-0.11078630387783052,-0.9190725088119507,-0.6443743705749512,-1.2164936065673828,0.42219111323356634,-0.24394065141677856,-0.35525083541870117,0.4,-0.5,-0.13200000000000003,0.40688200499148214,-0.5044270732398548,-0.1178178852885854,0.0015655172907738935,0.006580361194562845,0.007059437704770466,0.018845209294765075,0.004223205605652203,0.012804459258153905,0.008934027410298473,0.016373556359616764,16.746968587422316,-0.15655172907738987,-0.6580361194562813,-0.7059437704770432,-1.8845209294764984,0.4223205605652217,1.2804459258153913,-0.8934027410298483
63,-0.11193078756332397,-0.9209273457527161,-0.6488433480262756,-1.226291537284851,0.42239087820053106,-0.24340596795082092,-0.35545048117637634,0.4,-0.5,-0.12800000000000003,0.4063331938733996,-0.5041008622032055,-0.11282816856082584,0.002074807502047596,0.007168951239068799,0.006700489840889778,0.01833784222933721,0.004452532490143046,0.013306031117101325,0.009161607596954724,0.0169443466875079,17.38057534816329,-0.20748075020476006,-0.7168951239068827,-0.6700489840889725,-1.8337842229337198,0.44525324901430546,1.3306031117101318,-0.9161607596954745
64,-0.11235181987285614,-0.9256528615951538,-0.6514338254928589,-1.2353388071060183,0.4264143109321594,-0.23113618791103363,-0.3641848564147949,0.4,-0.5,-0.12400000000000003,0.4061911609061332,-0.5040130066400729,-0.10893853771927113,0.0023929645417444106,0.006989367091183918,0.006425630291119866,0.017845367874644413,0.004255817139534102,0.012911172230704121,0.008912596891393287,0.016771474046508857,17.20179076191431,-0.2392964541744408,-0.69893670911839,-0.6425630291119871,-1.7845367874644433,0.4255817139534119,1.2911172230704122,-0.8912596891393287
65,-0.11400559544563293,-0.9280962944030762,-0.655543863773346,-1.2446293830871582,0.42684340476989746,-0.23009993135929108,-0.3646121025085449,0.4,-0.5,-0.12000000000000002,0.40565566895945604,-0.5037132863943177,-0.1040084463090872,0.0027877001796091927,0.0073671524004478295,0.005971579835829077,0.017279347565612557,0.00446874511418438,0.013358859571182324,0.009133712291105212,0.017363895780455676,17.80100978432182,-0.2787700179609199,-0.7367152400447843,-0.5971579835829118,-1.7279347565612644,0.44687451141843887,1.3358859571182327,-0.9133712291105227
66,-0.11474478244781494,-0.9326422214508057,-0.6578594446182251,-1.253184199333191,0.43067014217376715,-0.21822501718997955,-0.3730974495410919,0.4,-0.5,-0.11600000000000002,0.4054878724949662,-0.5036218983735667,-0.10011694757970753,0.0031694513374773,0.00741585768213715,0.005785359081400543,0.016909251377333234,0.0043169868571985015,0.013059777555124996,0.00894735167311922,0.017190295126472115,17.639605344299355,-0.3169451337477306,-0.7415857682137136,-0.5785359081400592,-1.690925137733322,0.4316986857198485,1.305977755512501,-0.894735167311921
67,-0.11679329723119736,-0.9354634284973145,-0.6615154147148133,-1.261908769607544,0.4313121438026428,-0.21674107015132904,-0.3737458288669586,0.4,-0.5,-0.11200000000000002,0.4049685792212496,-0.5033388664229582,-0.09526716814541256,0.003535380079038211,0.007755541961433021,0.005313740670381817,0.016340240669036943,0.004500893156140939,0.013432209637387449,0.00914174411919827,0.017771394721351724,18.205047664638812,-0.35353800790382095,-0.7755541961432971,-0.5313740670381826,-1.6340240669036845,0.45008931561409576,1.3432209637387453,-0.9141744119198248
68,-0.12032867968082428,-0.9432189464569092,-0.6636447906494141,-1.2700934410095215,0.4349871277809143,-0.20516523718833923,-0.38204479217529297,0.4,-0.5,-0.10800000000000001,0.404938760928832,-0.5034182379806,-0.09106170686980591,0.002631027852750892,0.005646216797364989,0.004342748832400045,0.015073368934272358,0.004423246676571124,0.013152716472966952,0.00901330163524755,0.017971685635147158,18.07847039832029,-0.2631027852750888,-0.5646216797364968,-0.43427488324,-1.5073368934272382,0.4423246676571137,1.3152716472966957,-0.9013301635247575
69,-0.12032867968082428,-0.9432189464569092,-0.6668291687965393,-1.2782490253448486,0.4358130395412445,-0.2033088654279709,-0.3828875720500946,0.4,-0.5,-0.10400000000000001,0.4042740204328294,-0.502987631770088,-0.0865947403696296,0.004263785804388007,0.008193850812597936,0.004634238727195927,0.015379810162880592,0.004518568388630739,0.013426870247617323,0.009120358510278592,0.01816965208952786,18.596595434759138,-0.4263785804388002,-0.8193850812597977,-0.4634238727195949,-1.5379810162880592,0.45185683886307515,1.3426870247617333,-0.9120358510278604
70,-0.12295971065759659,-0.9488651752471924,-0.6679875254631042,-1.2851668596267702,0.43941038846969604,-0.19201251864433289,-0.39105808734893804,0.4,-0.5,-0.1,0.40421688115280785,-0.5029974126103328,-0.08265945909983982,0.0042994458840018845,0.007865543488549287,0.004398948597467256,0.014981297191959841,0.00439990656990602,0.013124040179342766,0.008948901151108968,0.018095881512753566,18.454703408012506,-0.4299445884001895,-0.7865543488549288,-0.4398948597467221,-1.4981297191959884,0.43999065699060297,1.3124040179342757,-0.8948901151108964
71,-0.12459246814250946,-0.9514127969741821,-0.6714634299278259,-1.2936288118362427,0.44033160805702215,-0.18988199532032013,-0.3920079171657562,0.4,-0.494,-0.1,0.40459183679539606,-0.49843406860919465,-0.08212333469788129,0.0017013768588271527,0.00018266312956982667,0.002868409696811902,0.019711415506286523,0.004276528195763463,0.013460309085255973,0.009153139939698351,0.018982125589895715,18.599847074698516,-0.17013768588271438,0.018266312956986292,0.2868409696811873,-1.9711415506286591,0.42765281957634455,1.3460309085255973,-0.9153139939698357
72,-0.12725915014743805,-0.9567307233810426,-0.6723864674568176,-1.3001481294631958,0.44381028413772583,-0.1788884848356247,-0.4000069797039032,0.4,-0.488,-0.1,0.4055091947779451,-0.49420250362124823,-0.08234849127670572,0.0013860391910872627,0.008902975633572896,0.009896975144481401,0.02463825326935476,0.003951711193433904,0.013119680915538112,0.009089192324057638,0.01950379548912132,18.10834996638306,0.1386039191087264,0.8902975633572859,0.9896975144481358,-2.4638253269354653,0.3951711193433895,1.3119680915538114,-0.9089192324057626
73,-0.1262938380241394,-0.9512301087379456,-0.668595016002655,-1.313340187072754,0.4446081221103668,-0.17642168700695038,-0.4011610448360443,0.4,-0.482,-0.1,0.4060034857849387,-0.4880927621081145,-0.08224952800585769,0.0019898862188699323,0.011160188203831578,0.011891657893431495,0.027899453415271003,0.0035422372084863984,0.013435970414071047,0.009169715820580737,0.019703879001122276,18.29225232208489,0.19898862188699315,1.116018820383156,1.1891657893431482,-2.789945341527093,0.3542237208486416,1.3435970414071043,-0.9169715820580754
74,-0.12587310373783112,-0.9478277564048767,-0.6624894738197327,-1.3247864246368408,0.44776198267936707,-0.1657688021659851,-0.40909618139266973,0.4,-0.476,-0.1,0.40694001042248934,-0.48221694798224646,-0.08290407246828445,0.002829764304783128,0.013786447111713396,0.013605523351428062,0.03154541170833669,0.002924327125490289,0.013221428452183437,0.008939901261236505,0.019470103365105407,17.889966039779324,0.28297643047831234,1.3786447111713398,1.3605523351428108,-3.154541170833673,0.2924327125490274,1.3221428452183432,-0.8939901261236508
75,-0.12430395185947418,-0.9400699138641357,-0.6567033529281617,-1.3412396907806396,0.4481503665447235,-0.16298571228981018,-0.41033077239990234,0.4,-0.47,-0.1,0.40727836976606874,-0.47548920507151193,-0.08275545599729014,0.0030983120546122095,0.014653982160780066,0.014138555518574791,0.033217116821419035,0.0024096382895522628,0.01348411815439901,0.008880835671066012,0.019505905173309246,18.16172313518331,0.30983120546122045,1.465398216078012,1.4138555518574747,-3.3217116821418986,0.24096382895522397,1.3484118154399007,-0.8880835671066034
76,-0.12304333597421646,-0.9340413212776185,-0.6488839387893678,-1.3563318252563477,0.4506863057613373,-0.15254737436771393,-0.41803607344627386,0.4,-0.464,-0.1,0.4079784157444359,-0.4689284315508562,-0.08330713949892644,0.0035311001622097965,0.015772842618898775,0.014406216569234687,0.035257333205576336,0.0017091022904945907,0.013318034553438496,0.008548761525617676,0.01914670068316832,17.89254526140695,0.35311001622098,1.5772842618898764,1.440621656923474,-3.5257333205576273,0.17091022904945802,1.3318034553438505,-0.8548761525617676
77,-0.1212056428194046,-0.9254159331321716,-0.6425647735595704,-1.374456763267517,0.4505600035190582,-0.14950159192085266,-0.41921159625053406,0.4,-0.458,-0.1,0.40810019309811185,-0.4619338875168522,-0.08308371691019079,0.003675559518648855,0.016197891472129133,0.01461710438316155,0.03604667343164647,0.0011921107447497858,0.013598865975357893,0.008453221972728742,0.019163747879694864,18.237363846401877,0.3675559518648856,1.619789147212909,1.4617104383161519,-3.604667343164656,0.1192110744749777,1.359886597535789,-0.8453221972728766
78,-0.11951223760843277,-0.9182685017585754,-0.6344777345657349,-1.3915891647338867,0.45239540934562683,-0.13922934234142303,-0.4265848398208618,0.4,-0.452,-0.1,0.4085213060800094,-0.45508369703461293,-0.08350685360325298,0.003937036261499535,0.016778423813595955,0.014587465622666773,0.03705818686534257,0.0005010158450104996,0.013462719540023427,0.008079144432686758,0.01881875986283408,18.081310430924987,0.39370362614995413,1.6778423813595982,1.458746562266679,-3.7058186865342555,0.05010158450105004,1.346271954002343,-0.8079144432686747
79,-0.11753008514642715,-0.9092180132865906,-0.6279476881027222,-1.4105033874511719,0.4517521262168884,-0.13590273261070251,-0.4276648163795472,0.4,-0.446,-0.1,0.4082713321586469,-0.4494554450196842,-0.08313312030792894,0.003921223915277383,0.015625744417993914,0.012427264651905912,0.03449024571453929,2.4386150324018363e-05,0.013803249688675648,0.00793202526066289,0.019100959832153097,18.38861252047741,0.3921223915277389,1.5625744417993959,1.2427264651905945,-3.4490245714539194,0.0024386150324013475,1.3803249688675643,-0.793202526066287
80,-0.11557520180940628,-0.9014900922775269,-0.6198902726173401,-1.4286473989486694,0.4528964161872864,-0.12576662003993988,-0.4346639811992645,0.4,-0.44,-0.1,0.4085996817046188,-0.4410263612488894,-0.08356642885430457,0.004060436083315716,0.017274121574722967,0.014830453568571267,0.037655952473452325,0.0006358287411445951,0.01359494686326905,0.007557722040052228,0.01857606533781065,18.41126618818066,0.4060436083315713,1.7274121574722998,1.483045356857127,-3.765595247345235,-0.06358287411446056,1.3594946863269044,-0.7557722040052236
81,-0.11360885947942734,-0.8935922980308533,-0.6155204176902771,-1.4449936151504517,0.4517765045166016,-0.12209948152303696,-0.4355968534946442,0.4,-0.434,-0.1,0.40813652428542974,-0.4366562917327909,-0.08320137437419917,0.00391698441378921,0.01620049496515974,0.01320378538746192,0.034899254848133054,0.0009747885685859048,0.013838663523470962,0.007414075742003978,0.01885345422284451,18.642588568099484,0.3916984413789207,1.620049496515971,1.3203785387461884,-3.4899254848133068,-0.09747885685858826,1.3838663523470964,-0.7414075742003976
82,-0.11151476204395294,-0.8842159509658813,-0.6050598025321962,-1.4663033485412598,0.4522605836391449,-0.11217167228460312,-0.4422217011451721,0.4,-0.428,-0.1,0.4082846414758266,-0.4269255594656992,-0.0835393734794962,0.003908100916020327,0.01744720777622999,0.015317249416757384,0.03746735889103592,0.0016720327249787892,0.013682347999708327,0.007002429073213801,0.018459196415127273,18.84577016026003,0.3908100916020325,1.7447207776230023,1.531724941675734,-3.7467358891035834,-0.16720327249788045,1.3682347999708324,-0.7002429073213798
83,-0.10969187319278717,-0.8773918151855469,-0.6023166179656982,-1.4798928499221804,0.4508017301559448,-0.10826081782579422,-0.44301092624664307,0.4,-0.422,-0.1,0.4077691764538677,-0.42304814265807855,-0.08326493451814324,0.0036459848697134867,0.016989521141193453,0.015125507569650254,0.035964997225723216,0.0019044820091627668,0.013825862398858954,0.006885072959813443,0.0184802901082491,19.03371210338571,0.3645984869713481,1.6989521141193424,1.512550756965022,-3.5964997225723208,-0.19044820091627412,1.382586239885896,-0.6885072959813423
84,-0.1076066642999649,-0.8667687177658081,-0.5897425413131715,-1.5037707090377808,0.4505885541439057,-0.09848932176828384,-0.4492241442203522,0.4,-0.416,-0.1,0.40765216209000293,-0.4128699152719392,-0.08346044514120762,0.0035152337168813386,0.0174064775681263,0.01605012860289301,0.036744098944618386,0.002595395302791237,0.013709279550885953,0.006426705881345085,0.018490805552585306,19.3578921231275,0.35152337168813375,1.7406477568126286,1.6050128602893006,-3.674409894461842,-0.259539530279123,1.370927955088595,-0.6426705881345074
85,-0.10604588687419893,-0.8604022860527039,-0.587191104888916,-1.5158578157424927,0.44889724254608154,-0.094434954226017,-0.4498960077762604,0.4,-0.41000000000000003,-0.1,0.4071328679385122,-0.4092101028134273,-0.08324660355185713,0.0031690966635918583,0.017122677953435472,0.016336593865061477,0.035751622370004954,0.0027807730424700416,0.01379063680424436,0.0063076446254710095,0.018225751977415282,19.524141867453977,0.31690966635918594,1.7122677953435443,1.6336593865061515,-3.575162237000491,-0.2780773042470032,1.3790636804244356,-0.6307644625470998
86,-0.10409142822027206,-0.8493622541427613,-0.5736924409866334,-1.5405148267745972,0.4479931592941285,-0.0847800448536873,-0.45565083622932434,0.4,-0.404,-0.1,0.40676993599843747,-0.3989081945622968,-0.08335099043664766,0.0029314972505079945,0.017230054705193343,0.016972400888165318,0.03565237616426953,0.003402822335839273,0.013670367581725323,0.005841315666695712,0.018680150841975583,19.9287489260833,0.2931497250507991,1.723005470519329,1.6972400888165304,-3.5652376164269604,-0.3402822335839252,1.367036758172532,-0.5841315666695687
87,-0.10287678986787796,-0.8432796001434326,-0.5708544850349426,-1.5516093969345093,0.44611647725105286,-0.08064431697130203,-0.4562036395072937,0.4,-0.398,-0.1,0.40626155741058706,-0.39536892774901505,-0.08317153799273068,0.002553412032682889,0.017007738038227527,0.01739746755821947,0.034860286345057334,0.0035584709088688493,0.013710078161795342,0.005716892298551268,0.01814736278157484,20.083612726300316,0.255341203268289,1.7007738038227516,1.7397467558219435,-3.486028634505734,-0.3558470908868828,1.3710078161795336,-0.5716892298551268
88,-0.10115993022918701,-0.8321322202682495,-0.5567200183868408,-1.5761672258377075,0.44459033012390137,-0.07110967487096786,-0.4614921510219574,0.4,-0.392,-0.1,0.40569329822856137,-0.3850680979742953,-0.08322383609239589,0.002208367494391572,0.01697818673117013,0.018015691334233308,0.03430940178626107,0.00409631595096227,0.0135660502615216,0.00525492970771313,0.019023789997477048,20.545559406764767,0.22083674943915754,1.6978186731170144,1.8015691334233253,-3.4309401786261184,-0.4096315950962255,1.35660502615216,-0.5254929707713134
89,-0.1003233790397644,-0.8262718915939331,-0.5534570217132568,-1.5864696502685547,0.44459033012390137,-0.07110967487096786,-0.4614921510219574,0.4,-0.386,-0.1,0.40506081326834853,-0.38222441565737975,-0.08281876991588183,0.0018850462327668904,0.01596572961838494,0.016697501214511523,0.03194584376350784,0.00430910564438558,0.013804967675738883,0.005138035449424316,0.018304686155974897,20.834749424123913,0.188504623276689,1.5965729618384965,1.6697501214511536,-3.194584376350778,-0.4309105644385597,1.3804967675738884,-0.5138035449424339
90,-0.0989515632390976,-0.8151540160179138,-0.5387043356895447,-1.610476613044739,0.44049400091171265,-0.05754362419247628,-0.46674707531929016,0.4,-0.38,-0.1,0.40446513883985613,-0.37136905919074636,-0.08308627787782052,0.0013925968788543464,0.016694803662825275,0.019111977802295566,0.0327946521316933,0.004680702158242789,0.013399873909566144,0.004674473240034727,0.019506527116284308,21.19966908945213,0.1392596878854348,1.669480366282525,1.9111977802295537,-3.279465213169322,-0.4680702158242812,1.3399873909566147,-0.4674473240034724
91,-0.0984383299946785,-0.810306191444397,-0.5367594957351685,-1.6184154748916628,0.44028121232986456,-0.057304706424474716,-0.4666301906108856,0.4,-0.374,-0.1,0.4038896972785062,-0.3690554175979469,-0.08274529966841632,0.0011037600413511678,0.016207296988500097,0.018748841910059988,0.03134126998418285,0.004822448152805803,0.01356741616765994,0.004588306854700519,0.018365819436710843,21.428102870437954,0.11037600413511699,1.620729698850006,1.8748841910059988,-3.1341269984182936,-0.4822448152805788,1.3567416167659943,-0.4588306854700507
92,-0.09755896776914597,-0.7984592318534851,-0.5195923447608948,-1.6432712078094485,0.435813307762146,-0.04414375126361847,-0.4714215397834778,0.4,-0.368,-0.1,0.403118610926282,-0.3578469585060201,-0.08294088183174869,0.0005248541036127069,0.01639497775473686,0.020168460696516288,0.03113266897427036,0.005161719202452342,0.013176419791791634,0.004105090817480894,0.02009536012034531,21.883373271010043,0.05248541036127002,1.639497775473684,2.016846069651628,-3.113266897427032,-0.5161719202452365,1.3176419791791636,-0.410509081748091
93,-0.09733457118272781,-0.7940989136695862,-0.518010675907135,-1.6497567892074585,0.4354587495326996,-0.04373728856444359,-0.4712184965610504,0.4,-0.362,-0.1,0.40260560821578073,-0.3558038662580459,-0.08265517358091304,0.00023970074658417884,0.016127591706670774,0.020188321278382493,0.0301801769192247,0.005269967805290099,0.013299385290138084,0.004028502713784021,0.018601727635641354,22.07601210079764,0.023970074658418123,1.612759170667072,2.018832127838249,-3.0180176919224677,-0.5269967805290121,1.3299385290138086,-0.4028502713784042
94,-0.0970948711037636,-0.7779713273048401,-0.4978223443031311,-1.6799370050430298,0.43065157532691956,-0.03096733056008816,-0.4755266308784485,0.4,-0.356,-0.1,0.4012422914851277,-0.34347096314621517,-0.08245747217332974,0.0005126102042258135,0.01507832863600267,0.0196052117962498,0.027318298490813797,0.005550743077187004,0.012959012333121866,0.003421337705848737,0.02159306219985992,22.711011908801424,-0.051261020422581,1.5078328636002667,1.9605211796249793,-2.731829849081387,-0.5550743077187029,1.2959012333121867,-0.3421337705848739
95,-0.0970948711037636,-0.7779713273048401,-0.4978223443031311,-1.6799370050430298,0.4301887750625611,-0.03043790347874165,-0.4752469956874848,0.4,-0.35,-0.1,0.401221901871527,-0.3426180939307345,-0.08254245064935647,0.0006320363441261051,0.01596708790202883,0.02134427541277728,0.02872357621281796,0.005635659818261252,0.01299577619699838,0.0034797781608831846,0.018993462315471974,22.763597874679306,-0.06320363441261029,1.596708790202888,2.134427541277729,-2.872357621281786,-0.5635659818261266,1.299577619699838,-0.3479778160883172
96,-0.09760747849941254,-0.76289302110672,-0.47821712493896484,-1.707255244255066,0.42510083317756653,-0.018008317798376083,-0.4789479672908783,0.4,-0.344,-0.1,0.3998181730679095,-0.3307573771588658,-0.08237114397950004,0.0013189641276029618,0.015476135763596965,0.02165989081689862,0.02658018916420901,0.005819163170945829,0.012621534753493905,0.0029375243549432106,0.022049414625728285,23.39234176781457,-0.13189641276029593,1.5476135763597016,2.1659890816898644,-2.6580189164208954,-0.581916317094581,1.2621534753493904,-0.2937524354943221
97,-0.09772690385580063,-0.7620042562484741,-0.47647807002067566,-1.70866060256958,0.42455312609672546,-0.0174421276897192,-0.4787267744541168,0.4,-0.33799999999999997,-0.1,0.3997555661710864,-0.3295704755489377,-0.08241370114441066,0.0014876353053779184,0.01580625852607076,0.022325675701378167,0.027113924256821464,0.005919400568959343,0.012656421649451004,0.002950549524437185,0.019503705745469942,23.48164611238758,-0.14876353053779168,1.5806258526070742,2.232567570137815,-2.711392425682137,-0.5919400568959342,1.2656421649451004,-0.29505495244371815
98,-0.09892643988132477,-0.747416913509369,-0.4565572440624237,-1.7338354587554932,0.41928166151046753,-0.00538678327575326,-0.48188549280166626,0.4,-0.33199999999999996,-0.1,0.3983108155389416,-0.31795707236434734,-0.08227811954316452,0.00217160990796339,0.01556478648338111,0.022979835033114238,0.025342147966541884,0.006031486801713448,0.012253016809272793,0.002451741132005192,0.02267426311151092,24.124778679128895,-0.21716099079633908,1.556478648338113,2.297983503311422,-2.5342147966541773,-0.6031486801713449,1.2253016809272792,-0.24517411320052052
99,-0.09892643988132477,-0.747416913509369,-0.4565572440624237,-1.7338354587554932,0.41928166151046753,-0.00538678327575326,-0.48188549280166626,0.4,-0.326,-0.1,0.39832069767182077,-0.31797234450020695,-0.08227126195748014,0.0022371585647431996,0.015616097738494816,0.022971429592478887,0.025318827170166536,0.006125063256640084,0.012323783820136457,0.0024770788952095946,0.01953385424623306,24.118010992740494,-0.22371585647432052,1.5616097738494816,2.297142959247888,-2.531882717016658,-0.6125063256640061,1.2323783820136456,-0.24770788952096068
